consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,210,2026-05-18_13h22.43.909,explain2,2025.1.1,Win32,59.52380952,69d6587bcd52abc071e96038,6a05d39198ca5b2f348a4575,6a0b53221dc0f24a502345f2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,210,2026-05-18_13h22.43.909,explain2,2025.1.1,Win32,59.52380952,69d6587bcd52abc071e96038,6a05d39198ca5b2f348a4575,6a0b53221dc0f24a502345f2,56.599,56.5991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,210,2026-05-18_13h22.43.909,explain2,2025.1.1,Win32,59.52380952,69d6587bcd52abc071e96038,6a05d39198ca5b2f348a4575,6a0b53221dc0f24a502345f2,,,56.5993,62.9948,1,[1.3996000000238382],[1.3996000000238382],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,210,2026-05-18_13h22.43.909,explain2,2025.1.1,Win32,59.52380952,69d6587bcd52abc071e96038,6a05d39198ca5b2f348a4575,6a0b53221dc0f24a502345f2,,,,,,,,62.9958,69.1101,1,[1.116600000023837],[1.116600000023837],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,210,2026-05-18_13h22.43.909,explain2,2025.1.1,Win32,59.52380952,69d6587bcd52abc071e96038,6a05d39198ca5b2f348a4575,6a0b53221dc0f24a502345f2,,,,,,,,,,,,,69.1112,76.259,1,[3.6327000000476772],[3.6327000000476772],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,210,2026-05-18_13h22.43.909,explain2,2025.1.1,Win32,59.52380952,69d6587bcd52abc071e96038,6a05d39198ca5b2f348a4575,6a0b53221dc0f24a502345f2,,,,,,,,,,,,,,,,,,76.26,82.6906,1,[1.4331000000238419],[1.4331000000238419],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,210,2026-05-18_13h22.43.909,explain2,2025.1.1,Win32,59.52380952,69d6587bcd52abc071e96038,6a05d39198ca5b2f348a4575,6a0b53221dc0f24a502345f2,,,,,,,,,,,,,,,,,,,,,,,82.6971,111.1199,1,[26.328800000071524],[26.328800000071524],,111.1201,112.1172,0,0,0,0,1,F,E,E_F.png,training,1,1,2,low,stripes,feet,W,E,C,F,210,2_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,210,2026-05-18_13h22.43.909,explain2,2025.1.1,Win32,59.52380952,69d6587bcd52abc071e96038,6a05d39198ca5b2f348a4575,6a0b53221dc0f24a502345f2,,,,,,,,,,,,,,,,,,,,,,,112.1197,116.4353,1,[1.3163999999761558],[1.3163999999761558], ,116.4356,117.433,0,1,1,1,1,C,W,W_C.png,training,1,2,9,high,stripes,feet,W,E,C,F,210,9_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,210,2026-05-18_13h22.43.909,explain2,2025.1.1,Win32,59.52380952,69d6587bcd52abc071e96038,6a05d39198ca5b2f348a4575,6a0b53221dc0f24a502345f2,,,,,,,,,,,,,,,,,,,,,,,117.4362,121.8339,1,[1.3992999999523192],[1.3992999999523192],N,121.834,122.8339,0,2,2,2,1,C,E,E_C.png,training,1,3,4,low,stripes,feet,W,E,C,F,210,4_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,210,2026-05-18_13h22.43.909,explain2,2025.1.1,Win32,59.52380952,69d6587bcd52abc071e96038,6a05d39198ca5b2f348a4575,6a0b53221dc0f24a502345f2,,,,,,,,,,,,,,,,,,,,,,,122.8365,126.4505,1,[0.6155000000000257],[0.6155000000000257],N,126.4507,127.4475,0,3,3,3,1,F,W,W_F.png,training,1,4,10,high,stripes,feet,W,E,C,F,210,10_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,210,2026-05-18_13h22.43.909,explain2,2025.1.1,Win32,59.52380952,69d6587bcd52abc071e96038,6a05d39198ca5b2f348a4575,6a0b53221dc0f24a502345f2,,,,,,,,,,,,,,,,,,,,,,,127.4511,131.0826,1,[0.6326000000238423],[0.6327000000476914],,131.0828,132.0805,0,4,4,4,1,F,W,W_F.png,training,2,5,5,high,stripes,feet,W,E,C,F,210,5_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,210,2026-05-18_13h22.43.909,explain2,2025.1.1,Win32,59.52380952,69d6587bcd52abc071e96038,6a05d39198ca5b2f348a4575,6a0b53221dc0f24a502345f2,,,,,,,,,,,,,,,,,,,,,,,132.0836,139.3652,1,[4.285200000047666],[4.285200000047666],,139.3653,140.3617,0,5,5,5,1,F,E,E_F.png,training,2,6,5,low,stripes,feet,W,E,C,F,210,5_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
