consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,055,2026-05-18_10h48.16.179,explain2,2025.1.1,Win32,120.4819277,69ece8b7b410018d22eb2d42,6a05d39198ca5b2f348a4575,6a0b507d77d389f3c70dfb23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,055,2026-05-18_10h48.16.179,explain2,2025.1.1,Win32,120.4819277,69ece8b7b410018d22eb2d42,6a05d39198ca5b2f348a4575,6a0b507d77d389f3c70dfb23,25.8857,25.8858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,055,2026-05-18_10h48.16.179,explain2,2025.1.1,Win32,120.4819277,69ece8b7b410018d22eb2d42,6a05d39198ca5b2f348a4575,6a0b507d77d389f3c70dfb23,,,25.886,46.2722,1,[15.391900000095376],[15.391900000095376],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,055,2026-05-18_10h48.16.179,explain2,2025.1.1,Win32,120.4819277,69ece8b7b410018d22eb2d42,6a05d39198ca5b2f348a4575,6a0b507d77d389f3c70dfb23,,,,,,,,46.2723,75.9794,1,[24.70790000009535],[24.70790000009535],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,055,2026-05-18_10h48.16.179,explain2,2025.1.1,Win32,120.4819277,69ece8b7b410018d22eb2d42,6a05d39198ca5b2f348a4575,6a0b507d77d389f3c70dfb23,,,,,,,,,,,,,75.9796,95.2708,1,[14.291500000000013],[14.291500000000013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,055,2026-05-18_10h48.16.179,explain2,2025.1.1,Win32,120.4819277,69ece8b7b410018d22eb2d42,6a05d39198ca5b2f348a4575,6a0b507d77d389f3c70dfb23,,,,,,,,,,,,,,,,,,95.271,116.2454,1,[15.974599999904626],[15.974599999904626],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,055,2026-05-18_10h48.16.179,explain2,2025.1.1,Win32,120.4819277,69ece8b7b410018d22eb2d42,6a05d39198ca5b2f348a4575,6a0b507d77d389f3c70dfb23,,,,,,,,,,,,,,,,,,,,,,,116.2493,139.3702,1,[20.124599999904632],[20.124599999904632],Seems normal good midground,139.3704,140.3697,0,0,0,0,1,F,W,W_F.png,training,1,1,5,high,feet,stripes,F,C,E,W,55,5_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,055,2026-05-18_10h48.16.179,explain2,2025.1.1,Win32,120.4819277,69ece8b7b410018d22eb2d42,6a05d39198ca5b2f348a4575,6a0b507d77d389f3c70dfb23,,,,,,,,,,,,,,,,,,,,,,,140.3708,163.9113,1,[20.541299999952315],[20.541299999952315],Seems normal,163.9113,164.9107,0,1,1,1,1,C,W,W_C.png,training,1,2,4,low,feet,stripes,F,C,E,W,55,4_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,055,2026-05-18_10h48.16.179,explain2,2025.1.1,Win32,120.4819277,69ece8b7b410018d22eb2d42,6a05d39198ca5b2f348a4575,6a0b507d77d389f3c70dfb23,,,,,,,,,,,,,,,,,,,,,,,164.912,197.6191,1,[29.707600000143003],[29.707600000143003],Less stripes on face,197.6191,198.6185,0,2,2,2,1,C,E,E_C.png,training,1,3,2,low,feet,stripes,F,C,E,W,55,2_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,055,2026-05-18_10h48.16.179,explain2,2025.1.1,Win32,120.4819277,69ece8b7b410018d22eb2d42,6a05d39198ca5b2f348a4575,6a0b507d77d389f3c70dfb23,,,,,,,,,,,,,,,,,,,,,,,198.6196,217.2027,1,[15.59079999995231],[15.59079999995231],Larger but less stripes,217.2027,218.2012,0,3,3,3,1,F,E,E_F.png,training,1,4,7,high,feet,stripes,F,C,E,W,55,7_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
