consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,035,2026-05-18_13h48.04.613,explain2,2025.1.1,Win32,60.97560976,66293da691cec8862619b1dc,6a05d39198ca5b2f348a4575,6a0b5064396ad1985b77594e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,035,2026-05-18_13h48.04.613,explain2,2025.1.1,Win32,60.97560976,66293da691cec8862619b1dc,6a05d39198ca5b2f348a4575,6a0b5064396ad1985b77594e,51.1166,51.1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,035,2026-05-18_13h48.04.613,explain2,2025.1.1,Win32,60.97560976,66293da691cec8862619b1dc,6a05d39198ca5b2f348a4575,6a0b5064396ad1985b77594e,,,51.1171,72.3632,1,[16.25210000002386],[16.25210000002386],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,035,2026-05-18_13h48.04.613,explain2,2025.1.1,Win32,60.97560976,66293da691cec8862619b1dc,6a05d39198ca5b2f348a4575,6a0b5064396ad1985b77594e,,,,,,,,72.3636,83.2452,1,[5.883999999999986],[5.883999999999986],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,035,2026-05-18_13h48.04.613,explain2,2025.1.1,Win32,60.97560976,66293da691cec8862619b1dc,6a05d39198ca5b2f348a4575,6a0b5064396ad1985b77594e,,,,,,,,,,,,,83.2456,94.3482,1,[6.103399999976176],[6.103399999976176],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,035,2026-05-18_13h48.04.613,explain2,2025.1.1,Win32,60.97560976,66293da691cec8862619b1dc,6a05d39198ca5b2f348a4575,6a0b5064396ad1985b77594e,,,,,,,,,,,,,,,,,,94.3485,107.9659,1,[8.62090000003576],[8.62090000003576],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,035,2026-05-18_13h48.04.613,explain2,2025.1.1,Win32,60.97560976,66293da691cec8862619b1dc,6a05d39198ca5b2f348a4575,6a0b5064396ad1985b77594e,,,,,,,,,,,,,,,,,,,,,,,107.9756,119.3804,1,[8.416199999988066],[8.416199999988066],stripes,119.381,120.3789,0,0,0,0,1,F,W,W_F.png,training,1,1,7,high,feet,stripes,F,C,W,E,35,7_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,035,2026-05-18_13h48.04.613,explain2,2025.1.1,Win32,60.97560976,66293da691cec8862619b1dc,6a05d39198ca5b2f348a4575,6a0b5064396ad1985b77594e,,,,,,,,,,,,,,,,,,,,,,,120.3819,141.3974,1,[18.017399999976163],[18.017499999999984],3 toed,141.3977,142.3957,0,1,1,1,1,C,E,E_C.png,training,1,2,1,low,feet,stripes,F,C,W,E,35,1_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,035,2026-05-18_13h48.04.613,explain2,2025.1.1,Win32,60.97560976,66293da691cec8862619b1dc,6a05d39198ca5b2f348a4575,6a0b5064396ad1985b77594e,,,,,,,,,,,,,,,,,,,,,,,142.3991,172.5371,1,[27.140400000035783],[27.140400000035783],"3 toed, stripes",172.5372,173.5346,0,2,2,2,1,F,E,E_F.png,training,1,3,8,high,feet,stripes,F,C,W,E,35,8_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,035,2026-05-18_13h48.04.613,explain2,2025.1.1,Win32,60.97560976,66293da691cec8862619b1dc,6a05d39198ca5b2f348a4575,6a0b5064396ad1985b77594e,,,,,,,,,,,,,,,,,,,,,,,173.5377,191.12,1,[14.589399999976138],[14.589399999976138],wide toes,191.1201,192.1127,0,3,3,3,1,C,W,W_C.png,training,1,4,5,low,feet,stripes,F,C,W,E,35,5_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,035,2026-05-18_13h48.04.613,explain2,2025.1.1,Win32,60.97560976,66293da691cec8862619b1dc,6a05d39198ca5b2f348a4575,6a0b5064396ad1985b77594e,,,,,,,,,,,,,,,,,,,,,,,192.1167,200.1709,1,[5.05629999995233],[5.05629999995233],wide toes,200.1712,201.1673,0,4,4,4,1,C,W,W_C.png,training,2,5,2,low,feet,stripes,F,C,W,E,35,2_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,035,2026-05-18_13h48.04.613,explain2,2025.1.1,Win32,60.97560976,66293da691cec8862619b1dc,6a05d39198ca5b2f348a4575,6a0b5064396ad1985b77594e,,,,,,,,,,,,,,,,,,,,,,,201.1701,212.6537,1,[8.488999999999976],[8.488999999999976],webbed toes,212.6538,213.6504,0,5,5,5,1,F,E,E_F.png,training,2,6,7,high,feet,stripes,F,C,W,E,35,7_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,035,2026-05-18_13h48.04.613,explain2,2025.1.1,Win32,60.97560976,66293da691cec8862619b1dc,6a05d39198ca5b2f348a4575,6a0b5064396ad1985b77594e,,,,,,,,,,,,,,,,,,,,,,,213.6535,224.3311,1,[7.683399999976132],[7.683399999976132],webbed toes,224.3313,225.3296,0,6,6,6,1,F,W,W_F.png,training,2,7,5,high,feet,stripes,F,C,W,E,35,5_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,035,2026-05-18_13h48.04.613,explain2,2025.1.1,Win32,60.97560976,66293da691cec8862619b1dc,6a05d39198ca5b2f348a4575,6a0b5064396ad1985b77594e,,,,,,,,,,,,,,,,,,,,,,,225.3329,243.621,1,[15.29000000000002],[15.29009999996424],separated toes,243.6213,244.6181,0,7,7,7,1,C,E,E_C.png,training,2,8,1,low,feet,stripes,F,C,W,E,35,1_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,035,2026-05-18_13h48.04.613,explain2,2025.1.1,Win32,60.97560976,66293da691cec8862619b1dc,6a05d39198ca5b2f348a4575,6a0b5064396ad1985b77594e,,,,,,,,,,,,,,,,,,,,,,,244.6209,250.5042,1,[2.8893000000119287],[2.8893000000119287],webbed toes,250.5043,251.4973,0,8,8,8,1,F,E,E_F.png,training,3,9,6,high,feet,stripes,F,C,W,E,35,6_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,035,2026-05-18_13h48.04.613,explain2,2025.1.1,Win32,60.97560976,66293da691cec8862619b1dc,6a05d39198ca5b2f348a4575,6a0b5064396ad1985b77594e,,,,,,,,,,,,,,,,,,,,,,,251.5005,257.265,1,[2.7668999999762036],[2.7668999999762036],webbed toes,257.2653,258.2678,0,9,9,9,1,F,W,W_F.png,training,3,10,9,high,feet,stripes,F,C,W,E,35,9_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,035,2026-05-18_13h48.04.613,explain2,2025.1.1,Win32,60.97560976,66293da691cec8862619b1dc,6a05d39198ca5b2f348a4575,6a0b5064396ad1985b77594e,,,,,,,,,,,,,,,,,,,,,,,258.2708,269.9162,1,[8.651300000011872],[8.651300000011872],separated toes,269.9163,270.9139,0,10,10,10,1,C,E,E_C.png,training,3,11,3,low,feet,stripes,F,C,W,E,35,3_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,035,2026-05-18_13h48.04.613,explain2,2025.1.1,Win32,60.97560976,66293da691cec8862619b1dc,6a05d39198ca5b2f348a4575,6a0b5064396ad1985b77594e,,,,,,,,,,,,,,,,,,,,,,,270.9165,276.7988,1,[2.882899999976189],[2.882899999976189],separated toes,276.7989,277.8008,0,11,11,11,1,C,W,W_C.png,training,3,12,4,low,feet,stripes,F,C,W,E,35,4_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,035,2026-05-18_13h48.04.613,explain2,2025.1.1,Win32,60.97560976,66293da691cec8862619b1dc,6a05d39198ca5b2f348a4575,6a0b5064396ad1985b77594e,,,,,,,,,,,,,,,,,,,,,,,277.8038,282.3816,1,[1.58299999999997],[1.58299999999997],webbed toes,282.3816,283.3801,0,12,12,12,1,F,W,W_F.png,training,4,13,10,high,feet,stripes,F,C,W,E,35,10_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,035,2026-05-18_13h48.04.613,explain2,2025.1.1,Win32,60.97560976,66293da691cec8862619b1dc,6a05d39198ca5b2f348a4575,6a0b5064396ad1985b77594e,,,,,,,,,,,,,,,,,,,,,,,283.3831,290.0318,1,[3.6663000000119155],[3.6663000000119155],webbed toes,290.032,291.0349,0,13,13,13,1,F,E,E_F.png,training,4,14,6,high,feet,stripes,F,C,W,E,35,6_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,035,2026-05-18_13h48.04.613,explain2,2025.1.1,Win32,60.97560976,66293da691cec8862619b1dc,6a05d39198ca5b2f348a4575,6a0b5064396ad1985b77594e,,,,,,,,,,,,,,,,,,,,,,,291.0382,300.1154,1,[6.083600000023807],[6.083600000023807],separate toes,300.1156,301.1137,0,14,14,14,1,C,W,W_C.png,training,4,15,5,low,feet,stripes,F,C,W,E,35,5_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,035,2026-05-18_13h48.04.613,explain2,2025.1.1,Win32,60.97560976,66293da691cec8862619b1dc,6a05d39198ca5b2f348a4575,6a0b5064396ad1985b77594e,,,,,,,,,,,,,,,,,,,,,,,301.117,309.0153,1,[4.900000000000034],[4.900100000023883],separate toes,309.0155,310.0138,0,15,15,15,1,C,E,E_C.png,training,4,16,1,low,feet,stripes,F,C,W,E,35,1_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,035,2026-05-18_13h48.04.613,explain2,2025.1.1,Win32,60.97560976,66293da691cec8862619b1dc,6a05d39198ca5b2f348a4575,6a0b5064396ad1985b77594e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.0146,315.9475,1,[2.9334000000357605],[2.9334000000357605],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
