consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,177,2026-05-18_14h00.41.854,explain2,2025.1.1,Win32,60.16847172,5fd15621fd2de31298cdc771,6a05d39198ca5b2f348a4575,6a0b5f68be0d37421b53467c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,177,2026-05-18_14h00.41.854,explain2,2025.1.1,Win32,60.16847172,5fd15621fd2de31298cdc771,6a05d39198ca5b2f348a4575,6a0b5f68be0d37421b53467c,4.854,4.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,177,2026-05-18_14h00.41.854,explain2,2025.1.1,Win32,60.16847172,5fd15621fd2de31298cdc771,6a05d39198ca5b2f348a4575,6a0b5f68be0d37421b53467c,,,4.854,15.236,1,[5.386000000000003],[5.386000000000003],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,177,2026-05-18_14h00.41.854,explain2,2025.1.1,Win32,60.16847172,5fd15621fd2de31298cdc771,6a05d39198ca5b2f348a4575,6a0b5f68be0d37421b53467c,,,,,,,,15.238,23.497,1,[3.2740000000000045],[3.2740000000000045],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,177,2026-05-18_14h00.41.854,explain2,2025.1.1,Win32,60.16847172,5fd15621fd2de31298cdc771,6a05d39198ca5b2f348a4575,6a0b5f68be0d37421b53467c,,,,,,,,,,,,,23.497,30.579,1,[2.0940000000000083],[2.0940000000000083],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,177,2026-05-18_14h00.41.854,explain2,2025.1.1,Win32,60.16847172,5fd15621fd2de31298cdc771,6a05d39198ca5b2f348a4575,6a0b5f68be0d37421b53467c,,,,,,,,,,,,,,,,,,30.582,37.923,1,[2.3429999999999893],[2.3429999999999893],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,177,2026-05-18_14h00.41.854,explain2,2025.1.1,Win32,60.16847172,5fd15621fd2de31298cdc771,6a05d39198ca5b2f348a4575,6a0b5f68be0d37421b53467c,,,,,,,,,,,,,,,,,,,,,,,37.933,112.956,1,[72.021],[72.021],"Because this is the first round, this may be due to its prominent vertical striping pattern or its bright lime green coloration, which might make it highly visible to predators or less attractive to mates in this jungle environment.",112.957,113.949,0,0,0,0,1,F,E,E_F.png,training,1,1,2,low,feet,stripes,C,F,W,E,177,2_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,177,2026-05-18_14h00.41.854,explain2,2025.1.1,Win32,60.16847172,5fd15621fd2de31298cdc771,6a05d39198ca5b2f348a4575,6a0b5f68be0d37421b53467c,,,,,,,,,,,,,,,,,,,,,,,113.956,160.844,1,[43.88899999999997],[43.88899999999997],"This reptile received a higher fertility score of 7 because its vertical stripes are significantly thinner and more closely spaced than the previous reptile, which may provide better camouflage against the jungle foliage to enhance survival rates.",160.845,161.835,0,1,1,1,1,C,W,W_C.png,training,1,2,7,high,feet,stripes,C,F,W,E,177,7_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,177,2026-05-18_14h00.41.854,explain2,2025.1.1,Win32,60.16847172,5fd15621fd2de31298cdc771,6a05d39198ca5b2f348a4575,6a0b5f68be0d37421b53467c,,,,,,,,,,,,,,,,,,,,,,,161.847,189.048,1,[24.205000000000013],[24.205000000000013],"This reptile received a low fertility score of 3 because it has thick, widely spaced vertical stripes similar to the first reptile, reinforcing the pattern that wider stripes correlate with lower fertility rates.",189.051,190.045,0,2,2,2,1,F,W,W_F.png,training,1,3,3,low,feet,stripes,C,F,W,E,177,3_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,177,2026-05-18_14h00.41.854,explain2,2025.1.1,Win32,60.16847172,5fd15621fd2de31298cdc771,6a05d39198ca5b2f348a4575,6a0b5f68be0d37421b53467c,,,,,,,,,,,,,,,,,,,,,,,190.064,226.665,1,[33.609999999999985],[33.609999999999985],"This reptile received a below-average fertility score of 4 because its vertical stripes are moderately thick and spaced, falling right between the wider stripes of the lower-scoring individuals and the much thinner stripes of the higher scoring reptile.",226.666,227.656,0,3,3,3,1,C,E,E_C.png,training,1,4,4,high,feet,stripes,C,F,W,E,177,4_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
