consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,037,2026-05-18_14h04.34.307,explain2,2025.1.1,Win32,59.88023952,66613916abcfcbe01b57b32a,6a05d39198ca5b2f348a4575,6a0b545a4f18898255777e58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,037,2026-05-18_14h04.34.307,explain2,2025.1.1,Win32,59.88023952,66613916abcfcbe01b57b32a,6a05d39198ca5b2f348a4575,6a0b545a4f18898255777e58,20.1338,20.1338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,037,2026-05-18_14h04.34.307,explain2,2025.1.1,Win32,59.88023952,66613916abcfcbe01b57b32a,6a05d39198ca5b2f348a4575,6a0b545a4f18898255777e58,,,20.1341,49.0022,1,[23.883600000023833],[23.883600000023833],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,037,2026-05-18_14h04.34.307,explain2,2025.1.1,Win32,59.88023952,66613916abcfcbe01b57b32a,6a05d39198ca5b2f348a4575,6a0b545a4f18898255777e58,,,,,,,,49.0026,67.8343,1,[13.832999999999998],[13.833100000023848],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,037,2026-05-18_14h04.34.307,explain2,2025.1.1,Win32,59.88023952,66613916abcfcbe01b57b32a,6a05d39198ca5b2f348a4575,6a0b545a4f18898255777e58,,,,,,,,,,,,,67.8346,81.6168,1,[8.783099999964236],[8.783199999988057],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,037,2026-05-18_14h04.34.307,explain2,2025.1.1,Win32,59.88023952,66613916abcfcbe01b57b32a,6a05d39198ca5b2f348a4575,6a0b545a4f18898255777e58,,,,,,,,,,,,,,,,,,81.617,120.2492,1,[33.63239999997617],[33.63249999999999],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,037,2026-05-18_14h04.34.307,explain2,2025.1.1,Win32,59.88023952,66613916abcfcbe01b57b32a,6a05d39198ca5b2f348a4575,6a0b545a4f18898255777e58,,,,,,,,,,,,,,,,,,,,,,,120.2533,180.4167,1,[57.16710000002382],[57.16710000002382],"This reptile may have lived in an area with limited food or poor nesting conditions, which reduced how many offspring survived to maturity.",180.4168,181.4136,0,0,0,0,1,F,E,E_F.png,training,1,1,4,low,feet,stripes,C,F,E,W,37,4_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,037,2026-05-18_14h04.34.307,explain2,2025.1.1,Win32,59.88023952,66613916abcfcbe01b57b32a,6a05d39198ca5b2f348a4575,6a0b545a4f18898255777e58,,,,,,,,,,,,,,,,,,,,,,,181.4151,241.7494,1,[57.33519999998805],[57.3353000000119],"It had average conditions this season enough resources to raise several offspring, but not ideal enough to produce a high fertility score.",241.7494,242.7467,0,1,1,1,1,F,W,W_F.png,training,1,2,5,low,feet,stripes,C,F,E,W,37,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,037,2026-05-18_14h04.34.307,explain2,2025.1.1,Win32,59.88023952,66613916abcfcbe01b57b32a,6a05d39198ca5b2f348a4575,6a0b545a4f18898255777e58,,,,,,,,,,,,,,,,,,,,,,,242.7481,280.7614,1,[35.0156999999881],[35.0156999999881],"It probably had excellent resources and low competition, leading to a highly successful breeding season.",280.7616,281.7606,0,2,2,2,1,C,W,W_C.png,training,1,3,8,high,feet,stripes,C,F,E,W,37,8_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,037,2026-05-18_14h04.34.307,explain2,2025.1.1,Win32,59.88023952,66613916abcfcbe01b57b32a,6a05d39198ca5b2f348a4575,6a0b545a4f18898255777e58,,,,,,,,,,,,,,,,,,,,,,,281.762,338.893,1,[54.131700000047715],[54.131700000047715],"This reptile likely benefited from excellent environmental conditions this season such as abundant food, a safe nesting site, and low predation allowing most of its offspring to survive.",338.8932,339.8941,0,3,3,3,1,C,E,E_C.png,training,1,4,8,high,feet,stripes,C,F,E,W,37,8_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/E_F.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
