consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,128,2026-05-18_14h34.06.399,explain2,2025.1.1,iPhone,52.63157895,695ff87dfddb037c6d3b65fa,6a05d39198ca5b2f348a4575,6a0b5b6acc3d4b1e43fb0a59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,128,2026-05-18_14h34.06.399,explain2,2025.1.1,iPhone,52.63157895,695ff87dfddb037c6d3b65fa,6a05d39198ca5b2f348a4575,6a0b5b6acc3d4b1e43fb0a59,29.055,29.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,128,2026-05-18_14h34.06.399,explain2,2025.1.1,iPhone,52.63157895,695ff87dfddb037c6d3b65fa,6a05d39198ca5b2f348a4575,6a0b5b6acc3d4b1e43fb0a59,,,29.056,43.987,1,[9.935000000000002],[9.935000000000002],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,128,2026-05-18_14h34.06.399,explain2,2025.1.1,iPhone,52.63157895,695ff87dfddb037c6d3b65fa,6a05d39198ca5b2f348a4575,6a0b5b6acc3d4b1e43fb0a59,,,,,,,,43.987,71.823,1,[22.837000000000003],[22.837000000000003],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,128,2026-05-18_14h34.06.399,explain2,2025.1.1,iPhone,52.63157895,695ff87dfddb037c6d3b65fa,6a05d39198ca5b2f348a4575,6a0b5b6acc3d4b1e43fb0a59,,,,,,,,,,,,,71.824,85.593,1,[8.784000000000006],[8.784000000000006],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,128,2026-05-18_14h34.06.399,explain2,2025.1.1,iPhone,52.63157895,695ff87dfddb037c6d3b65fa,6a05d39198ca5b2f348a4575,6a0b5b6acc3d4b1e43fb0a59,,,,,,,,,,,,,,,,,,85.593,108.713,1,[18.136000000000024],[18.136000000000024],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,128,2026-05-18_14h34.06.399,explain2,2025.1.1,iPhone,52.63157895,695ff87dfddb037c6d3b65fa,6a05d39198ca5b2f348a4575,6a0b5b6acc3d4b1e43fb0a59,,,,,,,,,,,,,,,,,,,,,,,108.726,149.277,1,[37.55800000000002],[37.55800000000002],Short body could not hold babies,149.278,150.271,0,0,0,0,1,F,E,E_F.png,training,1,1,5,high,stripes,feet,E,W,C,F,128,5_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,128,2026-05-18_14h34.06.399,explain2,2025.1.1,iPhone,52.63157895,695ff87dfddb037c6d3b65fa,6a05d39198ca5b2f348a4575,6a0b5b6acc3d4b1e43fb0a59,,,,,,,,,,,,,,,,,,,,,,,150.276,183.278,1,[30.006],[30.006],Eyes seem a little off. Maybe genetic factors ,183.278,184.276,0,1,1,1,1,C,W,W_C.png,training,1,2,5,low,stripes,feet,E,W,C,F,128,5_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,128,2026-05-18_14h34.06.399,explain2,2025.1.1,iPhone,52.63157895,695ff87dfddb037c6d3b65fa,6a05d39198ca5b2f348a4575,6a0b5b6acc3d4b1e43fb0a59,,,,,,,,,,,,,,,,,,,,,,,184.28,203.697,1,[16.420000000000016],[16.420000000000016],More stripes on body,203.698,204.696,0,2,2,2,1,F,W,W_F.png,training,1,3,2,low,stripes,feet,E,W,C,F,128,2_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,128,2026-05-18_14h34.06.399,explain2,2025.1.1,iPhone,52.63157895,695ff87dfddb037c6d3b65fa,6a05d39198ca5b2f348a4575,6a0b5b6acc3d4b1e43fb0a59,,,,,,,,,,,,,,,,,,,,,,,204.7,217.233,1,[9.536000000000001],[9.536000000000001],Less stripes on body,217.233,218.232,0,3,3,3,1,C,E,E_C.png,training,1,4,8,high,stripes,feet,E,W,C,F,128,8_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,128,2026-05-18_14h34.06.399,explain2,2025.1.1,iPhone,52.63157895,695ff87dfddb037c6d3b65fa,6a05d39198ca5b2f348a4575,6a0b5b6acc3d4b1e43fb0a59,,,,,,,,,,,,,,,,,,,,,,,218.236,243.787,1,[22.571000000000026],[22.571000000000026],Honestly don’t know. Is there something I’m missing,243.788,244.786,0,4,4,4,1,C,E,E_C.png,training,2,5,8,high,stripes,feet,E,W,C,F,128,8_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,128,2026-05-18_14h34.06.399,explain2,2025.1.1,iPhone,52.63157895,695ff87dfddb037c6d3b65fa,6a05d39198ca5b2f348a4575,6a0b5b6acc3d4b1e43fb0a59,,,,,,,,,,,,,,,,,,,,,,,244.792,276.377,1,[28.589999999999975],[28.589999999999975],At first I thought it was size them stripes but I see no outward reason,276.377,277.375,0,5,5,5,1,C,W,W_C.png,training,2,6,3,low,stripes,feet,E,W,C,F,128,3_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,128,2026-05-18_14h34.06.399,explain2,2025.1.1,iPhone,52.63157895,695ff87dfddb037c6d3b65fa,6a05d39198ca5b2f348a4575,6a0b5b6acc3d4b1e43fb0a59,,,,,,,,,,,,,,,,,,,,,,,277.379,301.029,1,[20.653999999999996],[20.653999999999996],Same reptile. Nothing particular stands out,301.03,302.029,0,6,6,6,1,F,E,E_F.png,training,2,7,2,high,stripes,feet,E,W,C,F,128,2_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,128,2026-05-18_14h34.06.399,explain2,2025.1.1,iPhone,52.63157895,695ff87dfddb037c6d3b65fa,6a05d39198ca5b2f348a4575,6a0b5b6acc3d4b1e43fb0a59,,,,,,,,,,,,,,,,,,,,,,,302.033,311.283,1,[6.2690000000000055],[6.2690000000000055],No clue,311.284,312.281,0,7,7,7,1,F,W,W_F.png,training,2,8,2,low,stripes,feet,E,W,C,F,128,2_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,128,2026-05-18_14h34.06.399,explain2,2025.1.1,iPhone,52.63157895,695ff87dfddb037c6d3b65fa,6a05d39198ca5b2f348a4575,6a0b5b6acc3d4b1e43fb0a59,,,,,,,,,,,,,,,,,,,,,,,312.285,333.902,1,[18.62099999999998],[18.62099999999998],Has she been consuming plastics?,333.903,334.902,0,8,8,8,1,C,W,W_C.png,training,3,9,1,low,stripes,feet,E,W,C,F,128,1_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,128,2026-05-18_14h34.06.399,explain2,2025.1.1,iPhone,52.63157895,695ff87dfddb037c6d3b65fa,6a05d39198ca5b2f348a4575,6a0b5b6acc3d4b1e43fb0a59,,,,,,,,,,,,,,,,,,,,,,,334.907,352.823,1,[14.920999999999992],[14.920999999999992],Are his stripes narrower,352.824,353.821,0,9,9,9,1,F,E,E_F.png,training,3,10,6,high,stripes,feet,E,W,C,F,128,6_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,128,2026-05-18_14h34.06.399,explain2,2025.1.1,iPhone,52.63157895,695ff87dfddb037c6d3b65fa,6a05d39198ca5b2f348a4575,6a0b5b6acc3d4b1e43fb0a59,,,,,,,,,,,,,,,,,,,,,,,353.826,375.943,1,[19.137],[19.137],Oh I see. The stripes ,375.943,376.942,0,10,10,10,1,F,W,W_F.png,training,3,11,1,low,stripes,feet,E,W,C,F,128,1_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,128,2026-05-18_14h34.06.399,explain2,2025.1.1,iPhone,52.63157895,695ff87dfddb037c6d3b65fa,6a05d39198ca5b2f348a4575,6a0b5b6acc3d4b1e43fb0a59,,,,,,,,,,,,,,,,,,,,,,,376.946,394.811,1,[14.868999999999971],[14.868999999999971],Vertical stripes equal fertility ,394.812,395.812,0,11,11,11,1,C,E,E_C.png,training,3,12,8,high,stripes,feet,E,W,C,F,128,8_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,128,2026-05-18_14h34.06.399,explain2,2025.1.1,iPhone,52.63157895,695ff87dfddb037c6d3b65fa,6a05d39198ca5b2f348a4575,6a0b5b6acc3d4b1e43fb0a59,,,,,,,,,,,,,,,,,,,,,,,395.816,405.515,1,[6.71999999999997],[6.71999999999997],Vertical stripes,405.516,406.514,0,12,12,12,1,C,E,E_C.png,training,4,13,7,high,stripes,feet,E,W,C,F,128,7_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,128,2026-05-18_14h34.06.399,explain2,2025.1.1,iPhone,52.63157895,695ff87dfddb037c6d3b65fa,6a05d39198ca5b2f348a4575,6a0b5b6acc3d4b1e43fb0a59,,,,,,,,,,,,,,,,,,,,,,,406.517,422.234,1,[12.736999999999966],[12.736999999999966],Vertical stripes not as close together ,422.235,423.233,0,13,13,13,1,F,E,E_F.png,training,4,14,6,high,stripes,feet,E,W,C,F,128,6_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,128,2026-05-18_14h34.06.399,explain2,2025.1.1,iPhone,52.63157895,695ff87dfddb037c6d3b65fa,6a05d39198ca5b2f348a4575,6a0b5b6acc3d4b1e43fb0a59,,,,,,,,,,,,,,,,,,,,,,,423.239,438.688,1,[12.454999999999984],[12.454999999999984],Horizontal stripes mean less fertile,438.689,439.686,0,14,14,14,1,C,W,W_C.png,training,4,15,3,low,stripes,feet,E,W,C,F,128,3_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,128,2026-05-18_14h34.06.399,explain2,2025.1.1,iPhone,52.63157895,695ff87dfddb037c6d3b65fa,6a05d39198ca5b2f348a4575,6a0b5b6acc3d4b1e43fb0a59,,,,,,,,,,,,,,,,,,,,,,,439.69,455.623,1,[12.952999999999975],[12.952999999999975],Wider horizontal stripes again less fertile,455.624,456.622,0,15,15,15,1,F,W,W_F.png,training,4,16,2,low,stripes,feet,E,W,C,F,128,2_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,128,2026-05-18_14h34.06.399,explain2,2025.1.1,iPhone,52.63157895,695ff87dfddb037c6d3b65fa,6a05d39198ca5b2f348a4575,6a0b5b6acc3d4b1e43fb0a59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.629,462.84,1,[3.217999999999961],[3.217999999999961],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,128,2026-05-18_14h34.06.399,explain2,2025.1.1,iPhone,52.63157895,695ff87dfddb037c6d3b65fa,6a05d39198ca5b2f348a4575,6a0b5b6acc3d4b1e43fb0a59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,E,E_F.png,training,1,1,5,high,stripes,feet,E,W,C,F,128,5_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,462.853,529.335,"[2,8,4,6]",1,[1.7999999999999545],[1.7999999999999545],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
