consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,073,2026-05-18_13h04.35.445,explain2,2025.1.1,iPhone,100,6a022629c36e3ba48d157633,6a05d39198ca5b2f348a4575,6a0b709319f10d36a9f5d40c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,073,2026-05-18_13h04.35.445,explain2,2025.1.1,iPhone,100,6a022629c36e3ba48d157633,6a05d39198ca5b2f348a4575,6a0b709319f10d36a9f5d40c,51.591,51.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,073,2026-05-18_13h04.35.445,explain2,2025.1.1,iPhone,100,6a022629c36e3ba48d157633,6a05d39198ca5b2f348a4575,6a0b709319f10d36a9f5d40c,,,51.593,78.535,1,[21.947999999999993],[21.947999999999993],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,073,2026-05-18_13h04.35.445,explain2,2025.1.1,iPhone,100,6a022629c36e3ba48d157633,6a05d39198ca5b2f348a4575,6a0b709319f10d36a9f5d40c,,,,,,,,78.536,95.712,1,[12.187000000000012],[12.187000000000012],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,073,2026-05-18_13h04.35.445,explain2,2025.1.1,iPhone,100,6a022629c36e3ba48d157633,6a05d39198ca5b2f348a4575,6a0b709319f10d36a9f5d40c,,,,,,,,,,,,,95.713,110.342,1,[9.637],[9.637],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,073,2026-05-18_13h04.35.445,explain2,2025.1.1,iPhone,100,6a022629c36e3ba48d157633,6a05d39198ca5b2f348a4575,6a0b709319f10d36a9f5d40c,,,,,,,,,,,,,,,,,,110.342,123.617,1,[8.28200000000001],[8.283000000000015],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,073,2026-05-18_13h04.35.445,explain2,2025.1.1,iPhone,100,6a022629c36e3ba48d157633,6a05d39198ca5b2f348a4575,6a0b709319f10d36a9f5d40c,,,,,,,,,,,,,,,,,,,,,,,123.632,133.166,1,[6.540999999999997],[6.540999999999997],,133.168,134.166,0,0,0,0,1,C,E,E_C.png,training,1,1,9,high,feet,stripes,C,F,W,E,73,9_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,073,2026-05-18_13h04.35.445,explain2,2025.1.1,iPhone,100,6a022629c36e3ba48d157633,6a05d39198ca5b2f348a4575,6a0b709319f10d36a9f5d40c,,,,,,,,,,,,,,,,,,,,,,,134.171,213.372,1,[76.22099999999998],[76.22099999999998],"This reptile had high fertility due its bright colors, which helped it attract mates. The coloring also helped them blend into surrounding trees, which allowed the offspring to camouflage and hide from predators so they could reach maturity. ",213.372,214.36,0,1,1,1,1,C,W,W_C.png,training,1,2,8,high,feet,stripes,C,F,W,E,73,8_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,073,2026-05-18_13h04.35.445,explain2,2025.1.1,iPhone,100,6a022629c36e3ba48d157633,6a05d39198ca5b2f348a4575,6a0b709319f10d36a9f5d40c,,,,,,,,,,,,,,,,,,,,,,,214.365,272.335,1,[54.988],[54.988],"This reptile received a lot deformity score because of its stripes. It didn’t have the ability to camouflage as well, so the offspring didn’t reach maturity. ",272.336,273.34,0,2,2,2,1,F,E,E_F.png,training,1,3,3,low,feet,stripes,C,F,W,E,73,3_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,073,2026-05-18_13h04.35.445,explain2,2025.1.1,iPhone,100,6a022629c36e3ba48d157633,6a05d39198ca5b2f348a4575,6a0b709319f10d36a9f5d40c,,,,,,,,,,,,,,,,,,,,,,,273.346,348.763,1,[72.43700000000001],[72.43700000000001],"This reptile receiver a low deformity score because of its short legs and tail. These features put it and its offspring at a genetic disadvantage, which made it harder for them to reach maturity. ",348.764,349.767,0,3,3,3,1,F,W,W_F.png,training,1,4,1,low,feet,stripes,C,F,W,E,73,1_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
