consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,203,2026-05-18_14h11.44.195,explain2,2025.1.1,Win32,59.88023952,694321d3b45228297df7b36e,6a05d39198ca5b2f348a4575,6a0b561c7c404cee8361c681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,203,2026-05-18_14h11.44.195,explain2,2025.1.1,Win32,59.88023952,694321d3b45228297df7b36e,6a05d39198ca5b2f348a4575,6a0b561c7c404cee8361c681,4.9672,4.9673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,203,2026-05-18_14h11.44.195,explain2,2025.1.1,Win32,59.88023952,694321d3b45228297df7b36e,6a05d39198ca5b2f348a4575,6a0b561c7c404cee8361c681,,,4.9679,17.6654,1,[7.70059999999404],[7.70059999999404],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,203,2026-05-18_14h11.44.195,explain2,2025.1.1,Win32,59.88023952,694321d3b45228297df7b36e,6a05d39198ca5b2f348a4575,6a0b561c7c404cee8361c681,,,,,,,,17.6665,80.0499,1,[57.38450000000002],[57.38450000000002],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,203,2026-05-18_14h11.44.195,explain2,2025.1.1,Win32,59.88023952,694321d3b45228297df7b36e,6a05d39198ca5b2f348a4575,6a0b561c7c404cee8361c681,,,,,,,,,,,,,80.0503,115.1507,1,[30.100499999999982],[30.100499999999982],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,203,2026-05-18_14h11.44.195,explain2,2025.1.1,Win32,59.88023952,694321d3b45228297df7b36e,6a05d39198ca5b2f348a4575,6a0b561c7c404cee8361c681,,,,,,,,,,,,,,,,,,115.1514,121.4508,1,[1.30030000001193],[1.30030000001193],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,203,2026-05-18_14h11.44.195,explain2,2025.1.1,Win32,59.88023952,694321d3b45228297df7b36e,6a05d39198ca5b2f348a4575,6a0b561c7c404cee8361c681,,,,,,,,,,,,,,,,,,,,,,,121.4626,136.2527,1,[11.80039999997615],[11.80039999997615],He produces the medium number of offspring,136.2531,137.2515,0,0,0,0,1,C,W,W_C.png,training,1,1,6,low,feet,stripes,F,C,W,E,203,6_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,203,2026-05-18_14h11.44.195,explain2,2025.1.1,Win32,59.88023952,694321d3b45228297df7b36e,6a05d39198ca5b2f348a4575,6a0b561c7c404cee8361c681,,,,,,,,,,,,,,,,,,,,,,,137.2554,148.7868,1,[8.533799999982108],[8.533799999982108],He produced the least amount of offspring,148.787,149.7847,0,1,1,1,1,C,E,E_C.png,training,1,2,1,low,feet,stripes,F,C,W,E,203,1_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,203,2026-05-18_14h11.44.195,explain2,2025.1.1,Win32,59.88023952,694321d3b45228297df7b36e,6a05d39198ca5b2f348a4575,6a0b561c7c404cee8361c681,,,,,,,,,,,,,,,,,,,,,,,149.7875,158.9576,1,[6.171900000005962],[6.171999999999997],He produced a relatively high number of offspring,158.9577,159.9512,0,2,2,2,1,F,W,W_F.png,training,1,3,7,high,feet,stripes,F,C,W,E,203,7_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,203,2026-05-18_14h11.44.195,explain2,2025.1.1,Win32,59.88023952,694321d3b45228297df7b36e,6a05d39198ca5b2f348a4575,6a0b561c7c404cee8361c681,,,,,,,,,,,,,,,,,,,,,,,159.9542,170.6201,1,[7.683799999982114],[7.683799999982114],Produced a lot of offspring but not the most,170.6203,171.6217,0,3,3,3,1,F,E,E_F.png,training,1,4,7,high,feet,stripes,F,C,W,E,203,7_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
