consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,020,2026-05-18_12h46.46.130,explain2,2025.1.1,MacIntel,62.5,69523115bed2a5ef0ab617c7,6a05d39198ca5b2f348a4575,6a0b5051d79f8a834b1ebef8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-05-18_12h46.46.130,explain2,2025.1.1,MacIntel,62.5,69523115bed2a5ef0ab617c7,6a05d39198ca5b2f348a4575,6a0b5051d79f8a834b1ebef8,11.374,11.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-05-18_12h46.46.130,explain2,2025.1.1,MacIntel,62.5,69523115bed2a5ef0ab617c7,6a05d39198ca5b2f348a4575,6a0b5051d79f8a834b1ebef8,,,11.377,18.271,1,[1.894999999999996],[1.894999999999996],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-05-18_12h46.46.130,explain2,2025.1.1,MacIntel,62.5,69523115bed2a5ef0ab617c7,6a05d39198ca5b2f348a4575,6a0b5051d79f8a834b1ebef8,,,,,,,,18.271,32.112,1,[8.854],[8.854],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-05-18_12h46.46.130,explain2,2025.1.1,MacIntel,62.5,69523115bed2a5ef0ab617c7,6a05d39198ca5b2f348a4575,6a0b5051d79f8a834b1ebef8,,,,,,,,,,,,,32.113,39.925,1,[2.820999999999998],[2.820999999999998],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-05-18_12h46.46.130,explain2,2025.1.1,MacIntel,62.5,69523115bed2a5ef0ab617c7,6a05d39198ca5b2f348a4575,6a0b5051d79f8a834b1ebef8,,,,,,,,,,,,,,,,,,39.925,58.704,1,[13.78500000000001],[13.78500000000001],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-05-18_12h46.46.130,explain2,2025.1.1,MacIntel,62.5,69523115bed2a5ef0ab617c7,6a05d39198ca5b2f348a4575,6a0b5051d79f8a834b1ebef8,,,,,,,,,,,,,,,,,,,,,,,58.722,88.9,1,[27.184999999999988],[27.184999999999988],It is very vibrant and successful at attracting mates,88.9,89.891,0,0,0,0,1,F,W,W_F.png,training,1,1,3,low,stripes,feet,E,W,C,F,20,3_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-05-18_12h46.46.130,explain2,2025.1.1,MacIntel,62.5,69523115bed2a5ef0ab617c7,6a05d39198ca5b2f348a4575,6a0b5051d79f8a834b1ebef8,,,,,,,,,,,,,,,,,,,,,,,89.896,165.253,1,[72.362],[72.362],The patterning of its stripes,165.253,166.255,0,1,1,1,1,F,E,E_F.png,training,1,2,10,high,stripes,feet,E,W,C,F,20,10_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-05-18_12h46.46.130,explain2,2025.1.1,MacIntel,62.5,69523115bed2a5ef0ab617c7,6a05d39198ca5b2f348a4575,6a0b5051d79f8a834b1ebef8,,,,,,,,,,,,,,,,,,,,,,,166.26,211.84,1,[42.58699999999999],[42.58699999999999],Stripes are more spaced out and more straight up and down,211.84,212.843,0,2,2,2,1,C,W,W_C.png,training,1,3,3,low,stripes,feet,E,W,C,F,20,3_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-05-18_12h46.46.130,explain2,2025.1.1,MacIntel,62.5,69523115bed2a5ef0ab617c7,6a05d39198ca5b2f348a4575,6a0b5051d79f8a834b1ebef8,,,,,,,,,,,,,,,,,,,,,,,212.849,247.865,1,[32.02299999999997],[32.02299999999997],Reptile has a patterning angled downwards on it’s body,247.866,248.866,0,3,3,3,1,C,E,E_C.png,training,1,4,9,high,stripes,feet,E,W,C,F,20,9_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-05-18_12h46.46.130,explain2,2025.1.1,MacIntel,62.5,69523115bed2a5ef0ab617c7,6a05d39198ca5b2f348a4575,6a0b5051d79f8a834b1ebef8,,,,,,,,,,,,,,,,,,,,,,,248.869,281.352,1,[29.484999999999957],[29.484999999999957],Stripes are more spaced out,281.352,282.342,0,4,4,4,1,C,E,E_C.png,training,2,5,4,high,stripes,feet,E,W,C,F,20,4_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-05-18_12h46.46.130,explain2,2025.1.1,MacIntel,62.5,69523115bed2a5ef0ab617c7,6a05d39198ca5b2f348a4575,6a0b5051d79f8a834b1ebef8,,,,,,,,,,,,,,,,,,,,,,,282.348,329.978,1,[44.636000000000024],[44.636000000000024],Stripe patterning is nearly perpendicular to the reptile’s spine,329.978,330.969,0,5,5,5,1,C,W,W_C.png,training,2,6,3,low,stripes,feet,E,W,C,F,20,3_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-05-18_12h46.46.130,explain2,2025.1.1,MacIntel,62.5,69523115bed2a5ef0ab617c7,6a05d39198ca5b2f348a4575,6a0b5051d79f8a834b1ebef8,,,,,,,,,,,,,,,,,,,,,,,330.973,339.444,1,[5.481999999999971],[5.481999999999971],,339.445,340.445,0,6,6,6,1,F,W,W_F.png,training,2,7,4,low,stripes,feet,E,W,C,F,20,4_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,020,2026-05-18_12h46.46.130,explain2,2025.1.1,MacIntel,62.5,69523115bed2a5ef0ab617c7,6a05d39198ca5b2f348a4575,6a0b5051d79f8a834b1ebef8,,,,,,,,,,,,,,,,,,,,,,,340.451,373.748,1,[30.30400000000003],[30.30400000000003],Low spacing between stripes and the patterning is angled downwards,373.748,374.751,0,7,7,7,1,F,E,E_F.png,training,2,8,7,high,stripes,feet,E,W,C,F,20,7_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
