consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,142,2026-05-18_13h24.25.873,explain2,2025.1.1,Win32,59.52380952,6a00980712812ac074ad23ee,6a05d39198ca5b2f348a4575,6a0b59098c7dad974efe6d35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,142,2026-05-18_13h24.25.873,explain2,2025.1.1,Win32,59.52380952,6a00980712812ac074ad23ee,6a05d39198ca5b2f348a4575,6a0b59098c7dad974efe6d35,12.4134,12.4135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,142,2026-05-18_13h24.25.873,explain2,2025.1.1,Win32,59.52380952,6a00980712812ac074ad23ee,6a05d39198ca5b2f348a4575,6a0b59098c7dad974efe6d35,,,12.4137,24.8018,1,[7.39930000000075],[7.39930000000075],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,142,2026-05-18_13h24.25.873,explain2,2025.1.1,Win32,59.52380952,6a00980712812ac074ad23ee,6a05d39198ca5b2f348a4575,6a0b59098c7dad974efe6d35,,,,,,,,24.8019,39.5831,1,[9.78200000000001],[9.78200000000001],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,142,2026-05-18_13h24.25.873,explain2,2025.1.1,Win32,59.52380952,6a00980712812ac074ad23ee,6a05d39198ca5b2f348a4575,6a0b59098c7dad974efe6d35,,,,,,,,,,,,,39.5832,55.7307,1,[11.148099999999616],[11.148099999999616],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,142,2026-05-18_13h24.25.873,explain2,2025.1.1,Win32,59.52380952,6a00980712812ac074ad23ee,6a05d39198ca5b2f348a4575,6a0b59098c7dad974efe6d35,,,,,,,,,,,,,,,,,,55.7308,73.3776,1,[12.648099999999616],[12.648099999999616],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,142,2026-05-18_13h24.25.873,explain2,2025.1.1,Win32,59.52380952,6a00980712812ac074ad23ee,6a05d39198ca5b2f348a4575,6a0b59098c7dad974efe6d35,,,,,,,,,,,,,,,,,,,,,,,73.3832,95.8467,1,[19.46879999999885],[19.46879999999885],They were less fertile and only successfully produced one offspring.,95.847,96.8407,0,0,0,0,1,C,E,E_C.png,training,1,1,1,low,stripes,feet,W,E,F,C,142,1_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,142,2026-05-18_13h24.25.873,explain2,2025.1.1,Win32,59.52380952,6a00980712812ac074ad23ee,6a05d39198ca5b2f348a4575,6a0b59098c7dad974efe6d35,,,,,,,,,,,,,,,,,,,,,,,96.8425,125.4704,1,[25.629500000000007],[25.62959999999964],They were middle-range fertile and successfully produced 5 offspring,125.4705,126.4685,0,1,1,1,1,F,W,W_F.png,training,1,2,5,high,stripes,feet,W,E,F,C,142,5_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,142,2026-05-18_13h24.25.873,explain2,2025.1.1,Win32,59.52380952,6a00980712812ac074ad23ee,6a05d39198ca5b2f348a4575,6a0b59098c7dad974efe6d35,,,,,,,,,,,,,,,,,,,,,,,126.4704,142.9061,1,[13.436900000000378],[13.436900000000378],They successfully produced 6 offspring.,142.9061,143.8996,0,2,2,2,1,C,W,W_C.png,training,1,3,6,high,stripes,feet,W,E,F,C,142,6_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,142,2026-05-18_13h24.25.873,explain2,2025.1.1,Win32,59.52380952,6a00980712812ac074ad23ee,6a05d39198ca5b2f348a4575,6a0b59098c7dad974efe6d35,,,,,,,,,,,,,,,,,,,,,,,143.9013,184.2491,1,[37.36619999999925],[37.36619999999925],They were able to successfully produce 6 offspring and perhaps because of the fact that they have more stripes.,184.2492,185.2474,0,3,3,3,1,F,E,E_F.png,training,1,4,6,low,stripes,feet,W,E,F,C,142,6_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
