consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,175,2026-05-18_12h53.56.309,explain2,2025.1.1,MacIntel,64.1025641,69e020e5674aaaae66df560e,6a05d39198ca5b2f348a4575,6a0b51fcf283ab51b0a68034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,175,2026-05-18_12h53.56.309,explain2,2025.1.1,MacIntel,64.1025641,69e020e5674aaaae66df560e,6a05d39198ca5b2f348a4575,6a0b51fcf283ab51b0a68034,52.1404,52.1407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,175,2026-05-18_12h53.56.309,explain2,2025.1.1,MacIntel,64.1025641,69e020e5674aaaae66df560e,6a05d39198ca5b2f348a4575,6a0b51fcf283ab51b0a68034,,,52.1414,81.2986,1,[24.16749999999999],[24.16749999999999],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,175,2026-05-18_12h53.56.309,explain2,2025.1.1,MacIntel,64.1025641,69e020e5674aaaae66df560e,6a05d39198ca5b2f348a4575,6a0b51fcf283ab51b0a68034,,,,,,,,81.2988,95.6985,1,[9.400000000000006],[9.400000000000006],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,175,2026-05-18_12h53.56.309,explain2,2025.1.1,MacIntel,64.1025641,69e020e5674aaaae66df560e,6a05d39198ca5b2f348a4575,6a0b51fcf283ab51b0a68034,,,,,,,,,,,,,95.6987,107.6661,1,[6.967200000017897],[6.967200000017897],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,175,2026-05-18_12h53.56.309,explain2,2025.1.1,MacIntel,64.1025641,69e020e5674aaaae66df560e,6a05d39198ca5b2f348a4575,6a0b51fcf283ab51b0a68034,,,,,,,,,,,,,,,,,,107.6664,235.535,1,[122.86940000000595],[122.86940000000595],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,175,2026-05-18_12h53.56.309,explain2,2025.1.1,MacIntel,64.1025641,69e020e5674aaaae66df560e,6a05d39198ca5b2f348a4575,6a0b51fcf283ab51b0a68034,,,,,,,,,,,,,,,,,,,,,,,235.5429,316.4711,1,[77.93600000000004],[77.93600000000004],I think this reptile has an average score of utility because it is able to climb trees and blend in. these characteristics make it less likely to become prey.,316.4714,317.4695,0,0,0,0,1,F,E,E_F.png,training,1,1,5,high,feet,stripes,F,C,W,E,175,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,175,2026-05-18_12h53.56.309,explain2,2025.1.1,MacIntel,64.1025641,69e020e5674aaaae66df560e,6a05d39198ca5b2f348a4575,6a0b51fcf283ab51b0a68034,,,,,,,,,,,,,,,,,,,,,,,317.4721,369.4386,1,[48.96780000001189],[48.96780000001189],"Again, this reptiles ability to climb trees and blend into nature makes it more likely to survive and evade predators. a lower score may mean that it was a different mating season than the previous one.",369.4387,370.438,0,1,1,1,1,C,E,E_C.png,training,1,2,4,low,feet,stripes,F,C,W,E,175,4_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,175,2026-05-18_12h53.56.309,explain2,2025.1.1,MacIntel,64.1025641,69e020e5674aaaae66df560e,6a05d39198ca5b2f348a4575,6a0b51fcf283ab51b0a68034,,,,,,,,,,,,,,,,,,,,,,,370.4414,410.8063,1,[37.3782000000179],[37.3782000000179],"this reptile has learned to survive by climbing trees and blending into them, ensuring that they reproduce and carry on their lineage. ",410.8064,411.8057,0,2,2,2,1,F,W,W_F.png,training,1,3,6,high,feet,stripes,F,C,W,E,175,6_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,175,2026-05-18_12h53.56.309,explain2,2025.1.1,MacIntel,64.1025641,69e020e5674aaaae66df560e,6a05d39198ca5b2f348a4575,6a0b51fcf283ab51b0a68034,,,,,,,,,,,,,,,,,,,,,,,411.8086,445.1234,1,[30.317199999988077],[30.317199999988077],"This fertility score may be due to a difficult mating season, reducing the reptiles chance to reproduce",445.1234,446.1231,0,3,3,3,1,C,W,W_C.png,training,1,4,3,low,feet,stripes,F,C,W,E,175,3_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
