consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,167,2026-05-18_13h16.14.778,explain2,2025.1.1,iPhone,31.25,69e67521a4d05e7f742723d6,6a05d39198ca5b2f348a4575,6a0b573b87a1dfe0512a65eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-05-18_13h16.14.778,explain2,2025.1.1,iPhone,31.25,69e67521a4d05e7f742723d6,6a05d39198ca5b2f348a4575,6a0b573b87a1dfe0512a65eb,12.078,12.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-05-18_13h16.14.778,explain2,2025.1.1,iPhone,31.25,69e67521a4d05e7f742723d6,6a05d39198ca5b2f348a4575,6a0b573b87a1dfe0512a65eb,,,12.079,33.729,1,[16.654000000000003],[16.654000000000003],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-05-18_13h16.14.778,explain2,2025.1.1,iPhone,31.25,69e67521a4d05e7f742723d6,6a05d39198ca5b2f348a4575,6a0b573b87a1dfe0512a65eb,,,,,,,,33.729,50.081,1,[11.370000000000005],[11.370000000000005],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-05-18_13h16.14.778,explain2,2025.1.1,iPhone,31.25,69e67521a4d05e7f742723d6,6a05d39198ca5b2f348a4575,6a0b573b87a1dfe0512a65eb,,,,,,,,,,,,,50.081,59.799,1,[4.7180000000000035],[4.7180000000000035],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-05-18_13h16.14.778,explain2,2025.1.1,iPhone,31.25,69e67521a4d05e7f742723d6,6a05d39198ca5b2f348a4575,6a0b573b87a1dfe0512a65eb,,,,,,,,,,,,,,,,,,59.799,79.22,1,[14.438000000000002],[14.438000000000002],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-05-18_13h16.14.778,explain2,2025.1.1,iPhone,31.25,69e67521a4d05e7f742723d6,6a05d39198ca5b2f348a4575,6a0b573b87a1dfe0512a65eb,,,,,,,,,,,,,,,,,,,,,,,79.232,100.296,1,[18.070999999999998],[18.070999999999998],Reptile looks healthy and normal,100.297,101.288,0,0,0,0,1,C,E,E_C.png,training,1,1,5,low,feet,stripes,F,C,E,W,167,5_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-05-18_13h16.14.778,explain2,2025.1.1,iPhone,31.25,69e67521a4d05e7f742723d6,6a05d39198ca5b2f348a4575,6a0b573b87a1dfe0512a65eb,,,,,,,,,,,,,,,,,,,,,,,101.293,131.713,1,[27.424000000000007],[27.424000000000007],Reptile has a small disfigurement (eyes),131.713,132.693,0,1,1,1,1,C,W,W_C.png,training,1,2,3,low,feet,stripes,F,C,E,W,167,3_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-05-18_13h16.14.778,explain2,2025.1.1,iPhone,31.25,69e67521a4d05e7f742723d6,6a05d39198ca5b2f348a4575,6a0b573b87a1dfe0512a65eb,,,,,,,,,,,,,,,,,,,,,,,132.696,144.313,1,[8.619],[8.619],Reptile is healthy and large,144.314,145.295,0,2,2,2,1,F,E,E_F.png,training,1,3,8,high,feet,stripes,F,C,E,W,167,8_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-05-18_13h16.14.778,explain2,2025.1.1,iPhone,31.25,69e67521a4d05e7f742723d6,6a05d39198ca5b2f348a4575,6a0b573b87a1dfe0512a65eb,,,,,,,,,,,,,,,,,,,,,,,145.299,185.503,1,[37.241000000000014],[37.241000000000014],"Reptile is normal looking, no noticeable disfigurements",185.504,186.502,0,3,3,3,1,F,W,W_F.png,training,1,4,6,high,feet,stripes,F,C,E,W,167,6_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
