consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,170,2026-05-18_14h29.43.677,explain2,2025.1.1,Win32,60.0240096,61083259b68a337fa07cea60,6a0b75acb1bc737ad12c48ef,6a0b845f1c8d4274a0c6d3f8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-05-18_14h29.43.677,explain2,2025.1.1,Win32,60.0240096,61083259b68a337fa07cea60,6a0b75acb1bc737ad12c48ef,6a0b845f1c8d4274a0c6d3f8,5.475,5.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-05-18_14h29.43.677,explain2,2025.1.1,Win32,60.0240096,61083259b68a337fa07cea60,6a0b75acb1bc737ad12c48ef,6a0b845f1c8d4274a0c6d3f8,,,5.475,13.381,1,[2.9170000000000016],[2.9170000000000016],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-05-18_14h29.43.677,explain2,2025.1.1,Win32,60.0240096,61083259b68a337fa07cea60,6a0b75acb1bc737ad12c48ef,6a0b845f1c8d4274a0c6d3f8,,,,,,,,13.381,22.365,1,[4.001000000000005],[4.001000000000005],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-05-18_14h29.43.677,explain2,2025.1.1,Win32,60.0240096,61083259b68a337fa07cea60,6a0b75acb1bc737ad12c48ef,6a0b845f1c8d4274a0c6d3f8,,,,,,,,,,,,,22.365,31.248,1,[3.8840000000000146],[3.8840000000000146],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-05-18_14h29.43.677,explain2,2025.1.1,Win32,60.0240096,61083259b68a337fa07cea60,6a0b75acb1bc737ad12c48ef,6a0b845f1c8d4274a0c6d3f8,,,,,,,,,,,,,,,,,,31.248,40.264,1,[4.016999999999996],[4.016999999999996],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-05-18_14h29.43.677,explain2,2025.1.1,Win32,60.0240096,61083259b68a337fa07cea60,6a0b75acb1bc737ad12c48ef,6a0b845f1c8d4274a0c6d3f8,,,,,,,,,,,,,,,,,,,,,,,40.272,79.6,1,[36.33500000000001],[36.33500000000001],This reptile likely has a large population and mates to breed with ,79.602,80.599,0,0,0,0,1,F,W,W_F.png,training,1,1,8,high,stripes,feet,W,E,F,C,170,8_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-05-18_14h29.43.677,explain2,2025.1.1,Win32,60.0240096,61083259b68a337fa07cea60,6a0b75acb1bc737ad12c48ef,6a0b845f1c8d4274a0c6d3f8,,,,,,,,,,,,,,,,,,,,,,,80.603,98.817,1,[15.216999999999985],[15.216999999999985],The season for this reptile may have been low due to low amount of mates,98.818,99.815,0,1,1,1,1,F,E,E_F.png,training,1,2,3,low,stripes,feet,W,E,F,C,170,3_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-05-18_14h29.43.677,explain2,2025.1.1,Win32,60.0240096,61083259b68a337fa07cea60,6a0b75acb1bc737ad12c48ef,6a0b845f1c8d4274a0c6d3f8,,,,,,,,,,,,,,,,,,,,,,,99.821,113.983,1,[11.167000000000002],[11.167000000000002],This breeding season may have provided more mates for the reptile ,113.984,114.982,0,2,2,2,1,C,W,W_C.png,training,1,3,7,high,stripes,feet,W,E,F,C,170,7_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,2026-05-18_14h29.43.677,explain2,2025.1.1,Win32,60.0240096,61083259b68a337fa07cea60,6a0b75acb1bc737ad12c48ef,6a0b845f1c8d4274a0c6d3f8,,,,,,,,,,,,,,,,,,,,,,,114.987,135.117,1,[17.134000000000015],[17.134000000000015],There were a mid range of mates for this reptile,135.118,136.116,0,3,3,3,1,C,E,E_C.png,training,1,4,6,low,stripes,feet,W,E,F,C,170,6_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
