consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,002,2026-05-18_14h02.20.051,explain2,2025.1.1,Win32,30.12048193,69d54de32c9742578b58d693,6a05d39198ca5b2f348a4575,6a0b53f9b80aa7b666d513d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-05-18_14h02.20.051,explain2,2025.1.1,Win32,30.12048193,69d54de32c9742578b58d693,6a05d39198ca5b2f348a4575,6a0b53f9b80aa7b666d513d6,38.5819,38.5821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-05-18_14h02.20.051,explain2,2025.1.1,Win32,30.12048193,69d54de32c9742578b58d693,6a05d39198ca5b2f348a4575,6a0b53f9b80aa7b666d513d6,,,38.5826,48.3416,1,[4.764300000011929],[4.764300000011929],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-05-18_14h02.20.051,explain2,2025.1.1,Win32,30.12048193,69d54de32c9742578b58d693,6a05d39198ca5b2f348a4575,6a0b53f9b80aa7b666d513d6,,,,,,,,48.3417,60.4734,1,[7.1484999999999985],[7.1484999999999985],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-05-18_14h02.20.051,explain2,2025.1.1,Win32,30.12048193,69d54de32c9742578b58d693,6a05d39198ca5b2f348a4575,6a0b53f9b80aa7b666d513d6,,,,,,,,,,,,,60.4735,72.5996,1,[7.140500000000003],[7.140500000000003],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-05-18_14h02.20.051,explain2,2025.1.1,Win32,30.12048193,69d54de32c9742578b58d693,6a05d39198ca5b2f348a4575,6a0b53f9b80aa7b666d513d6,,,,,,,,,,,,,,,,,,72.5998,83.5054,1,[5.921499999999995],[5.921499999999995],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-05-18_14h02.20.051,explain2,2025.1.1,Win32,30.12048193,69d54de32c9742578b58d693,6a05d39198ca5b2f348a4575,6a0b53f9b80aa7b666d513d6,,,,,,,,,,,,,,,,,,,,,,,83.5101,108.755,1,[22.256100000023835],[22.256100000023835],More stripes evenly spaced,108.7553,109.7322,0,0,0,0,1,F,W,W_F.png,training,1,1,7,high,stripes,feet,W,E,F,C,2,7_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-05-18_14h02.20.051,explain2,2025.1.1,Win32,30.12048193,69d54de32c9742578b58d693,6a05d39198ca5b2f348a4575,6a0b53f9b80aa7b666d513d6,,,,,,,,,,,,,,,,,,,,,,,109.7338,122.2332,1,[9.53630000001192],[9.53630000001192],stripes in other direction,122.2333,123.239,0,1,1,1,1,F,E,E_F.png,training,1,2,5,low,stripes,feet,W,E,F,C,2,5_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-05-18_14h02.20.051,explain2,2025.1.1,Win32,30.12048193,69d54de32c9742578b58d693,6a05d39198ca5b2f348a4575,6a0b53f9b80aa7b666d513d6,,,,,,,,,,,,,,,,,,,,,,,123.2402,145.031,1,[18.82060000002383],[18.82060000002383],More stripes towards tail and going towards chest,145.0311,146.0326,0,2,2,2,1,C,W,W_C.png,training,1,3,9,high,stripes,feet,W,E,F,C,2,9_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-05-18_14h02.20.051,explain2,2025.1.1,Win32,30.12048193,69d54de32c9742578b58d693,6a05d39198ca5b2f348a4575,6a0b53f9b80aa7b666d513d6,,,,,,,,,,,,,,,,,,,,,,,146.0338,170.8473,1,[21.82660000002383],[21.82660000002383],stripe direction,170.8473,171.8522,0,3,3,3,1,C,E,E_C.png,training,1,4,1,low,stripes,feet,W,E,F,C,2,1_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
