consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,115,2026-05-18_12h49.52.446,explain2,2025.1.1,Win32,59.88023952,641357b26802e397b5627d5e,6a05d39198ca5b2f348a4575,6a0b510c86896b85722c9d47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115,2026-05-18_12h49.52.446,explain2,2025.1.1,Win32,59.88023952,641357b26802e397b5627d5e,6a05d39198ca5b2f348a4575,6a0b510c86896b85722c9d47,4.585,4.5851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115,2026-05-18_12h49.52.446,explain2,2025.1.1,Win32,59.88023952,641357b26802e397b5627d5e,6a05d39198ca5b2f348a4575,6a0b510c86896b85722c9d47,,,4.5853,19.7537,1,[10.183899999976163],[10.183899999976163],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115,2026-05-18_12h49.52.446,explain2,2025.1.1,Win32,59.88023952,641357b26802e397b5627d5e,6a05d39198ca5b2f348a4575,6a0b510c86896b85722c9d47,,,,,,,,19.7539,31.2414,1,[6.489099999964239],[6.489099999964239],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115,2026-05-18_12h49.52.446,explain2,2025.1.1,Win32,59.88023952,641357b26802e397b5627d5e,6a05d39198ca5b2f348a4575,6a0b510c86896b85722c9d47,,,,,,,,,,,,,31.2417,42.3538,1,[6.117000000000004],[6.117000000000004],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115,2026-05-18_12h49.52.446,explain2,2025.1.1,Win32,59.88023952,641357b26802e397b5627d5e,6a05d39198ca5b2f348a4575,6a0b510c86896b85722c9d47,,,,,,,,,,,,,,,,,,42.3544,50.8697,1,[3.5168000000119264],[3.5168000000119264],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115,2026-05-18_12h49.52.446,explain2,2025.1.1,Win32,59.88023952,641357b26802e397b5627d5e,6a05d39198ca5b2f348a4575,6a0b510c86896b85722c9d47,,,,,,,,,,,,,,,,,,,,,,,50.8751,63.2203,1,[9.349999999999994],[9.349999999999994],Stripes indicate fertility,63.2207,64.2188,0,0,0,0,1,C,W,W_C.png,training,1,1,8,low,feet,stripes,F,C,W,E,115,8_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115,2026-05-18_12h49.52.446,explain2,2025.1.1,Win32,59.88023952,641357b26802e397b5627d5e,6a05d39198ca5b2f348a4575,6a0b510c86896b85722c9d47,,,,,,,,,,,,,,,,,,,,,,,64.2218,90.1915,1,[22.97189999997616],[22.97189999997616],reptiles that are overweight are less fertile,90.1916,91.1902,0,1,1,1,1,C,E,E_C.png,training,1,2,4,low,feet,stripes,F,C,W,E,115,4_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115,2026-05-18_12h49.52.446,explain2,2025.1.1,Win32,59.88023952,641357b26802e397b5627d5e,6a05d39198ca5b2f348a4575,6a0b510c86896b85722c9d47,,,,,,,,,,,,,,,,,,,,,,,91.1914,111.4919,1,[17.304800000011937],[17.304800000011937],A clear stomach indicates fertility,111.4919,112.486,0,2,2,2,1,F,E,E_F.png,training,1,3,8,high,feet,stripes,F,C,W,E,115,8_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115,2026-05-18_12h49.52.446,explain2,2025.1.1,Win32,59.88023952,641357b26802e397b5627d5e,6a05d39198ca5b2f348a4575,6a0b510c86896b85722c9d47,,,,,,,,,,,,,,,,,,,,,,,112.4888,129.8094,1,[14.332999999999998],[14.332999999999998],thin stripped reptiles are fertile,129.8094,130.8024,0,3,3,3,1,F,W,W_F.png,training,1,4,9,high,feet,stripes,F,C,W,E,115,9_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
