consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,151,2026-05-18_11h27.52.584,explain2,2025.1.1,Linux x86_64,59.88023952,69c63330ab0e2475a645c2ad,6a0b75acb1bc737ad12c48ef,6a0b83ec0f032cdc95d023fb,,,,,,,,,,,,,,,,,,,,,,,154.5625,167.7417,1,[10.18119999999925],[10.18119999999925],reptile looks young but healthy,167.7418,168.7399,0,4,4,4,1,C,E,E_C.png,training,2,5,5,low,feet,stripes,F,C,E,W,151,5_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-05-18_11h27.52.584,explain2,2025.1.1,Linux x86_64,59.88023952,69c63330ab0e2475a645c2ad,6a0b75acb1bc737ad12c48ef,6a0b83ec0f032cdc95d023fb,,,,,,,,,,,,,,,,,,,,,,,168.7425,204.4857,1,[32.743300000000715],[32.743300000000715],reptile looks less healthy,204.486,205.4829,0,5,5,5,1,F,E,E_F.png,training,2,6,3,high,feet,stripes,F,C,E,W,151,3_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-05-18_11h27.52.584,explain2,2025.1.1,Linux x86_64,59.88023952,69c63330ab0e2475a645c2ad,6a0b75acb1bc737ad12c48ef,6a0b83ec0f032cdc95d023fb,,,,,,,,,,,,,,,,,,,,,,,205.4884,223.166,1,[14.680599999999629],[14.680599999999629],reptile looks yellowish and less healthy,223.1663,224.1625,0,6,6,6,1,F,W,W_F.png,training,2,7,2,high,feet,stripes,F,C,E,W,151,2_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-05-18_11h27.52.584,explain2,2025.1.1,Linux x86_64,59.88023952,69c63330ab0e2475a645c2ad,6a0b75acb1bc737ad12c48ef,6a0b83ec0f032cdc95d023fb,,,,,,,,,,,,,,,,,,,,,,,224.1656,236.5448,1,[9.381500000000017],[9.381500000000017],reptile looks unhealthy and small,236.5449,237.5434,0,7,7,7,1,C,W,W_C.png,training,2,8,1,low,feet,stripes,F,C,E,W,151,1_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-05-18_11h27.52.584,explain2,2025.1.1,Linux x86_64,59.88023952,69c63330ab0e2475a645c2ad,6a0b75acb1bc737ad12c48ef,6a0b83ec0f032cdc95d023fb,,,,,,,,,,,,,,,,,,,,,,,237.5481,249.5761,1,[9.03140000000036],[9.03140000000036],reptile looks healthy and big,249.5763,250.574,0,8,8,8,1,F,W,W_F.png,training,3,9,9,high,feet,stripes,F,C,E,W,151,9_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-05-18_11h27.52.584,explain2,2025.1.1,Linux x86_64,59.88023952,69c63330ab0e2475a645c2ad,6a0b75acb1bc737ad12c48ef,6a0b83ec0f032cdc95d023fb,,,,,,,,,,,,,,,,,,,,,,,250.5772,262.0571,1,[8.481099999999628],[8.481099999999628],reptile looks small and young,262.0574,263.0551,0,9,9,9,1,C,E,E_C.png,training,3,10,3,low,feet,stripes,F,C,E,W,151,3_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-05-18_11h27.52.584,explain2,2025.1.1,Linux x86_64,59.88023952,69c63330ab0e2475a645c2ad,6a0b75acb1bc737ad12c48ef,6a0b83ec0f032cdc95d023fb,,,,,,,,,,,,,,,,,,,,,,,263.0601,270.488,1,[4.431800000000749],[4.431800000000749],reptile looks healthy and big,270.4882,271.4863,0,10,10,10,1,F,E,E_F.png,training,3,11,7,high,feet,stripes,F,C,E,W,151,7_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-05-18_11h27.52.584,explain2,2025.1.1,Linux x86_64,59.88023952,69c63330ab0e2475a645c2ad,6a0b75acb1bc737ad12c48ef,6a0b83ec0f032cdc95d023fb,,,,,,,,,,,,,,,,,,,,,,,271.4888,280.7363,1,[6.24879999999888],[6.24879999999888],reptile looks unhealthy and young,280.7365,281.7347,0,11,11,11,1,C,W,W_C.png,training,3,12,3,low,feet,stripes,F,C,E,W,151,3_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-05-18_11h27.52.584,explain2,2025.1.1,Linux x86_64,59.88023952,69c63330ab0e2475a645c2ad,6a0b75acb1bc737ad12c48ef,6a0b83ec0f032cdc95d023fb,,,,,,,,,,,,,,,,,,,,,,,281.741,291.8852,1,[7.148499999999956],[7.148499999999956],reptile looks big and healthy,291.8854,292.8828,0,12,12,12,1,F,E,E_F.png,training,4,13,7,high,feet,stripes,F,C,E,W,151,7_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-05-18_11h27.52.584,explain2,2025.1.1,Linux x86_64,59.88023952,69c63330ab0e2475a645c2ad,6a0b75acb1bc737ad12c48ef,6a0b83ec0f032cdc95d023fb,,,,,,,,,,,,,,,,,,,,,,,292.8853,309.1805,1,[13.313800000000754],[13.313800000000754],reptile looks a little unhealthy,309.1805,310.1792,0,13,13,13,1,F,W,W_F.png,training,4,14,5,high,feet,stripes,F,C,E,W,151,5_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-05-18_11h27.52.584,explain2,2025.1.1,Linux x86_64,59.88023952,69c63330ab0e2475a645c2ad,6a0b75acb1bc737ad12c48ef,6a0b83ec0f032cdc95d023fb,,,,,,,,,,,,,,,,,,,,,,,310.1851,317.6803,1,[4.499299999998868],[4.499299999998868],reptile looks small,317.6805,318.6775,0,14,14,14,1,C,E,E_C.png,training,4,15,3,low,feet,stripes,F,C,E,W,151,3_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-05-18_11h27.52.584,explain2,2025.1.1,Linux x86_64,59.88023952,69c63330ab0e2475a645c2ad,6a0b75acb1bc737ad12c48ef,6a0b83ec0f032cdc95d023fb,,,,,,,,,,,,,,,,,,,,,,,318.6798,327.2938,1,[5.615299999998911],[5.615299999998911],reptile looks small and unhealthy,327.2939,328.292,0,15,15,15,1,C,W,W_C.png,training,4,16,1,low,feet,stripes,F,C,E,W,151,1_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-05-18_11h27.52.584,explain2,2025.1.1,Linux x86_64,59.88023952,69c63330ab0e2475a645c2ad,6a0b75acb1bc737ad12c48ef,6a0b83ec0f032cdc95d023fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.2925,336.341,1,[5.04929999999888],[5.04929999999888],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-05-18_11h27.52.584,explain2,2025.1.1,Linux x86_64,59.88023952,69c63330ab0e2475a645c2ad,6a0b75acb1bc737ad12c48ef,6a0b83ec0f032cdc95d023fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,E,E_C.png,training,1,1,4,low,feet,stripes,F,C,E,W,151,4_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","low,high,low,high",,,,,,336.3649,367.0851,"[5,7,4,2]",1,[4.982500000000016],[4.982500000000016],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-05-18_11h27.52.584,explain2,2025.1.1,Linux x86_64,59.88023952,69c63330ab0e2475a645c2ad,6a0b75acb1bc737ad12c48ef,6a0b83ec0f032cdc95d023fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.089,386.8646,,,No,16.154,,,1,[3.632699999999261],[3.632699999999261],0,0,0,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-05-18_11h27.52.584,explain2,2025.1.1,Linux x86_64,59.88023952,69c63330ab0e2475a645c2ad,6a0b75acb1bc737ad12c48ef,6a0b83ec0f032cdc95d023fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.8698,407.8604,6,12.286,Yes,8.0697,1,19.9852,1,[1.016999999999996],[1.0170999999996297],0,1,1,0,1,stripe,"Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png, Up/Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-05-18_11h27.52.584,explain2,2025.1.1,Linux x86_64,59.88023952,69c63330ab0e2475a645c2ad,6a0b75acb1bc737ad12c48ef,6a0b83ec0f032cdc95d023fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.8615,416.6415,0,[],[],0,[],[],1,[6.781999999999982],[6.781999999999982],0,[],[],,,,,,,,,,,,,,,,
,151,2026-05-18_11h27.52.584,explain2,2025.1.1,Linux x86_64,59.88023952,69c63330ab0e2475a645c2ad,6a0b75acb1bc737ad12c48ef,6a0b83ec0f032cdc95d023fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.6427,440.9039,All the time - 7,17.1868,All the time - 7,22.9046,1,[1.3497000000011212],[1.3497000000011212],,,,,,,
,151,2026-05-18_11h27.52.584,explain2,2025.1.1,Linux x86_64,59.88023952,69c63330ab0e2475a645c2ad,6a0b75acb1bc737ad12c48ef,6a0b83ec0f032cdc95d023fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.9041,455.4184,,1,[13.51400000000001],[13.51400000000001],
,151,2026-05-18_11h27.52.584,explain2,2025.1.1,Linux x86_64,59.88023952,69c63330ab0e2475a645c2ad,6a0b75acb1bc737ad12c48ef,6a0b83ec0f032cdc95d023fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
