consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff
,183,2026-05-18_12h54.49.524,explain2,2025.1.1,Win32,60.24096386,6a05e17dced2cd6ae9b2ac17,6a05d39198ca5b2f348a4575,6a0b52130283b76ba8f46f9d,,,,,,,,,,,,,,,,,,,,,,,232.415,268.7931,1,[33.38289999997613],[33.38289999997613],starts first date with recap od Rogan episode,268.7934,269.7915,0,4,4,4,1,C,W,W_C.png,training,2,5,1,low,feet,stripes,F,C,W,E,183,1_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-05-18_12h54.49.524,explain2,2025.1.1,Win32,60.24096386,6a05e17dced2cd6ae9b2ac17,6a05d39198ca5b2f348a4575,6a0b52130283b76ba8f46f9d,,,,,,,,,,,,,,,,,,,,,,,269.7982,290.7255,1,[17.932800000011923],[17.932800000011923],Is too picky about mates,290.7256,291.724,0,5,5,5,1,C,E,E_C.png,training,2,6,3,low,feet,stripes,F,C,W,E,183,3_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-05-18_12h54.49.524,explain2,2025.1.1,Win32,60.24096386,6a05e17dced2cd6ae9b2ac17,6a05d39198ca5b2f348a4575,6a0b52130283b76ba8f46f9d,,,,,,,,,,,,,,,,,,,,,,,291.7302,333.6409,1,[38.914499999999975],[38.914499999999975],Has a reall any port in storm approach to mating,333.641,334.6406,0,6,6,6,1,F,W,W_F.png,training,2,7,8,high,feet,stripes,F,C,W,E,183,8_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-05-18_12h54.49.524,explain2,2025.1.1,Win32,60.24096386,6a05e17dced2cd6ae9b2ac17,6a05d39198ca5b2f348a4575,6a0b52130283b76ba8f46f9d,,,,,,,,,,,,,,,,,,,,,,,334.6464,362.8408,1,[25.19979999995229],[25.19979999995229],usually gives up by 5,362.841,363.84,0,7,7,7,1,F,E,E_F.png,training,2,8,5,high,feet,stripes,F,C,W,E,183,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-05-18_12h54.49.524,explain2,2025.1.1,Win32,60.24096386,6a05e17dced2cd6ae9b2ac17,6a05d39198ca5b2f348a4575,6a0b52130283b76ba8f46f9d,,,,,,,,,,,,,,,,,,,,,,,363.8464,405.0769,1,[38.234600000023875],[38.234699999988095],swings in tempature makes it troublesome,405.0772,406.0725,0,8,8,8,1,C,E,E_C.png,training,3,9,4,low,feet,stripes,F,C,W,E,183,4_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-05-18_12h54.49.524,explain2,2025.1.1,Win32,60.24096386,6a05e17dced2cd6ae9b2ac17,6a05d39198ca5b2f348a4575,6a0b52130283b76ba8f46f9d,,,,,,,,,,,,,,,,,,,,,,,406.079,424.7553,1,[15.682600000023854],[15.682600000023854],Chews with mouth open,424.7553,425.755,0,9,9,9,1,C,W,W_C.png,training,3,10,2,low,feet,stripes,F,C,W,E,183,2_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-05-18_12h54.49.524,explain2,2025.1.1,Win32,60.24096386,6a05e17dced2cd6ae9b2ac17,6a05d39198ca5b2f348a4575,6a0b52130283b76ba8f46f9d,,,,,,,,,,,,,,,,,,,,,,,425.7613,446.3569,1,[17.600199999988035],[17.600300000011885],Always upbeat has positive outlook,446.3571,447.3551,0,10,10,10,1,F,W,W_F.png,training,3,11,7,high,feet,stripes,F,C,W,E,183,7_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-05-18_12h54.49.524,explain2,2025.1.1,Win32,60.24096386,6a05e17dced2cd6ae9b2ac17,6a05d39198ca5b2f348a4575,6a0b52130283b76ba8f46f9d,,,,,,,,,,,,,,,,,,,,,,,447.3609,479.3043,1,[28.949099999964233],[28.949099999964233],sets goal does what it takes to get it done,479.3044,480.3045,0,11,11,11,1,F,E,E_F.png,training,3,12,10,high,feet,stripes,F,C,W,E,183,10_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-05-18_12h54.49.524,explain2,2025.1.1,Win32,60.24096386,6a05e17dced2cd6ae9b2ac17,6a05d39198ca5b2f348a4575,6a0b52130283b76ba8f46f9d,,,,,,,,,,,,,,,,,,,,,,,480.3106,515.1218,1,[31.815699999988055],[31.815800000011905],trying to keep up with last guy,515.1219,516.1203,0,12,12,12,1,F,W,W_F.png,training,4,13,9,high,feet,stripes,F,C,W,E,183,9_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-05-18_12h54.49.524,explain2,2025.1.1,Win32,60.24096386,6a05e17dced2cd6ae9b2ac17,6a05d39198ca5b2f348a4575,6a0b52130283b76ba8f46f9d,,,,,,,,,,,,,,,,,,,,,,,516.1268,542.5708,1,[23.44930000001193],[23.44930000001193],Daily affirmations helping self esteem,542.5708,543.5699,0,13,13,13,1,C,W,W_C.png,training,4,14,7,low,feet,stripes,F,C,W,E,183,7_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-05-18_12h54.49.524,explain2,2025.1.1,Win32,60.24096386,6a05e17dced2cd6ae9b2ac17,6a05d39198ca5b2f348a4575,6a0b52130283b76ba8f46f9d,,,,,,,,,,,,,,,,,,,,,,,543.5755,566.7201,1,[20.149600000023838],[20.149600000023838],Big cabbage eater,566.7202,567.7195,0,14,14,14,1,F,E,E_F.png,training,4,15,1,high,feet,stripes,F,C,W,E,183,1_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-05-18_12h54.49.524,explain2,2025.1.1,Win32,60.24096386,6a05e17dced2cd6ae9b2ac17,6a05d39198ca5b2f348a4575,6a0b52130283b76ba8f46f9d,,,,,,,,,,,,,,,,,,,,,,,567.7255,594.6539,1,[23.932699999988017],[23.932699999988017],does'nt believe in herself,594.654,595.6523,0,15,15,15,1,C,E,E_C.png,training,4,16,2,low,feet,stripes,F,C,W,E,183,2_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-05-18_12h54.49.524,explain2,2025.1.1,Win32,60.24096386,6a05e17dced2cd6ae9b2ac17,6a05d39198ca5b2f348a4575,6a0b52130283b76ba8f46f9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.6542,606.635,1,[7.982599999964236],[7.982599999964236],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-05-18_12h54.49.524,explain2,2025.1.1,Win32,60.24096386,6a05e17dced2cd6ae9b2ac17,6a05d39198ca5b2f348a4575,6a0b52130283b76ba8f46f9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,W,W_C.png,training,1,1,6,low,feet,stripes,F,C,W,E,183,6_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,606.6545,625.2679,"[8,8,2,6]",1,[1.3836000000238755],[1.3836000000238755],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-05-18_12h54.49.524,explain2,2025.1.1,Win32,60.24096386,6a05e17dced2cd6ae9b2ac17,6a05d39198ca5b2f348a4575,6a0b52130283b76ba8f46f9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.2721,641.7676,,,No,15.091,,,1,[1.4163999999761927],[1.4163999999761927],0,0,0,0,1,stripe,"Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-05-18_12h54.49.524,explain2,2025.1.1,Win32,60.24096386,6a05e17dced2cd6ae9b2ac17,6a05d39198ca5b2f348a4575,6a0b52130283b76ba8f46f9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.7724,650.6675,,,No,7.1889,,,1,[1.7168999999761354],[1.7168999999761354],0,1,1,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-05-18_12h54.49.524,explain2,2025.1.1,Win32,60.24096386,6a05e17dced2cd6ae9b2ac17,6a05d39198ca5b2f348a4575,6a0b52130283b76ba8f46f9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.6684,656.8006,0,[],[],0,[],[],1,[4.132099999964225],[4.132099999964225],0,[],[],,,,,,,,,,,,,,,
,183,2026-05-18_12h54.49.524,explain2,2025.1.1,Win32,60.24096386,6a05e17dced2cd6ae9b2ac17,6a05d39198ca5b2f348a4575,6a0b52130283b76ba8f46f9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.8019,667.9503,5,8.4203,6,10.005,1,[1.1332000000477365],[1.1333000000120137],,,,,,
,183,2026-05-18_12h54.49.524,explain2,2025.1.1,Win32,60.24096386,6a05e17dced2cd6ae9b2ac17,6a05d39198ca5b2f348a4575,6a0b52130283b76ba8f46f9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.9508,686.8183,it was alittle confusing,1,[17.882999999999925],[17.882999999999925]
