consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,178,2026-05-18_12h54.27.214,explain2,2025.1.1,Win32,59.88023952,69c6965bfee6e955699f09e4,6a05d39198ca5b2f348a4575,6a0b520a20e27584731e0fe6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,178,2026-05-18_12h54.27.214,explain2,2025.1.1,Win32,59.88023952,69c6965bfee6e955699f09e4,6a05d39198ca5b2f348a4575,6a0b520a20e27584731e0fe6,4.162,4.1622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,178,2026-05-18_12h54.27.214,explain2,2025.1.1,Win32,59.88023952,69c6965bfee6e955699f09e4,6a05d39198ca5b2f348a4575,6a0b520a20e27584731e0fe6,,,4.1627,18.3044,1,[9.151299999982115],[9.151299999982115],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,178,2026-05-18_12h54.27.214,explain2,2025.1.1,Win32,59.88023952,69c6965bfee6e955699f09e4,6a05d39198ca5b2f348a4575,6a0b520a20e27584731e0fe6,,,,,,,,18.3049,33.7846,1,[10.498500000000007],[10.498500000000007],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,178,2026-05-18_12h54.27.214,explain2,2025.1.1,Win32,59.88023952,69c6965bfee6e955699f09e4,6a05d39198ca5b2f348a4575,6a0b520a20e27584731e0fe6,,,,,,,,,,,,,33.7848,41.5334,1,[2.7661000000238403],[2.7661000000238403],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,178,2026-05-18_12h54.27.214,explain2,2025.1.1,Win32,59.88023952,69c6965bfee6e955699f09e4,6a05d39198ca5b2f348a4575,6a0b520a20e27584731e0fe6,,,,,,,,,,,,,,,,,,41.534,59.0856,1,[12.55369999998807],[12.55369999998807],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,178,2026-05-18_12h54.27.214,explain2,2025.1.1,Win32,59.88023952,69c6965bfee6e955699f09e4,6a05d39198ca5b2f348a4575,6a0b520a20e27584731e0fe6,,,,,,,,,,,,,,,,,,,,,,,59.0955,80.6121,1,[18.531400000005945],[18.531400000005945],The stripes on the body make it more attractive and more likely to procure a mate.,80.6132,81.6108,0,0,0,0,1,F,W,W_F.png,training,1,1,6,high,stripes,feet,W,E,C,F,178,6_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,178,2026-05-18_12h54.27.214,explain2,2025.1.1,Win32,59.88023952,69c6965bfee6e955699f09e4,6a05d39198ca5b2f348a4575,6a0b520a20e27584731e0fe6,,,,,,,,,,,,,,,,,,,,,,,81.6146,93.3437,1,[8.732200000017883],[8.732200000017883],Not green enough...,93.3443,94.3424,0,1,1,1,1,C,E,E_C.png,training,1,2,3,low,stripes,feet,W,E,C,F,178,3_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,178,2026-05-18_12h54.27.214,explain2,2025.1.1,Win32,59.88023952,69c6965bfee6e955699f09e4,6a05d39198ca5b2f348a4575,6a0b520a20e27584731e0fe6,,,,,,,,,,,,,,,,,,,,,,,94.346,113.6473,1,[16.312200000017896],[16.31230000001193],The direction of the lines are more left to right instead of top to bottom,113.648,114.64,0,2,2,2,1,C,W,W_C.png,training,1,3,10,high,stripes,feet,W,E,C,F,178,10_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,178,2026-05-18_12h54.27.214,explain2,2025.1.1,Win32,59.88023952,69c6965bfee6e955699f09e4,6a05d39198ca5b2f348a4575,6a0b520a20e27584731e0fe6,,,,,,,,,,,,,,,,,,,,,,,114.6431,139.3873,1,[21.747300000011904],[21.747300000011904],"Diagonal stripes that are not left to right, more top to bottom like the prior reptile",139.3876,140.3863,0,3,3,3,1,F,E,E_F.png,training,1,4,1,low,stripes,feet,W,E,C,F,178,1_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
