consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,192,2026-05-18_10h55.03.660,explain2,2025.1.1,Win32,60.24096386,69da5c665b5e0665d27ebb27,6a05d39198ca5b2f348a4575,6a0b5231e6066db2fcd363da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,192,2026-05-18_10h55.03.660,explain2,2025.1.1,Win32,60.24096386,69da5c665b5e0665d27ebb27,6a05d39198ca5b2f348a4575,6a0b5231e6066db2fcd363da,4.0342,4.0344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,192,2026-05-18_10h55.03.660,explain2,2025.1.1,Win32,60.24096386,69da5c665b5e0665d27ebb27,6a05d39198ca5b2f348a4575,6a0b5231e6066db2fcd363da,,,4.0348,16.6005,1,[7.567000000000007],[7.567000000000007],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,192,2026-05-18_10h55.03.660,explain2,2025.1.1,Win32,60.24096386,69da5c665b5e0665d27ebb27,6a05d39198ca5b2f348a4575,6a0b5231e6066db2fcd363da,,,,,,,,16.6008,29.6841,1,[8.086100000023848],[8.086100000023848],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,192,2026-05-18_10h55.03.660,explain2,2025.1.1,Win32,60.24096386,69da5c665b5e0665d27ebb27,6a05d39198ca5b2f348a4575,6a0b5231e6066db2fcd363da,,,,,,,,,,,,,29.6846,46.1072,1,[11.44660000002385],[11.44660000002385],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,192,2026-05-18_10h55.03.660,explain2,2025.1.1,Win32,60.24096386,69da5c665b5e0665d27ebb27,6a05d39198ca5b2f348a4575,6a0b5231e6066db2fcd363da,,,,,,,,,,,,,,,,,,46.1074,60.695,1,[9.59360000002384],[9.59360000002384],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,192,2026-05-18_10h55.03.660,explain2,2025.1.1,Win32,60.24096386,69da5c665b5e0665d27ebb27,6a05d39198ca5b2f348a4575,6a0b5231e6066db2fcd363da,,,,,,,,,,,,,,,,,,,,,,,60.7024,85.215,1,[21.51880000007155],[21.51880000007155],half it's offspring survived,85.2153,86.22,0,0,0,0,1,C,W,W_C.png,training,1,1,5,low,stripes,feet,E,W,C,F,192,5_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,192,2026-05-18_10h55.03.660,explain2,2025.1.1,Win32,60.24096386,69da5c665b5e0665d27ebb27,6a05d39198ca5b2f348a4575,6a0b5231e6066db2fcd363da,,,,,,,,,,,,,,,,,,,,,,,86.223,104.7936,1,[15.587700000047704],[15.587700000047704],almost most of his offspring survived,104.7936,105.7909,0,1,1,1,1,C,E,E_C.png,training,1,2,8,high,stripes,feet,E,W,C,F,192,8_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,192,2026-05-18_10h55.03.660,explain2,2025.1.1,Win32,60.24096386,69da5c665b5e0665d27ebb27,6a05d39198ca5b2f348a4575,6a0b5231e6066db2fcd363da,,,,,,,,,,,,,,,,,,,,,,,105.7935,125.1947,1,[16.401999999999987],[16.402100000023836],"like the one before, most of his offsprings survived",125.1948,126.1823,0,2,2,2,1,F,E,E_F.png,training,1,3,8,high,stripes,feet,E,W,C,F,192,8_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,192,2026-05-18_10h55.03.660,explain2,2025.1.1,Win32,60.24096386,69da5c665b5e0665d27ebb27,6a05d39198ca5b2f348a4575,6a0b5231e6066db2fcd363da,,,,,,,,,,,,,,,,,,,,,,,126.1846,137.2678,1,[8.100899999976178],[8.100899999976178],none of his offspring survived,137.268,138.2716,0,3,3,3,1,F,W,W_F.png,training,1,4,1,low,stripes,feet,E,W,C,F,192,1_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
