consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,076,2026-05-18_13h48.25.285,explain2,2025.1.1,iPhone,38.46153846,62aa28c1027ae7d68ef3571c,6a05d39198ca5b2f348a4575,6a0b50bfab88eb4e4f8e95a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,076,2026-05-18_13h48.25.285,explain2,2025.1.1,iPhone,38.46153846,62aa28c1027ae7d68ef3571c,6a05d39198ca5b2f348a4575,6a0b50bfab88eb4e4f8e95a6,14.69,14.691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,076,2026-05-18_13h48.25.285,explain2,2025.1.1,iPhone,38.46153846,62aa28c1027ae7d68ef3571c,6a05d39198ca5b2f348a4575,6a0b50bfab88eb4e4f8e95a6,,,14.692,25.06,1,[5.372],[5.372],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,076,2026-05-18_13h48.25.285,explain2,2025.1.1,iPhone,38.46153846,62aa28c1027ae7d68ef3571c,6a05d39198ca5b2f348a4575,6a0b50bfab88eb4e4f8e95a6,,,,,,,,25.06,50.662,1,[20.61800000000001],[20.61800000000001],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,076,2026-05-18_13h48.25.285,explain2,2025.1.1,iPhone,38.46153846,62aa28c1027ae7d68ef3571c,6a05d39198ca5b2f348a4575,6a0b50bfab88eb4e4f8e95a6,,,,,,,,,,,,,50.663,60.35,1,[4.691999999999993],[4.691999999999993],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,076,2026-05-18_13h48.25.285,explain2,2025.1.1,iPhone,38.46153846,62aa28c1027ae7d68ef3571c,6a05d39198ca5b2f348a4575,6a0b50bfab88eb4e4f8e95a6,,,,,,,,,,,,,,,,,,60.35,84.085,1,[18.739999999999995],[18.739999999999995],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,076,2026-05-18_13h48.25.285,explain2,2025.1.1,iPhone,38.46153846,62aa28c1027ae7d68ef3571c,6a05d39198ca5b2f348a4575,6a0b50bfab88eb4e4f8e95a6,,,,,,,,,,,,,,,,,,,,,,,84.098,97.13,1,[10.038999999999987],[10.038999999999987],It looks young and underdeveloped ,97.13,98.13,0,0,0,0,1,C,W,W_C.png,training,1,1,1,low,stripes,feet,E,W,F,C,76,1_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,076,2026-05-18_13h48.25.285,explain2,2025.1.1,iPhone,38.46153846,62aa28c1027ae7d68ef3571c,6a05d39198ca5b2f348a4575,6a0b50bfab88eb4e4f8e95a6,,,,,,,,,,,,,,,,,,,,,,,98.136,112.574,1,[11.442999999999984],[11.442999999999984],It’s young and healthy looking ,112.574,113.571,0,1,1,1,1,C,E,E_C.png,training,1,2,6,high,stripes,feet,E,W,F,C,76,6_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,076,2026-05-18_13h48.25.285,explain2,2025.1.1,iPhone,38.46153846,62aa28c1027ae7d68ef3571c,6a05d39198ca5b2f348a4575,6a0b50bfab88eb4e4f8e95a6,,,,,,,,,,,,,,,,,,,,,,,113.577,133.6,1,[17.045000000000044],[17.045000000000044],It looks young but starting to develop ,133.601,134.598,0,2,2,2,1,F,W,W_F.png,training,1,3,3,low,stripes,feet,E,W,F,C,76,3_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,076,2026-05-18_13h48.25.285,explain2,2025.1.1,iPhone,38.46153846,62aa28c1027ae7d68ef3571c,6a05d39198ca5b2f348a4575,6a0b50bfab88eb4e4f8e95a6,,,,,,,,,,,,,,,,,,,,,,,134.603,149.561,1,[11.978000000000009],[11.978000000000009],It looks young and healthy ,149.561,150.556,0,3,3,3,1,F,E,E_F.png,training,1,4,9,high,stripes,feet,E,W,F,C,76,9_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
