consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,098,2026-05-18_13h53.36.508,explain2,2025.1.1,iPhone,47.61904762,69ca825ccb70e8eef73654a3,6a05d39198ca5b2f348a4575,6a0b50ee2583c09e9cb66cf5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,098,2026-05-18_13h53.36.508,explain2,2025.1.1,iPhone,47.61904762,69ca825ccb70e8eef73654a3,6a05d39198ca5b2f348a4575,6a0b50ee2583c09e9cb66cf5,19.932,19.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,098,2026-05-18_13h53.36.508,explain2,2025.1.1,iPhone,47.61904762,69ca825ccb70e8eef73654a3,6a05d39198ca5b2f348a4575,6a0b50ee2583c09e9cb66cf5,,,19.933,25.54,1,[0.6149999999999984],[0.6149999999999984],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,098,2026-05-18_13h53.36.508,explain2,2025.1.1,iPhone,47.61904762,69ca825ccb70e8eef73654a3,6a05d39198ca5b2f348a4575,6a0b50ee2583c09e9cb66cf5,,,,,,,,25.54,31.266,1,[0.7409999999999997],[0.7409999999999997],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,098,2026-05-18_13h53.36.508,explain2,2025.1.1,iPhone,47.61904762,69ca825ccb70e8eef73654a3,6a05d39198ca5b2f348a4575,6a0b50ee2583c09e9cb66cf5,,,,,,,,,,,,,31.266,42.102,1,[5.841000000000008],[5.841000000000008],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,098,2026-05-18_13h53.36.508,explain2,2025.1.1,iPhone,47.61904762,69ca825ccb70e8eef73654a3,6a05d39198ca5b2f348a4575,6a0b50ee2583c09e9cb66cf5,,,,,,,,,,,,,,,,,,42.103,48.111,1,[1.0159999999999982],[1.0159999999999982],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,098,2026-05-18_13h53.36.508,explain2,2025.1.1,iPhone,47.61904762,69ca825ccb70e8eef73654a3,6a05d39198ca5b2f348a4575,6a0b50ee2583c09e9cb66cf5,,,,,,,,,,,,,,,,,,,,,,,48.124,77.206,1,[26.080000000000013],[26.080000000000013],Possible outside environmental factors ,77.207,78.207,0,0,0,0,1,F,E,E_F.png,training,1,1,2,low,stripes,feet,W,E,F,C,98,2_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,098,2026-05-18_13h53.36.508,explain2,2025.1.1,iPhone,47.61904762,69ca825ccb70e8eef73654a3,6a05d39198ca5b2f348a4575,6a0b50ee2583c09e9cb66cf5,,,,,,,,,,,,,,,,,,,,,,,78.211,144.169,1,[62.962999999999994],[62.962999999999994],"He looks a bit chubby, perhaps he ate the eggs ",144.17,145.166,0,1,1,1,1,C,E,E_C.png,training,1,2,1,low,stripes,feet,W,E,F,C,98,1_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,098,2026-05-18_13h53.36.508,explain2,2025.1.1,iPhone,47.61904762,69ca825ccb70e8eef73654a3,6a05d39198ca5b2f348a4575,6a0b50ee2583c09e9cb66cf5,,,,,,,,,,,,,,,,,,,,,,,145.171,182.739,1,[34.572],[34.572],The stripes help camouflage the young lizards ,182.74,183.741,0,2,2,2,1,C,W,W_C.png,training,1,3,8,high,stripes,feet,W,E,F,C,98,8_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,098,2026-05-18_13h53.36.508,explain2,2025.1.1,iPhone,47.61904762,69ca825ccb70e8eef73654a3,6a05d39198ca5b2f348a4575,6a0b50ee2583c09e9cb66cf5,,,,,,,,,,,,,,,,,,,,,,,183.746,208.412,1,[21.669999999999987],[21.669999999999987],"Appears well fed, ample food likely available ",208.412,209.408,0,3,3,3,1,F,W,W_F.png,training,1,4,7,high,stripes,feet,W,E,F,C,98,7_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
