consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,070,2026-05-18_17h31.16.598,explain2,2025.1.1,Win32,60.0240096,6a0214b2e09472ea39e816b9,6a0b75acb1bc737ad12c48ef,6a0b84e9616ba5c751f17c3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,070,2026-05-18_17h31.16.598,explain2,2025.1.1,Win32,60.0240096,6a0214b2e09472ea39e816b9,6a0b75acb1bc737ad12c48ef,6a0b84e9616ba5c751f17c3a,30.156,30.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,070,2026-05-18_17h31.16.598,explain2,2025.1.1,Win32,60.0240096,6a0214b2e09472ea39e816b9,6a0b75acb1bc737ad12c48ef,6a0b84e9616ba5c751f17c3a,,,30.156,44.954,1,[9.800000000000011],[9.800000000000011],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,070,2026-05-18_17h31.16.598,explain2,2025.1.1,Win32,60.0240096,6a0214b2e09472ea39e816b9,6a0b75acb1bc737ad12c48ef,6a0b84e9616ba5c751f17c3a,,,,,,,,44.955,66.172,1,[16.235],[16.235],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,070,2026-05-18_17h31.16.598,explain2,2025.1.1,Win32,60.0240096,6a0214b2e09472ea39e816b9,6a0b75acb1bc737ad12c48ef,6a0b84e9616ba5c751f17c3a,,,,,,,,,,,,,66.172,78.354,1,[7.182999999999993],[7.182999999999993],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,070,2026-05-18_17h31.16.598,explain2,2025.1.1,Win32,60.0240096,6a0214b2e09472ea39e816b9,6a0b75acb1bc737ad12c48ef,6a0b84e9616ba5c751f17c3a,,,,,,,,,,,,,,,,,,78.354,95.307,1,[11.968000000000018],[11.968000000000018],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,070,2026-05-18_17h31.16.598,explain2,2025.1.1,Win32,60.0240096,6a0214b2e09472ea39e816b9,6a0b75acb1bc737ad12c48ef,6a0b84e9616ba5c751f17c3a,,,,,,,,,,,,,,,,,,,,,,,95.326,165.857,1,[67.535],[67.535],This reptile is the color of green and able to blend in with its surroundings,165.859,166.855,0,0,0,0,1,C,W,W_C.png,training,1,1,9,high,stripes,feet,W,E,C,F,70,9_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,070,2026-05-18_17h31.16.598,explain2,2025.1.1,Win32,60.0240096,6a0214b2e09472ea39e816b9,6a0b75acb1bc737ad12c48ef,6a0b84e9616ba5c751f17c3a,,,,,,,,,,,,,,,,,,,,,,,166.861,250.673,1,[80.81800000000001],[80.81800000000001],Their color green inhibited this reptile from mating,250.675,251.672,0,1,1,1,1,C,E,E_C.png,training,1,2,1,low,stripes,feet,W,E,C,F,70,1_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,070,2026-05-18_17h31.16.598,explain2,2025.1.1,Win32,60.0240096,6a0214b2e09472ea39e816b9,6a0b75acb1bc737ad12c48ef,6a0b84e9616ba5c751f17c3a,,,,,,,,,,,,,,,,,,,,,,,251.684,347.74,1,[93.06700000000001],[93.06700000000001],The reptile has a color of green that does not help or harm its fertility,347.743,348.739,0,2,2,2,1,F,W,W_F.png,training,1,3,5,high,stripes,feet,W,E,C,F,70,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,070,2026-05-18_17h31.16.598,explain2,2025.1.1,Win32,60.0240096,6a0214b2e09472ea39e816b9,6a0b75acb1bc737ad12c48ef,6a0b84e9616ba5c751f17c3a,,,,,,,,,,,,,,,,,,,,,,,348.751,407.99,1,[56.25],[56.25],The reptile had too big of eyes,407.993,408.989,0,3,3,3,1,F,E,E_F.png,training,1,4,2,low,stripes,feet,W,E,C,F,70,2_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,070,2026-05-18_17h31.16.598,explain2,2025.1.1,Win32,60.0240096,6a0214b2e09472ea39e816b9,6a0b75acb1bc737ad12c48ef,6a0b84e9616ba5c751f17c3a,,,,,,,,,,,,,,,,,,,,,,,408.996,432.923,1,[20.93399999999997],[20.93399999999997],The reptile had too many stripes,432.926,433.923,0,4,4,4,1,F,E,E_F.png,training,2,5,1,low,stripes,feet,W,E,C,F,70,1_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,070,2026-05-18_17h31.16.598,explain2,2025.1.1,Win32,60.0240096,6a0214b2e09472ea39e816b9,6a0b75acb1bc737ad12c48ef,6a0b84e9616ba5c751f17c3a,,,,,,,,,,,,,,,,,,,,,,,433.93,453.34,1,[16.418000000000006],[16.418000000000006],The reptile has a good amount of stripes,453.342,454.361,0,5,5,5,1,F,W,W_F.png,training,2,6,8,high,stripes,feet,W,E,C,F,70,8_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,070,2026-05-18_17h31.16.598,explain2,2025.1.1,Win32,60.0240096,6a0214b2e09472ea39e816b9,6a0b75acb1bc737ad12c48ef,6a0b84e9616ba5c751f17c3a,,,,,,,,,,,,,,,,,,,,,,,454.364,468.041,1,[10.683999999999969],[10.683999999999969],The reptile is able to blend in,468.043,469.04,0,6,6,6,1,C,W,W_C.png,training,2,7,7,high,stripes,feet,W,E,C,F,70,7_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,070,2026-05-18_17h31.16.598,explain2,2025.1.1,Win32,60.0240096,6a0214b2e09472ea39e816b9,6a0b75acb1bc737ad12c48ef,6a0b84e9616ba5c751f17c3a,,,,,,,,,,,,,,,,,,,,,,,469.05,507.359,1,[35.31600000000003],[35.31600000000003],The reptile has too short of a tail,507.361,508.356,0,7,7,7,1,C,E,E_C.png,training,2,8,4,low,stripes,feet,W,E,C,F,70,4_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,070,2026-05-18_17h31.16.598,explain2,2025.1.1,Win32,60.0240096,6a0214b2e09472ea39e816b9,6a0b75acb1bc737ad12c48ef,6a0b84e9616ba5c751f17c3a,,,,,,,,,,,,,,,,,,,,,,,508.358,532.541,1,[21.182999999999993],[21.182999999999993],The reptile has too much webbing on their feet,532.544,533.539,0,8,8,8,1,F,E,E_F.png,training,3,9,2,low,stripes,feet,W,E,C,F,70,2_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,070,2026-05-18_17h31.16.598,explain2,2025.1.1,Win32,60.0240096,6a0214b2e09472ea39e816b9,6a0b75acb1bc737ad12c48ef,6a0b84e9616ba5c751f17c3a,,,,,,,,,,,,,,,,,,,,,,,533.543,583.008,1,[46.46799999999996],[46.46799999999996],The reptile has three fingers,583.011,584.007,0,9,9,9,1,C,W,W_C.png,training,3,10,5,high,stripes,feet,W,E,C,F,70,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,070,2026-05-18_17h31.16.598,explain2,2025.1.1,Win32,60.0240096,6a0214b2e09472ea39e816b9,6a0b75acb1bc737ad12c48ef,6a0b84e9616ba5c751f17c3a,,,,,,,,,,,,,,,,,,,,,,,584.012,617.607,1,[30.600000000000023],[30.600000000000023],The reptiles webbing helped attract a good mate,617.609,618.606,0,10,10,10,1,F,W,W_F.png,training,3,11,9,high,stripes,feet,W,E,C,F,70,9_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,070,2026-05-18_17h31.16.598,explain2,2025.1.1,Win32,60.0240096,6a0214b2e09472ea39e816b9,6a0b75acb1bc737ad12c48ef,6a0b84e9616ba5c751f17c3a,,,,,,,,,,,,,,,,,,,,,,,618.611,644.892,1,[23.283999999999992],[23.283999999999992],The reptile has okay coloring,644.893,645.89,0,11,11,11,1,C,E,E_C.png,training,3,12,5,low,stripes,feet,W,E,C,F,70,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,070,2026-05-18_17h31.16.598,explain2,2025.1.1,Win32,60.0240096,6a0214b2e09472ea39e816b9,6a0b75acb1bc737ad12c48ef,6a0b84e9616ba5c751f17c3a,,,,,,,,,,,,,,,,,,,,,,,645.901,690.591,1,[41.69999999999993],[41.69999999999993],The reptile had too many stripes,690.592,691.591,0,12,12,12,1,C,E,E_C.png,training,4,13,3,low,stripes,feet,W,E,C,F,70,3_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,070,2026-05-18_17h31.16.598,explain2,2025.1.1,Win32,60.0240096,6a0214b2e09472ea39e816b9,6a0b75acb1bc737ad12c48ef,6a0b84e9616ba5c751f17c3a,,,,,,,,,,,,,,,,,,,,,,,691.602,709.092,1,[14.50100000000009],[14.50100000000009],The reptile had a good amount of stripes,709.093,710.091,0,13,13,13,1,F,W,W_F.png,training,4,14,7,high,stripes,feet,W,E,C,F,70,7_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,070,2026-05-18_17h31.16.598,explain2,2025.1.1,Win32,60.0240096,6a0214b2e09472ea39e816b9,6a0b75acb1bc737ad12c48ef,6a0b84e9616ba5c751f17c3a,,,,,,,,,,,,,,,,,,,,,,,710.096,727.875,1,[14.784000000000106],[14.784000000000106],The reptile had too much webbing on its feet,727.877,728.873,0,14,14,14,1,F,E,E_F.png,training,4,15,1,low,stripes,feet,W,E,C,F,70,1_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,070,2026-05-18_17h31.16.598,explain2,2025.1.1,Win32,60.0240096,6a0214b2e09472ea39e816b9,6a0b75acb1bc737ad12c48ef,6a0b84e9616ba5c751f17c3a,,,,,,,,,,,,,,,,,,,,,,,728.885,761.493,1,[29.618000000000052],[29.618000000000052],The reptile was able to claw its way up trees to mates,761.496,762.491,0,15,15,15,1,C,W,W_C.png,training,4,16,7,high,stripes,feet,W,E,C,F,70,7_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,070,2026-05-18_17h31.16.598,explain2,2025.1.1,Win32,60.0240096,6a0214b2e09472ea39e816b9,6a0b75acb1bc737ad12c48ef,6a0b84e9616ba5c751f17c3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.491,769.124,1,[3.6340000000000146],[3.6340000000000146],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,070,2026-05-18_17h31.16.598,explain2,2025.1.1,Win32,60.0240096,6a0214b2e09472ea39e816b9,6a0b75acb1bc737ad12c48ef,6a0b84e9616ba5c751f17c3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,W,W_C.png,training,1,1,9,high,stripes,feet,W,E,C,F,70,9_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,769.146,805.608,"[5,5,8,7]",1,[1.7999999999999545],[1.7999999999999545],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
