consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff
,099,2026-05-18_12h50.09.980,explain2,2025.1.1,Win32,58.82352941,69fcae27988b5a4105fdf077,6a05d39198ca5b2f348a4575,6a0b50f0538332e6829a823c,,,,,,,,,,,,,,,,,,,,,,,508.6487,551.1881,1,[39.54120000000307],[39.54120000000307],the colors on the back of the reptile stand out more in the stripes which indicate more fertile to other reptiles,551.1883,552.1861,0,4,4,4,1,F,W,W_F.png,training,2,5,8,high,feet,stripes,F,C,W,E,99,8_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,099,2026-05-18_12h50.09.980,explain2,2025.1.1,Win32,58.82352941,69fcae27988b5a4105fdf077,6a05d39198ca5b2f348a4575,6a0b50f0538332e6829a823c,,,,,,,,,,,,,,,,,,,,,,,552.1911,606.1704,1,[50.98129999999708],[50.98129999999708],This reptile has stripes that are not going the same direction and are dimmer so this must indicate low fertility,606.1707,607.1822,0,5,5,5,1,C,E,E_C.png,training,2,6,1,low,feet,stripes,F,C,W,E,99,1_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,099,2026-05-18_12h50.09.980,explain2,2025.1.1,Win32,58.82352941,69fcae27988b5a4105fdf077,6a05d39198ca5b2f348a4575,6a0b50f0538332e6829a823c,,,,,,,,,,,,,,,,,,,,,,,607.1859,643.7676,1,[33.59179999999708],[33.59179999999708],the stripes appear to be normal so this would possibly show average fertility,643.7679,644.7806,0,6,6,6,1,C,W,W_C.png,training,2,7,4,low,feet,stripes,F,C,W,E,99,4_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,099,2026-05-18_12h50.09.980,explain2,2025.1.1,Win32,58.82352941,69fcae27988b5a4105fdf077,6a05d39198ca5b2f348a4575,6a0b50f0538332e6829a823c,,,,,,,,,,,,,,,,,,,,,,,644.7854,685.7651,1,[37.99029999999698],[37.99029999999698],Vertical stripes are average brightness so this would indicate average fertility levels,685.7654,686.7779,0,7,7,7,1,F,E,E_F.png,training,2,8,5,high,feet,stripes,F,C,W,E,99,5_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,099,2026-05-18_12h50.09.980,explain2,2025.1.1,Win32,58.82352941,69fcae27988b5a4105fdf077,6a05d39198ca5b2f348a4575,6a0b50f0538332e6829a823c,,,,,,,,,,,,,,,,,,,,,,,686.7827,718.239,1,[28.458700000002978],[28.458700000002978],moderate colored stripes average fertility level ,718.2393,719.242,0,8,8,8,1,C,E,E_C.png,training,3,9,5,low,feet,stripes,F,C,W,E,99,5_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,099,2026-05-18_12h50.09.980,explain2,2025.1.1,Win32,58.82352941,69fcae27988b5a4105fdf077,6a05d39198ca5b2f348a4575,6a0b50f0538332e6829a823c,,,,,,,,,,,,,,,,,,,,,,,719.2458,746.0501,1,[23.814399999990997],[23.814399999990997],the stripes are average color indicating moderate fertility levels ,746.0507,747.0481,0,9,9,9,1,C,W,W_C.png,training,3,10,5,low,feet,stripes,F,C,W,E,99,5_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,099,2026-05-18_12h50.09.980,explain2,2025.1.1,Win32,58.82352941,69fcae27988b5a4105fdf077,6a05d39198ca5b2f348a4575,6a0b50f0538332e6829a823c,,,,,,,,,,,,,,,,,,,,,,,747.0521,773.2317,1,[23.188600000008933],[23.188600000008933],Stripes are brighter and numerous indicating a high fertility level ,773.2318,774.2307,0,10,10,10,1,F,E,E_F.png,training,3,11,9,high,feet,stripes,F,C,W,E,99,9_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,099,2026-05-18_12h50.09.980,explain2,2025.1.1,Win32,58.82352941,69fcae27988b5a4105fdf077,6a05d39198ca5b2f348a4575,6a0b50f0538332e6829a823c,,,,,,,,,,,,,,,,,,,,,,,774.2357,795.6592,1,[18.42809999999406],[18.42809999999406],stripes cover the whole body which indicates very high fertility,795.6594,796.6543,0,11,11,11,1,F,W,W_F.png,training,3,12,10,high,feet,stripes,F,C,W,E,99,10_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,099,2026-05-18_12h50.09.980,explain2,2025.1.1,Win32,58.82352941,69fcae27988b5a4105fdf077,6a05d39198ca5b2f348a4575,6a0b50f0538332e6829a823c,,,,,,,,,,,,,,,,,,,,,,,796.6583,815.4788,1,[15.831999999999994],[15.831999999999994],stripes cover all over and are on face indicating high fertility ,815.4789,816.4773,0,12,12,12,1,F,W,W_F.png,training,4,13,9,high,feet,stripes,F,C,W,E,99,9_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,099,2026-05-18_12h50.09.980,explain2,2025.1.1,Win32,58.82352941,69fcae27988b5a4105fdf077,6a05d39198ca5b2f348a4575,6a0b50f0538332e6829a823c,,,,,,,,,,,,,,,,,,,,,,,816.481,858.5709,1,[39.0917000000029],[39.0917000000029],stripes look thinner and appear to touch the eye ,858.5711,859.5674,0,13,13,13,1,C,E,E_C.png,training,4,14,3,low,feet,stripes,F,C,W,E,99,3_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,099,2026-05-18_12h50.09.980,explain2,2025.1.1,Win32,58.82352941,69fcae27988b5a4105fdf077,6a05d39198ca5b2f348a4575,6a0b50f0538332e6829a823c,,,,,,,,,,,,,,,,,,,,,,,859.5725,891.7251,1,[29.16510000000892],[29.16510000000892],stripes are vivid and left to right down indicating higher fertility,891.7253,892.723,0,14,14,14,1,C,W,W_C.png,training,4,15,7,low,feet,stripes,F,C,W,E,99,7_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,099,2026-05-18_12h50.09.980,explain2,2025.1.1,Win32,58.82352941,69fcae27988b5a4105fdf077,6a05d39198ca5b2f348a4575,6a0b50f0538332e6829a823c,,,,,,,,,,,,,,,,,,,,,,,892.7276,911.2018,1,[15.49329999999702],[15.49329999999702],man thin bright colored stripes ,911.2019,912.215,0,15,15,15,1,F,E,E_F.png,training,4,16,9,high,feet,stripes,F,C,W,E,99,9_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,099,2026-05-18_12h50.09.980,explain2,2025.1.1,Win32,58.82352941,69fcae27988b5a4105fdf077,6a05d39198ca5b2f348a4575,6a0b50f0538332e6829a823c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.2162,932.488,1,[17.28310000000897],[17.28310000000897],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,099,2026-05-18_12h50.09.980,explain2,2025.1.1,Win32,58.82352941,69fcae27988b5a4105fdf077,6a05d39198ca5b2f348a4575,6a0b50f0538332e6829a823c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,W,W_C.png,training,1,1,3,low,feet,stripes,F,C,W,E,99,3_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","high,low,low,high",,,,,,932.5318,967.5128,"[10,7,5,3]",1,[0.9846000000088679],[0.9846000000088679],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,099,2026-05-18_12h50.09.980,explain2,2025.1.1,Win32,58.82352941,69fcae27988b5a4105fdf077,6a05d39198ca5b2f348a4575,6a0b50f0538332e6829a823c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.5197,998.8107,5,28.9094,Yes,11.0725, Up/Right, Up/Right,24.212,1,[2.393000000000029],[2.393000000000029],0,0,0,0,1,stripe,"Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,099,2026-05-18_12h50.09.980,explain2,2025.1.1,Win32,58.82352941,69fcae27988b5a4105fdf077,6a05d39198ca5b2f348a4575,6a0b50f0538332e6829a823c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.8209,1006.5759,,,No,6.9067,,,,1,[0.8665000000000873],[0.8665000000000873],0,1,1,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,099,2026-05-18_12h50.09.980,explain2,2025.1.1,Win32,58.82352941,69fcae27988b5a4105fdf077,6a05d39198ca5b2f348a4575,6a0b50f0538332e6829a823c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.5769,1010.0095,0,[],[],0,[],[],1,[1.433600000008937],[1.4337000000030002],0,[],[],,,,,,,,,,,,,,,
,099,2026-05-18_12h50.09.980,explain2,2025.1.1,Win32,58.82352941,69fcae27988b5a4105fdf077,6a05d39198ca5b2f348a4575,6a0b50f0538332e6829a823c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.011,1037.4078,All the time - 7,22.1392,All the time - 7,26.4791,1,[0.914799999997058],[0.914799999997058],,,,,,
,099,2026-05-18_12h50.09.980,explain2,2025.1.1,Win32,58.82352941,69fcae27988b5a4105fdf077,6a05d39198ca5b2f348a4575,6a0b50f0538332e6829a823c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.4084,1051.3823,Great task thank you! ,1,[12.982899999991105],[12.982899999991105]
