consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,149,2026-06-08_12h47.28.404,explain2,2025.1.1,Win32,15.01501502,6a0ce796f4c901d2b62fd454,6a26c1e06d405ffebfdf503d,6a26ff7336b481efefb72964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,2026-06-08_12h47.28.404,explain2,2025.1.1,Win32,15.01501502,6a0ce796f4c901d2b62fd454,6a26c1e06d405ffebfdf503d,6a26ff7336b481efefb72964,72.597,72.5973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,2026-06-08_12h47.28.404,explain2,2025.1.1,Win32,15.01501502,6a0ce796f4c901d2b62fd454,6a26c1e06d405ffebfdf503d,6a26ff7336b481efefb72964,,,72.5981,88.5165,1,[10.960200000047678],[10.960200000047678],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,2026-06-08_12h47.28.404,explain2,2025.1.1,Win32,15.01501502,6a0ce796f4c901d2b62fd454,6a26c1e06d405ffebfdf503d,6a26ff7336b481efefb72964,,,,,,,,88.5173,123.99,1,[30.547899999856924],[30.547899999856924],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,2026-06-08_12h47.28.404,explain2,2025.1.1,Win32,15.01501502,6a0ce796f4c901d2b62fd454,6a26c1e06d405ffebfdf503d,6a26ff7336b481efefb72964,,,,,,,,,,,,,123.9907,161.8156,1,[32.83279999995233],[32.83279999995233],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,2026-06-08_12h47.28.404,explain2,2025.1.1,Win32,15.01501502,6a0ce796f4c901d2b62fd454,6a26c1e06d405ffebfdf503d,6a26ff7336b481efefb72964,,,,,,,,,,,,,,,,,,161.8165,202.3266,1,[35.517499999999984],[35.517499999999984],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,2026-06-08_12h47.28.404,explain2,2025.1.1,Win32,15.01501502,6a0ce796f4c901d2b62fd454,6a26c1e06d405ffebfdf503d,6a26ff7336b481efefb72964,,,,,,,,,,,,,,,,,,,,,,,202.3512,269.3355,1,[64.00540000009539],[64.00540000009539],It has good feet for mobility,269.3363,270.3069,0,0,0,0,1,C,E,E_C.png,training,1,1,7,high,feet,stripes,C,F,W,E,149,7_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,2026-06-08_12h47.28.404,explain2,2025.1.1,Win32,15.01501502,6a0ce796f4c901d2b62fd454,6a26c1e06d405ffebfdf503d,6a26ff7336b481efefb72964,,,,,,,,,,,,,,,,,,,,,,,270.3193,309.8652,1,[36.58829999995231],[36.58859999990466],It has webbed feet,309.8654,310.8589,0,1,1,1,1,F,W,W_F.png,training,1,2,1,low,feet,stripes,C,F,W,E,149,1_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,2026-06-08_12h47.28.404,explain2,2025.1.1,Win32,15.01501502,6a0ce796f4c901d2b62fd454,6a26c1e06d405ffebfdf503d,6a26ff7336b481efefb72964,,,,,,,,,,,,,,,,,,,,,,,310.867,358.3329,1,[44.4785],[44.4785],Its feet are well shaped,358.3332,359.3574,0,2,2,2,1,C,W,W_C.png,training,1,3,10,high,feet,stripes,C,F,W,E,149,10_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,2026-06-08_12h47.28.404,explain2,2025.1.1,Win32,15.01501502,6a0ce796f4c901d2b62fd454,6a26c1e06d405ffebfdf503d,6a26ff7336b481efefb72964,,,,,,,,,,,,,,,,,,,,,,,359.3658,406.4154,1,[44.087900000095374],[44.087900000095374],It has webbed feet,406.4155,407.4414,0,3,3,3,1,F,E,E_F.png,training,1,4,3,low,feet,stripes,C,F,W,E,149,3_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,2026-06-08_12h47.28.404,explain2,2025.1.1,Win32,15.01501502,6a0ce796f4c901d2b62fd454,6a26c1e06d405ffebfdf503d,6a26ff7336b481efefb72964,,,,,,,,,,,,,,,,,,,,,,,407.4632,427.5624,1,[17.170100000142952],[17.170100000142952],it has webbed feet,427.5628,428.546,0,4,4,4,1,F,E,E_F.png,training,2,5,2,low,feet,stripes,C,F,W,E,149,2_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,2026-06-08_12h47.28.404,explain2,2025.1.1,Win32,15.01501502,6a0ce796f4c901d2b62fd454,6a26c1e06d405ffebfdf503d,6a26ff7336b481efefb72964,,,,,,,,,,,,,,,,,,,,,,,428.5541,457.9132,1,[26.374299999952314],[26.374299999952314],Its feet has good features like claws,457.9135,458.9472,0,5,5,5,1,C,E,E_C.png,training,2,6,10,high,feet,stripes,C,F,W,E,149,10_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,2026-06-08_12h47.28.404,explain2,2025.1.1,Win32,15.01501502,6a0ce796f4c901d2b62fd454,6a26c1e06d405ffebfdf503d,6a26ff7336b481efefb72964,,,,,,,,,,,,,,,,,,,,,,,458.9574,478.6653,1,[16.72870000004764],[16.728800000190745],It has claws,478.6655,479.6431,0,6,6,6,1,C,W,W_C.png,training,2,7,6,high,feet,stripes,C,F,W,E,149,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
