consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,160,2026-06-04_17h09.06.074,explain2,2025.1.1,MacIntel,60.24096386,6a20614dedc1936a5b40be15,6a21d5d599f968bc9253a998,6a21e926f87b6e0f1185f89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160,2026-06-04_17h09.06.074,explain2,2025.1.1,MacIntel,60.24096386,6a20614dedc1936a5b40be15,6a21d5d599f968bc9253a998,6a21e926f87b6e0f1185f89d,46.6449,46.6451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160,2026-06-04_17h09.06.074,explain2,2025.1.1,MacIntel,60.24096386,6a20614dedc1936a5b40be15,6a21d5d599f968bc9253a998,6a21e926f87b6e0f1185f89d,,,46.6455,69.1548,1,[17.518400000005983],[17.518400000005983],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160,2026-06-04_17h09.06.074,explain2,2025.1.1,MacIntel,60.24096386,6a20614dedc1936a5b40be15,6a21d5d599f968bc9253a998,6a21e926f87b6e0f1185f89d,,,,,,,,69.1551,88.571,1,[14.417799999982094],[14.417799999982094],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160,2026-06-04_17h09.06.074,explain2,2025.1.1,MacIntel,60.24096386,6a20614dedc1936a5b40be15,6a21d5d599f968bc9253a998,6a21e926f87b6e0f1185f89d,,,,,,,,,,,,,88.5713,119.3712,1,[25.800800000011918],[25.800800000011918],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160,2026-06-04_17h09.06.074,explain2,2025.1.1,MacIntel,60.24096386,6a20614dedc1936a5b40be15,6a21d5d599f968bc9253a998,6a21e926f87b6e0f1185f89d,,,,,,,,,,,,,,,,,,119.3714,145.9211,1,[21.550200000017867],[21.550200000017867],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160,2026-06-04_17h09.06.074,explain2,2025.1.1,MacIntel,60.24096386,6a20614dedc1936a5b40be15,6a21d5d599f968bc9253a998,6a21e926f87b6e0f1185f89d,,,,,,,,,,,,,,,,,,,,,,,145.9275,184.7216,1,[35.80040000000599],[35.80040000000599],Their feet might have made it difficult to dig in the ground to lay their eggs,184.722,185.7211,0,0,0,0,1,C,E,E_C.png,training,1,1,3,high,stripes,feet,E,W,F,C,160,3_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160,2026-06-04_17h09.06.074,explain2,2025.1.1,MacIntel,60.24096386,6a20614dedc1936a5b40be15,6a21d5d599f968bc9253a998,6a21e926f87b6e0f1185f89d,,,,,,,,,,,,,,,,,,,,,,,185.7269,226.2557,1,[37.53359999999407],[37.53369999998807],Their webbed feet made it easier for them,226.2558,227.2543,0,1,1,1,1,F,E,E_F.png,training,1,2,9,high,stripes,feet,E,W,F,C,160,9_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160,2026-06-04_17h09.06.074,explain2,2025.1.1,MacIntel,60.24096386,6a20614dedc1936a5b40be15,6a21d5d599f968bc9253a998,6a21e926f87b6e0f1185f89d,,,,,,,,,,,,,,,,,,,,,,,227.2585,260.9214,1,[30.66749999999996],[30.66749999999996],"Their stripe pattern, down to the right, made them less fertile ",260.9214,261.921,0,2,2,2,1,F,W,W_F.png,training,1,3,1,low,stripes,feet,E,W,F,C,160,1_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160,2026-06-04_17h09.06.074,explain2,2025.1.1,MacIntel,60.24096386,6a20614dedc1936a5b40be15,6a21d5d599f968bc9253a998,6a21e926f87b6e0f1185f89d,,,,,,,,,,,,,,,,,,,,,,,261.9258,323.7214,1,[58.79990000000595],[58.79990000000595],That combination of feet and stripe pattern was favorable for that season ,323.7215,324.7212,0,3,3,3,1,C,W,W_C.png,training,1,4,8,low,stripes,feet,E,W,F,C,160,8_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
