consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,141,2026-06-10_13h30.45.416,explain2,2025.1.1,Win32,60.0240096,69b89894401639910987290e,6a2862bcc690f3c3e235bb42,6a29ad015ec55afe5e9101ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,141,2026-06-10_13h30.45.416,explain2,2025.1.1,Win32,60.0240096,69b89894401639910987290e,6a2862bcc690f3c3e235bb42,6a29ad015ec55afe5e9101ad,3.76,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,141,2026-06-10_13h30.45.416,explain2,2025.1.1,Win32,60.0240096,69b89894401639910987290e,6a2862bcc690f3c3e235bb42,6a29ad015ec55afe5e9101ad,,,3.76,15.487,1,[6.734999999999999],[6.734999999999999],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,141,2026-06-10_13h30.45.416,explain2,2025.1.1,Win32,60.0240096,69b89894401639910987290e,6a2862bcc690f3c3e235bb42,6a29ad015ec55afe5e9101ad,,,,,,,,15.488,33.487,1,[13.001000000000005],[13.001000000000005],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,141,2026-06-10_13h30.45.416,explain2,2025.1.1,Win32,60.0240096,69b89894401639910987290e,6a2862bcc690f3c3e235bb42,6a29ad015ec55afe5e9101ad,,,,,,,,,,,,,33.488,60.375,1,[21.90400000000001],[21.90400000000001],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,141,2026-06-10_13h30.45.416,explain2,2025.1.1,Win32,60.0240096,69b89894401639910987290e,6a2862bcc690f3c3e235bb42,6a29ad015ec55afe5e9101ad,,,,,,,,,,,,,,,,,,60.377,85.272,1,[19.90299999999999],[19.90299999999999],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,141,2026-06-10_13h30.45.416,explain2,2025.1.1,Win32,60.0240096,69b89894401639910987290e,6a2862bcc690f3c3e235bb42,6a29ad015ec55afe5e9101ad,,,,,,,,,,,,,,,,,,,,,,,85.287,166.57,1,[78.30000000000001],[78.30000000000001],This reptile has webbed feet and stripes up and to the left. She is green and appears to be somewhat related to a frog. ,166.571,167.57,0,0,0,0,1,C,W,W_C.png,training,1,1,9,high,feet,stripes,C,F,W,E,141,9_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,141,2026-06-10_13h30.45.416,explain2,2025.1.1,Win32,60.0240096,69b89894401639910987290e,6a2862bcc690f3c3e235bb42,6a29ad015ec55afe5e9101ad,,,,,,,,,,,,,,,,,,,,,,,167.583,217.438,1,[46.86299999999997],[46.86299999999997],This reptile has the same stripes up and to the left and webbed feet. It also resembles a frog. I am not sure why the fertility on this one is only a 2.,217.438,218.436,0,1,1,1,1,F,W,W_F.png,training,1,2,2,low,feet,stripes,C,F,W,E,141,2_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,141,2026-06-10_13h30.45.416,explain2,2025.1.1,Win32,60.0240096,69b89894401639910987290e,6a2862bcc690f3c3e235bb42,6a29ad015ec55afe5e9101ad,,,,,,,,,,,,,,,,,,,,,,,218.451,259.89,1,[38.45100000000002],[38.45100000000002],This reptile is green with stripes that move up and to the right. It resembles a frog and has more defined feet. ,259.89,260.886,0,2,2,2,1,C,E,E_C.png,training,1,3,5,high,feet,stripes,C,F,W,E,141,5_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,141,2026-06-10_13h30.45.416,explain2,2025.1.1,Win32,60.0240096,69b89894401639910987290e,6a2862bcc690f3c3e235bb42,6a29ad015ec55afe5e9101ad,,,,,,,,,,,,,,,,,,,,,,,260.895,313.721,1,[49.83299999999997],[49.83299999999997],This reptile has webbed feet and stripes that move up and to the right. I feel as though the reptiles with the webbed feet tend to have lower fertility despite what stripes they have.,313.721,314.709,0,3,3,3,1,F,E,E_F.png,training,1,4,2,low,feet,stripes,C,F,W,E,141,2_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
