consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,189,2026-06-04_13h42.49.090,explain2,2025.1.1,Win32,29.94011976,6606e93fbb8cbe12379ec72e,6a21d5d599f968bc9253a998,6a21e0c7857c8bedd605c505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,189,2026-06-04_13h42.49.090,explain2,2025.1.1,Win32,29.94011976,6606e93fbb8cbe12379ec72e,6a21d5d599f968bc9253a998,6a21e0c7857c8bedd605c505,33.2184,33.2184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,189,2026-06-04_13h42.49.090,explain2,2025.1.1,Win32,29.94011976,6606e93fbb8cbe12379ec72e,6a21d5d599f968bc9253a998,6a21e0c7857c8bedd605c505,,,33.2187,56.791,1,[18.587800000011924],[18.587800000011924],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,189,2026-06-04_13h42.49.090,explain2,2025.1.1,Win32,29.94011976,6606e93fbb8cbe12379ec72e,6a21d5d599f968bc9253a998,6a21e0c7857c8bedd605c505,,,,,,,,56.7912,429.9814,1,[368.21359999999413],[368.21359999999413],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,189,2026-06-04_13h42.49.090,explain2,2025.1.1,Win32,29.94011976,6606e93fbb8cbe12379ec72e,6a21d5d599f968bc9253a998,6a21e0c7857c8bedd605c505,,,,,,,,,,,,,429.9817,477.2127,1,[42.2564000000059],[42.2564000000059],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,189,2026-06-04_13h42.49.090,explain2,2025.1.1,Win32,29.94011976,6606e93fbb8cbe12379ec72e,6a21d5d599f968bc9253a998,6a21e0c7857c8bedd605c505,,,,,,,,,,,,,,,,,,477.2129,502.0218,1,[19.831500000000005],[19.831500000000005],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,189,2026-06-04_13h42.49.090,explain2,2025.1.1,Win32,29.94011976,6606e93fbb8cbe12379ec72e,6a21d5d599f968bc9253a998,6a21e0c7857c8bedd605c505,,,,,,,,,,,,,,,,,,,,,,,502.0276,534.353,1,[29.384300000011876],[29.384300000011876],Stripes angled down and to the rightNo webbed feet,534.3534,535.3198,0,0,0,0,1,C,W,W_C.png,training,1,1,10,high,feet,stripes,C,F,W,E,189,10_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,189,2026-06-04_13h42.49.090,explain2,2025.1.1,Win32,29.94011976,6606e93fbb8cbe12379ec72e,6a21d5d599f968bc9253a998,6a21e0c7857c8bedd605c505,,,,,,,,,,,,,,,,,,,,,,,535.3239,561.819,1,[23.55959999999402],[23.55959999999402],Stripes angled down and to the leftNo webbed feet,561.8192,562.8151,0,1,1,1,1,C,E,E_C.png,training,1,2,7,high,feet,stripes,C,F,W,E,189,7_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,189,2026-06-04_13h42.49.090,explain2,2025.1.1,Win32,29.94011976,6606e93fbb8cbe12379ec72e,6a21d5d599f968bc9253a998,6a21e0c7857c8bedd605c505,,,,,,,,,,,,,,,,,,,,,,,562.8187,580.514,1,[14.751499999999965],[14.751499999999965],Stripes angled down and to the leftWebbed feet,580.5141,581.4695,0,2,2,2,1,F,E,E_F.png,training,1,3,6,low,feet,stripes,C,F,W,E,189,6_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,189,2026-06-04_13h42.49.090,explain2,2025.1.1,Win32,29.94011976,6606e93fbb8cbe12379ec72e,6a21d5d599f968bc9253a998,6a21e0c7857c8bedd605c505,,,,,,,,,,,,,,,,,,,,,,,581.4726,602.8705,1,[18.47199999999998],[18.47199999999998],Striped angled down to the rightWebbed feet,602.8706,603.8227,0,3,3,3,1,F,W,W_F.png,training,1,4,4,low,feet,stripes,C,F,W,E,189,4_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,189,2026-06-04_13h42.49.090,explain2,2025.1.1,Win32,29.94011976,6606e93fbb8cbe12379ec72e,6a21d5d599f968bc9253a998,6a21e0c7857c8bedd605c505,,,,,,,,,,,,,,,,,,,,,,,603.8261,623.7843,1,[16.97680000001185],[16.97680000001185],Stripes angled down and to the leftNo webbed feet,623.7843,624.7388,0,4,4,4,1,C,E,E_C.png,training,2,5,3,high,feet,stripes,C,F,W,E,189,3_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,189,2026-06-04_13h42.49.090,explain2,2025.1.1,Win32,29.94011976,6606e93fbb8cbe12379ec72e,6a21d5d599f968bc9253a998,6a21e0c7857c8bedd605c505,,,,,,,,,,,,,,,,,,,,,,,624.7421,639.868,1,[12.13069999998811],[12.13069999998811],No webbed feet,639.8682,640.8878,0,5,5,5,1,C,W,W_C.png,training,2,6,6,high,feet,stripes,C,F,W,E,189,6_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,189,2026-06-04_13h42.49.090,explain2,2025.1.1,Win32,29.94011976,6606e93fbb8cbe12379ec72e,6a21d5d599f968bc9253a998,6a21e0c7857c8bedd605c505,,,,,,,,,,,,,,,,,,,,,,,640.8909,673.1216,1,[29.300600000023906],[29.300600000023906],Webbed feetStripes angled down right,673.1217,674.0755,0,6,6,6,1,F,W,W_F.png,training,2,7,5,low,feet,stripes,C,F,W,E,189,5_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,189,2026-06-04_13h42.49.090,explain2,2025.1.1,Win32,29.94011976,6606e93fbb8cbe12379ec72e,6a21d5d599f968bc9253a998,6a21e0c7857c8bedd605c505,,,,,,,,,,,,,,,,,,,,,,,674.0782,681.6931,1,[4.630800000011959],[4.630800000011959],Webbed feet,681.6932,682.6865,,,,,,,,,,,,,,,,,,,,,,,,682.6878,688.9819,1,[1.3402999999821077],[1.3402999999821077],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,189,2026-06-04_13h42.49.090,explain2,2025.1.1,Win32,29.94011976,6606e93fbb8cbe12379ec72e,6a21d5d599f968bc9253a998,6a21e0c7857c8bedd605c505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.9839,705.8915,5,13.9483,Yes,6.0941, Curved/Pointy,9.441,1,[4.81899999999996],[4.81899999999996], Curved/Pointy,0,0,0,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
