consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,253,2026-06-04_16h13.47.667,explain2,2025.1.1,Win32,60.24096386,698b70d95529cc75f2634783,6a21d5d599f968bc9253a998,6a21dc4456a0dc6c68147254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,253,2026-06-04_16h13.47.667,explain2,2025.1.1,Win32,60.24096386,698b70d95529cc75f2634783,6a21d5d599f968bc9253a998,6a21dc4456a0dc6c68147254,18.2167,18.2171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,253,2026-06-04_16h13.47.667,explain2,2025.1.1,Win32,60.24096386,698b70d95529cc75f2634783,6a21d5d599f968bc9253a998,6a21dc4456a0dc6c68147254,,,18.2181,49.2599,1,[26.055999999999997],[26.055999999999997],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,253,2026-06-04_16h13.47.667,explain2,2025.1.1,Win32,60.24096386,698b70d95529cc75f2634783,6a21d5d599f968bc9253a998,6a21dc4456a0dc6c68147254,,,,,,,,49.2606,88.8984,1,[34.64670000004767],[34.64670000004767],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,253,2026-06-04_16h13.47.667,explain2,2025.1.1,Win32,60.24096386,698b70d95529cc75f2634783,6a21d5d599f968bc9253a998,6a21dc4456a0dc6c68147254,,,,,,,,,,,,,88.8992,153.3568,1,[59.46599999999998],[59.46610000002383],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,253,2026-06-04_16h13.47.667,explain2,2025.1.1,Win32,60.24096386,698b70d95529cc75f2634783,6a21d5d599f968bc9253a998,6a21dc4456a0dc6c68147254,,,,,,,,,,,,,,,,,,153.3582,189.9486,1,[31.597800000071544],[31.597800000071544],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,253,2026-06-04_16h13.47.667,explain2,2025.1.1,Win32,60.24096386,698b70d95529cc75f2634783,6a21d5d599f968bc9253a998,6a21dc4456a0dc6c68147254,,,,,,,,,,,,,,,,,,,,,,,189.9726,224.4777,1,[31.515100000023864],[31.515100000023864],The reptile has stripes up and to the left and it has curly feet.,224.4786,225.473,0,0,0,0,1,C,W,W_C.png,training,1,1,6,high,feet,stripes,C,F,E,W,253,6_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_F.png,Resources/W_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,253,2026-06-04_16h13.47.667,explain2,2025.1.1,Win32,60.24096386,698b70d95529cc75f2634783,6a21d5d599f968bc9253a998,6a21dc4456a0dc6c68147254,,,,,,,,,,,,,,,,,,,,,,,225.4798,250.9642,1,[22.490800000071545],[22.490999999999985],The reptile has webbed feet and strips up and to the right,250.9643,251.96,0,1,1,1,1,F,E,E_F.png,training,1,2,6,low,feet,stripes,C,F,E,W,253,6_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_F.png,Resources/W_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,253,2026-06-04_16h13.47.667,explain2,2025.1.1,Win32,60.24096386,698b70d95529cc75f2634783,6a21d5d599f968bc9253a998,6a21dc4456a0dc6c68147254,,,,,,,,,,,,,,,,,,,,,,,251.9711,286.6889,1,[31.730100000023867],[31.730100000023867],The webbed feet appear to make the reptile less fertile.,286.689,287.6853,0,2,2,2,1,F,W,W_F.png,training,1,3,5,low,feet,stripes,C,F,E,W,253,5_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_F.png,Resources/W_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,253,2026-06-04_16h13.47.667,explain2,2025.1.1,Win32,60.24096386,698b70d95529cc75f2634783,6a21d5d599f968bc9253a998,6a21dc4456a0dc6c68147254,,,,,,,,,,,,,,,,,,,,,,,287.6921,323.8981,1,[33.21139999997615],[33.2115],The stripes that go up and to the right might make them more fertile,323.8983,324.8937,0,3,3,3,1,C,E,E_C.png,training,1,4,7,high,feet,stripes,C,F,E,W,253,7_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_F.png,Resources/W_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
