consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,156,2026-06-04_15h07.44.848,explain2,2025.1.1,Win32,60.60606061,5bf08e67d63d690001360a79,6a21d5d599f968bc9253a998,6a21dabb20a2604d8b22e086,,,,,,,,,,,,,,,,,,,,,,,416.1369,446.7506,1,[27.62099999999998],[27.62099999999998],Curly feet and stripes right downward. It had 5 offspring.,446.7508,447.745,0,8,8,8,1,C,W,W_C.png,training,3,9,5,low,stripes,feet,E,W,C,F,156,5_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,156,2026-06-04_15h07.44.848,explain2,2025.1.1,Win32,60.60606061,5bf08e67d63d690001360a79,6a21d5d599f968bc9253a998,6a21dabb20a2604d8b22e086,,,,,,,,,,,,,,,,,,,,,,,447.7497,475.6675,1,[24.930399999991096],[24.930399999991096],Stripes are right downward and webbed feet. It had 5 offspring.,475.6677,476.6638,0,9,9,9,1,F,W,W_F.png,training,3,10,5,low,stripes,feet,E,W,C,F,156,5_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,156,2026-06-04_15h07.44.848,explain2,2025.1.1,Win32,60.60606061,5bf08e67d63d690001360a79,6a21d5d599f968bc9253a998,6a21dabb20a2604d8b22e086,,,,,,,,,,,,,,,,,,,,,,,476.6694,518.912,1,[39.246200000003],[39.246200000003],Its stripes go downward to the left and it has webbed feet. It had 6 offspring.,518.9121,519.9099,0,10,10,10,1,F,E,E_F.png,training,3,11,6,high,stripes,feet,E,W,C,F,156,6_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,156,2026-06-04_15h07.44.848,explain2,2025.1.1,Win32,60.60606061,5bf08e67d63d690001360a79,6a21d5d599f968bc9253a998,6a21dabb20a2604d8b22e086,,,,,,,,,,,,,,,,,,,,,,,519.9145,561.0019,1,[38.09100000000001],[38.09100000000001],It has curly feet and stripes downward to the left. It had 9 offspring.,561.002,561.9957,0,11,11,11,1,C,E,E_C.png,training,3,12,9,high,stripes,feet,E,W,C,F,156,9_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,156,2026-06-04_15h07.44.848,explain2,2025.1.1,Win32,60.60606061,5bf08e67d63d690001360a79,6a21d5d599f968bc9253a998,6a21dabb20a2604d8b22e086,,,,,,,,,,,,,,,,,,,,,,,562.0018,589.46,1,[24.465099999994095],[24.465099999994095],"Curly feet, downward to the left stripes, 10 offspring.",589.46,590.457,0,12,12,12,1,C,E,E_C.png,training,4,13,10,high,stripes,feet,E,W,C,F,156,10_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,156,2026-06-04_15h07.44.848,explain2,2025.1.1,Win32,60.60606061,5bf08e67d63d690001360a79,6a21d5d599f968bc9253a998,6a21dabb20a2604d8b22e086,,,,,,,,,,,,,,,,,,,,,,,590.4613,617.8728,1,[24.427999999999997],[24.427999999999997],"Curly feet, stripes downward to the right. 4 offspring.",617.8729,618.8728,0,13,13,13,1,C,W,W_C.png,training,4,14,4,low,stripes,feet,E,W,C,F,156,4_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,156,2026-06-04_15h07.44.848,explain2,2025.1.1,Win32,60.60606061,5bf08e67d63d690001360a79,6a21d5d599f968bc9253a998,6a21dabb20a2604d8b22e086,,,,,,,,,,,,,,,,,,,,,,,618.8769,644.9779,1,[23.111499999999978],[23.111600000008934],"4 offspring, stripes going downward to the right. Webbed feet.",644.978,645.9757,0,14,14,14,1,F,W,W_F.png,training,4,15,4,low,stripes,feet,E,W,C,F,156,4_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,156,2026-06-04_15h07.44.848,explain2,2025.1.1,Win32,60.60606061,5bf08e67d63d690001360a79,6a21d5d599f968bc9253a998,6a21dabb20a2604d8b22e086,,,,,,,,,,,,,,,,,,,,,,,645.9806,690.6896,1,[41.71199999999999],[41.71199999999999],"Webbed feet, stripes downward to the left (I know this is backwards of how you say it). It had seven offspring.",690.6896,691.6892,0,15,15,15,1,F,E,E_F.png,training,4,16,7,high,stripes,feet,E,W,C,F,156,7_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,156,2026-06-04_15h07.44.848,explain2,2025.1.1,Win32,60.60606061,5bf08e67d63d690001360a79,6a21d5d599f968bc9253a998,6a21dabb20a2604d8b22e086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.6913,695.9373,1,[1.2480000000000473],[1.2480000000000473],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,156,2026-06-04_15h07.44.848,explain2,2025.1.1,Win32,60.60606061,5bf08e67d63d690001360a79,6a21d5d599f968bc9253a998,6a21dabb20a2604d8b22e086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,E,E_C.png,training,1,1,10,high,stripes,feet,E,W,C,F,156,10_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.9611,716.8491,"[8,4,9,4]",1,[1.0489999999999782],[1.0491000000089343],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,156,2026-06-04_15h07.44.848,explain2,2025.1.1,Win32,60.60606061,5bf08e67d63d690001360a79,6a21d5d599f968bc9253a998,6a21dabb20a2604d8b22e086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,716.8529,721.6508,,,No,3.2899,,,1,[1.519200000002911],[1.519200000002911],0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,156,2026-06-04_15h07.44.848,explain2,2025.1.1,Win32,60.60606061,5bf08e67d63d690001360a79,6a21d5d599f968bc9253a998,6a21dabb20a2604d8b22e086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,721.6548,732.7142,6,10.0938,Yes,5.1237,1,7.7021,1,[0.9850000000000136],[0.9850000000000136],0,1,1,0,1, Up/Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,156,2026-06-04_15h07.44.848,explain2,2025.1.1,Win32,60.60606061,5bf08e67d63d690001360a79,6a21d5d599f968bc9253a998,6a21dabb20a2604d8b22e086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.7151,736.6718,0,[],[],0,[],[],1,[1.9670999999940477],[1.9670999999940477],0,[],[],,,,,,,,,,,,,,,,
