consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,077,2026-06-08_13h41.35.921,explain2,2025.1.1,Win32,60.24096386,675c89cc4e1a6bad637f454f,6a26c1e06d405ffebfdf503d,6a26fcbaa2ea42b844c2cc10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,077,2026-06-08_13h41.35.921,explain2,2025.1.1,Win32,60.24096386,675c89cc4e1a6bad637f454f,6a26c1e06d405ffebfdf503d,6a26fcbaa2ea42b844c2cc10,25.054,25.0544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,077,2026-06-08_13h41.35.921,explain2,2025.1.1,Win32,60.24096386,675c89cc4e1a6bad637f454f,6a26c1e06d405ffebfdf503d,6a26fcbaa2ea42b844c2cc10,,,25.0551,41.4047,1,[11.357100000000514],[11.357100000000514],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,077,2026-06-08_13h41.35.921,explain2,2025.1.1,Win32,60.24096386,675c89cc4e1a6bad637f454f,6a26c1e06d405ffebfdf503d,6a26fcbaa2ea42b844c2cc10,,,,,,,,41.4056,82.8553,1,[36.45799999999997],[36.45799999999997],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,077,2026-06-08_13h41.35.921,explain2,2025.1.1,Win32,60.24096386,675c89cc4e1a6bad637f454f,6a26c1e06d405ffebfdf503d,6a26fcbaa2ea42b844c2cc10,,,,,,,,,,,,,82.8556,106.7218,1,[18.86610000000053],[18.86610000000053],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,077,2026-06-08_13h41.35.921,explain2,2025.1.1,Win32,60.24096386,675c89cc4e1a6bad637f454f,6a26c1e06d405ffebfdf503d,6a26fcbaa2ea42b844c2cc10,,,,,,,,,,,,,,,,,,106.7224,232.9867,1,[121.28399999999999],[121.28399999999999],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,077,2026-06-08_13h41.35.921,explain2,2025.1.1,Win32,60.24096386,675c89cc4e1a6bad637f454f,6a26c1e06d405ffebfdf503d,6a26fcbaa2ea42b844c2cc10,,,,,,,,,,,,,,,,,,,,,,,233.0014,253.419,1,[17.432000000000016],[17.43209999999965],It is stripped.,253.4197,254.4164,0,0,0,0,1,F,E,E_F.png,training,1,1,4,low,feet,stripes,C,F,W,E,77,4_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,077,2026-06-08_13h41.35.921,explain2,2025.1.1,Win32,60.24096386,675c89cc4e1a6bad637f454f,6a26c1e06d405ffebfdf503d,6a26fcbaa2ea42b844c2cc10,,,,,,,,,,,,,,,,,,,,,,,254.4246,272.4915,1,[15.07110000000057],[15.07110000000057],Toes are curled.,272.4916,273.4816,0,1,1,1,1,C,E,E_C.png,training,1,2,6,high,feet,stripes,C,F,W,E,77,6_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,077,2026-06-08_13h41.35.921,explain2,2025.1.1,Win32,60.24096386,675c89cc4e1a6bad637f454f,6a26c1e06d405ffebfdf503d,6a26fcbaa2ea42b844c2cc10,,,,,,,,,,,,,,,,,,,,,,,273.4933,288.447,1,[11.961000000000013],[11.961099999999647],Legs are webbed.,288.4472,289.4458,0,2,2,2,1,F,W,W_F.png,training,1,3,5,low,feet,stripes,C,F,W,E,77,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,077,2026-06-08_13h41.35.921,explain2,2025.1.1,Win32,60.24096386,675c89cc4e1a6bad637f454f,6a26c1e06d405ffebfdf503d,6a26fcbaa2ea42b844c2cc10,,,,,,,,,,,,,,,,,,,,,,,289.4649,315.9972,1,[23.54820000000018],[23.54820000000018],Toes are curled.,315.9972,316.9934,0,3,3,3,1,C,W,W_C.png,training,1,4,8,high,feet,stripes,C,F,W,E,77,8_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
