consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,043,2026-06-04_16h03.13.728,explain2,2025.1.1,Win32,59.88023952,69a7aaf4f542f03768dbbb95,6a21d5d599f968bc9253a998,6a21d9a2a95e8787e8bbe1b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,043,2026-06-04_16h03.13.728,explain2,2025.1.1,Win32,59.88023952,69a7aaf4f542f03768dbbb95,6a21d5d599f968bc9253a998,6a21d9a2a95e8787e8bbe1b6,16.2464,16.2466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,043,2026-06-04_16h03.13.728,explain2,2025.1.1,Win32,59.88023952,69a7aaf4f542f03768dbbb95,6a21d5d599f968bc9253a998,6a21d9a2a95e8787e8bbe1b6,,,16.2469,25.9236,1,[4.681899999976153],[4.682000000000002],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,043,2026-06-04_16h03.13.728,explain2,2025.1.1,Win32,59.88023952,69a7aaf4f542f03768dbbb95,6a21d5d599f968bc9253a998,6a21d9a2a95e8787e8bbe1b6,,,,,,,,25.9266,37.3526,1,[6.44760000002384],[6.44760000002384],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,043,2026-06-04_16h03.13.728,explain2,2025.1.1,Win32,59.88023952,69a7aaf4f542f03768dbbb95,6a21d5d599f968bc9253a998,6a21d9a2a95e8787e8bbe1b6,,,,,,,,,,,,,37.3531,58.4291,1,[16.078100000023838],[16.078100000023838],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,043,2026-06-04_16h03.13.728,explain2,2025.1.1,Win32,59.88023952,69a7aaf4f542f03768dbbb95,6a21d5d599f968bc9253a998,6a21d9a2a95e8787e8bbe1b6,,,,,,,,,,,,,,,,,,58.432,77.2146,1,[13.796700000047679],[13.796700000047679],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,043,2026-06-04_16h03.13.728,explain2,2025.1.1,Win32,59.88023952,69a7aaf4f542f03768dbbb95,6a21d5d599f968bc9253a998,6a21d9a2a95e8787e8bbe1b6,,,,,,,,,,,,,,,,,,,,,,,77.2326,122.8077,1,[42.58260000002383],[42.58260000002383],Stripes angled right/webbed feet= 8,122.8098,123.8063,0,0,0,0,1,F,E,E_F.png,training,1,1,8,high,feet,stripes,F,C,E,W,43,8_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/E_F.png,Resources/W_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,043,2026-06-04_16h03.13.728,explain2,2025.1.1,Win32,59.88023952,69a7aaf4f542f03768dbbb95,6a21d5d599f968bc9253a998,6a21d9a2a95e8787e8bbe1b6,,,,,,,,,,,,,,,,,,,,,,,123.8149,137.0701,1,[10.262700000047687],[10.262800000071536],Webbed feet,137.0715,138.0678,0,1,1,1,1,F,W,W_F.png,training,1,2,9,high,feet,stripes,F,C,E,W,43,9_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/E_F.png,Resources/W_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,043,2026-06-04_16h03.13.728,explain2,2025.1.1,Win32,59.88023952,69a7aaf4f542f03768dbbb95,6a21d5d599f968bc9253a998,6a21d9a2a95e8787e8bbe1b6,,,,,,,,,,,,,,,,,,,,,,,138.0753,145.7211,1,[4.649299999952319],[4.649299999952319],Curly,145.7225,146.7145,0,2,2,2,1,C,E,E_C.png,training,1,3,5,low,feet,stripes,F,C,E,W,43,5_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/E_F.png,Resources/W_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,043,2026-06-04_16h03.13.728,explain2,2025.1.1,Win32,59.88023952,69a7aaf4f542f03768dbbb95,6a21d5d599f968bc9253a998,6a21d9a2a95e8787e8bbe1b6,,,,,,,,,,,,,,,,,,,,,,,146.7245,150.6168,1,[0.893299999952319],[0.893299999952319],Curly,150.618,151.6214,0,3,3,3,1,C,W,W_C.png,training,1,4,5,low,feet,stripes,F,C,E,W,43,5_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/E_F.png,Resources/W_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
