consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,209,2026-06-08_12h44.31.865,explain2,2025.1.1,Win32,59.52380952,66568b91a46391348bbd3835,6a26c1e06d405ffebfdf503d,6a26fcff7ec0378a575246e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,209,2026-06-08_12h44.31.865,explain2,2025.1.1,Win32,59.52380952,66568b91a46391348bbd3835,6a26c1e06d405ffebfdf503d,6a26fcff7ec0378a575246e4,571.928,571.9281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,209,2026-06-08_12h44.31.865,explain2,2025.1.1,Win32,59.52380952,66568b91a46391348bbd3835,6a26c1e06d405ffebfdf503d,6a26fcff7ec0378a575246e4,,,571.9284,593.5971,1,[16.68290000000593],[16.68290000000593],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,209,2026-06-08_12h44.31.865,explain2,2025.1.1,Win32,59.52380952,66568b91a46391348bbd3835,6a26c1e06d405ffebfdf503d,6a26fcff7ec0378a575246e4,,,,,,,,593.5974,619.3284,1,[20.73199999999997],[20.73199999999997],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,209,2026-06-08_12h44.31.865,explain2,2025.1.1,Win32,59.52380952,66568b91a46391348bbd3835,6a26c1e06d405ffebfdf503d,6a26fcff7ec0378a575246e4,,,,,,,,,,,,,619.3286,756.5028,1,[132.17479999998216],[132.17479999998216],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,209,2026-06-08_12h44.31.865,explain2,2025.1.1,Win32,59.52380952,66568b91a46391348bbd3835,6a26c1e06d405ffebfdf503d,6a26fcff7ec0378a575246e4,,,,,,,,,,,,,,,,,,756.5031,777.8678,1,[16.365600000023733],[16.365600000023733],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,209,2026-06-08_12h44.31.865,explain2,2025.1.1,Win32,59.52380952,66568b91a46391348bbd3835,6a26c1e06d405ffebfdf503d,6a26fcff7ec0378a575246e4,,,,,,,,,,,,,,,,,,,,,,,777.8744,876.3123,1,[95.44399999999996],[95.44399999999996],The direction of their stripes may be better at helping them be camouflaged from predators and more opportunity,876.3127,877.3112,0,0,0,0,1,F,E,E_F.png,training,1,1,5,low,feet,stripes,C,F,W,E,209,5_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,209,2026-06-08_12h44.31.865,explain2,2025.1.1,Win32,59.52380952,66568b91a46391348bbd3835,6a26c1e06d405ffebfdf503d,6a26fcff7ec0378a575246e4,,,,,,,,,,,,,,,,,,,,,,,877.3147,911.0933,1,[30.781300000011925],[30.781400000005988],The direction of their stripes might be more noticeable when going to the left,911.0936,912.092,0,1,1,1,1,F,W,W_F.png,training,1,2,3,low,feet,stripes,C,F,W,E,209,3_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,209,2026-06-08_12h44.31.865,explain2,2025.1.1,Win32,59.52380952,66568b91a46391348bbd3835,6a26c1e06d405ffebfdf503d,6a26fcff7ec0378a575246e4,,,,,,,,,,,,,,,,,,,,,,,912.0951,1033.735,1,[118.6415999999939],[118.6415999999939],Right direction stripes could provide better blending and their claws could help provide better grip for climbing to safe spots,1033.7354,1034.7343,0,2,2,2,1,C,E,E_C.png,training,1,3,7,high,feet,stripes,C,F,W,E,209,7_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,209,2026-06-08_12h44.31.865,explain2,2025.1.1,Win32,59.52380952,66568b91a46391348bbd3835,6a26c1e06d405ffebfdf503d,6a26fcff7ec0378a575246e4,,,,,,,,,,,,,,,,,,,,,,,1034.7373,1092.3481,1,[54.61309999999412],[54.61309999999412],the claws could offer better chance at survival allowing them to reach more places safe from predators,1092.3484,1093.3473,0,3,3,3,1,C,W,W_C.png,training,1,4,8,high,feet,stripes,C,F,W,E,209,8_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,209,2026-06-08_12h44.31.865,explain2,2025.1.1,Win32,59.52380952,66568b91a46391348bbd3835,6a26c1e06d405ffebfdf503d,6a26fcff7ec0378a575246e4,,,,,,,,,,,,,,,,,,,,,,,1093.3502,1150.9945,1,[54.64670000001797],[54.64670000001797],good fertility score with claws ,1150.9949,1151.9937,0,4,4,4,1,C,W,W_C.png,training,2,5,6,high,feet,stripes,C,F,W,E,209,6_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,209,2026-06-08_12h44.31.865,explain2,2025.1.1,Win32,59.52380952,66568b91a46391348bbd3835,6a26c1e06d405ffebfdf503d,6a26fcff7ec0378a575246e4,,,,,,,,,,,,,,,,,,,,,,,1151.9961,1181.2589,1,[26.26489999997625],[26.26489999997625],claws provide stable environment for fertility ,1181.2592,1182.2583,0,5,5,5,1,C,E,E_C.png,training,2,6,8,high,feet,stripes,C,F,W,E,209,8_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,209,2026-06-08_12h44.31.865,explain2,2025.1.1,Win32,59.52380952,66568b91a46391348bbd3835,6a26c1e06d405ffebfdf503d,6a26fcff7ec0378a575246e4,,,,,,,,,,,,,,,,,,,,,,,1182.2609,1234.8556,1,[49.59619999998813],[49.59619999998813],webbed feet lower the amount of places it could reach ,1234.856,1235.8546,0,6,6,6,1,F,W,W_F.png,training,2,7,6,low,feet,stripes,C,F,W,E,209,6_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
