consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,045,2026-06-04_15h03.06.709,explain2,2025.1.1,Linux x86_64,59.88023952,69ef6ee7d8b14e7a8735a6f4,6a21d5d599f968bc9253a998,6a21d9aac7ca99e81f17161d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,045,2026-06-04_15h03.06.709,explain2,2025.1.1,Linux x86_64,59.88023952,69ef6ee7d8b14e7a8735a6f4,6a21d5d599f968bc9253a998,6a21d9aac7ca99e81f17161d,58.2912,58.2919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,045,2026-06-04_15h03.06.709,explain2,2025.1.1,Linux x86_64,59.88023952,69ef6ee7d8b14e7a8735a6f4,6a21d5d599f968bc9253a998,6a21d9aac7ca99e81f17161d,,,58.2936,103.3237,1,[40.04459999996422],[40.04459999996422],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,045,2026-06-04_15h03.06.709,explain2,2025.1.1,Linux x86_64,59.88023952,69ef6ee7d8b14e7a8735a6f4,6a21d5d599f968bc9253a998,6a21d9aac7ca99e81f17161d,,,,,,,,103.3252,121.2229,1,[12.90510000002385],[12.90510000002385],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,045,2026-06-04_15h03.06.709,explain2,2025.1.1,Linux x86_64,59.88023952,69ef6ee7d8b14e7a8735a6f4,6a21d5d599f968bc9253a998,6a21d9aac7ca99e81f17161d,,,,,,,,,,,,,121.2235,144.6646,1,[18.448100000023857],[18.448100000023857],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,045,2026-06-04_15h03.06.709,explain2,2025.1.1,Linux x86_64,59.88023952,69ef6ee7d8b14e7a8735a6f4,6a21d5d599f968bc9253a998,6a21d9aac7ca99e81f17161d,,,,,,,,,,,,,,,,,,144.6654,172.9381,1,[23.277900000035743],[23.27799999999999],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,045,2026-06-04_15h03.06.709,explain2,2025.1.1,Linux x86_64,59.88023952,69ef6ee7d8b14e7a8735a6f4,6a21d5d599f968bc9253a998,6a21d9aac7ca99e81f17161d,,,,,,,,,,,,,,,,,,,,,,,172.9655,222.8411,1,[46.88709999996422],[46.88709999996422],The reptile's tail isn't curled up. It has webbed feet,222.8419,223.8376,0,0,0,0,1,F,W,W_F.png,training,1,1,3,low,feet,stripes,C,F,E,W,45,3_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,045,2026-06-04_15h03.06.709,explain2,2025.1.1,Linux x86_64,59.88023952,69ef6ee7d8b14e7a8735a6f4,6a21d5d599f968bc9253a998,6a21d9aac7ca99e81f17161d,,,,,,,,,,,,,,,,,,,,,,,223.8539,250.5291,1,[23.692599999964273],[23.692599999964273],the reptile's feel are more curled.,250.5293,251.5251,0,1,1,1,1,C,W,W_C.png,training,1,2,7,high,feet,stripes,C,F,E,W,45,7_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,045,2026-06-04_15h03.06.709,explain2,2025.1.1,Linux x86_64,59.88023952,69ef6ee7d8b14e7a8735a6f4,6a21d5d599f968bc9253a998,6a21d9aac7ca99e81f17161d,,,,,,,,,,,,,,,,,,,,,,,251.5395,279.9831,1,[25.458199999988096],[25.458199999988096],The reptile has stripes and has curled toes.,279.9834,280.9794,0,2,2,2,1,C,E,E_C.png,training,1,3,9,high,feet,stripes,C,F,E,W,45,9_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,045,2026-06-04_15h03.06.709,explain2,2025.1.1,Linux x86_64,59.88023952,69ef6ee7d8b14e7a8735a6f4,6a21d5d599f968bc9253a998,6a21d9aac7ca99e81f17161d,,,,,,,,,,,,,,,,,,,,,,,280.9934,304.3934,1,[20.411899999976185],[20.411899999976185],The reptile has stripes and has webbed feet.,304.3935,305.3889,0,3,3,3,1,F,E,E_F.png,training,1,4,5,low,feet,stripes,C,F,E,W,45,5_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
