consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,281,2026-06-10_14h33.33.932,explain2,2025.1.1,Win32,2.142942861,69950ae92cfad731ddbaa8da,6a2862bcc690f3c3e235bb42,6a29ad1bcf866353bc1850f1,,,,,,,,,,,,,,,,,,,,,,,362.916,415.673,1,[49.947],[49.947],Stripes up and to the rightFeet webbed,415.673,416.647,0,4,4,4,1,F,E,E_F.png,training,2,5,5,low,feet,stripes,C,F,E,W,281,5_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,281,2026-06-10_14h33.33.932,explain2,2025.1.1,Win32,2.142942861,69950ae92cfad731ddbaa8da,6a2862bcc690f3c3e235bb42,6a29ad1bcf866353bc1850f1,,,,,,,,,,,,,,,,,,,,,,,416.681,452.009,1,[32.42999999999995],[32.42999999999995],Stripes up and to the leftFeet webbed,452.009,453.002,0,5,5,5,1,F,W,W_F.png,training,2,6,5,low,feet,stripes,C,F,E,W,281,5_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,281,2026-06-10_14h33.33.932,explain2,2025.1.1,Win32,2.142942861,69950ae92cfad731ddbaa8da,6a2862bcc690f3c3e235bb42,6a29ad1bcf866353bc1850f1,,,,,,,,,,,,,,,,,,,,,,,453.03,488.26,1,[32.29600000000005],[32.29600000000005],Stripes up and to the rightFeet not webbed,488.26,489.196,0,6,6,6,1,C,E,E_C.png,training,2,7,6,high,feet,stripes,C,F,E,W,281,6_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,281,2026-06-10_14h33.33.932,explain2,2025.1.1,Win32,2.142942861,69950ae92cfad731ddbaa8da,6a2862bcc690f3c3e235bb42,6a29ad1bcf866353bc1850f1,,,,,,,,,,,,,,,,,,,,,,,489.227,519.13,1,[27.065000000000055],[27.065000000000055],Stripes up and to the leftFeet not webbed,519.13,520.057,,,,,,,,,,,,,,,,,,,,,,,,520.083,530.499,1,[5.495999999999981],[5.495999999999981],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,281,2026-06-10_14h33.33.932,explain2,2025.1.1,Win32,2.142942861,69950ae92cfad731ddbaa8da,6a2862bcc690f3c3e235bb42,6a29ad1bcf866353bc1850f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.528,574.785,5,15.706,Yes,7.442, Up/Right,24.389,1,[19.864999999999895],[19.864999999999895], Up/Right,0,0,0,0,1,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,281,2026-06-10_14h33.33.932,explain2,2025.1.1,Win32,2.142942861,69950ae92cfad731ddbaa8da,6a2862bcc690f3c3e235bb42,6a29ad1bcf866353bc1850f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.814,589.76,,,No,11.386,,,1,[3.5419999999999163],[3.5419999999999163],,0,1,1,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,281,2026-06-10_14h33.33.932,explain2,2025.1.1,Win32,2.142942861,69950ae92cfad731ddbaa8da,6a2862bcc690f3c3e235bb42,6a29ad1bcf866353bc1850f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.763,590.701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,281,2026-06-10_14h33.33.932,explain2,2025.1.1,Win32,2.142942861,69950ae92cfad731ddbaa8da,6a2862bcc690f3c3e235bb42,6a29ad1bcf866353bc1850f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,C,W,W_C.png,training,2,8,8,high,feet,stripes,C,F,E,W,281,8_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,281,2026-06-10_14h33.33.932,explain2,2025.1.1,Win32,2.142942861,69950ae92cfad731ddbaa8da,6a2862bcc690f3c3e235bb42,6a29ad1bcf866353bc1850f1,,,,,,,,,,,,,,,,,,,,,,,590.706,634.756,1,[41.31700000000001],[41.31700000000001],Striping up and to the right but the feet are curved down.,634.756,635.67,0,8,8,8,1,C,E,E_C.png,training,3,9,6,high,feet,stripes,C,F,E,W,281,6_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,281,2026-06-10_14h33.33.932,explain2,2025.1.1,Win32,2.142942861,69950ae92cfad731ddbaa8da,6a2862bcc690f3c3e235bb42,6a29ad1bcf866353bc1850f1,,,,,,,,,,,,,,,,,,,,,,,635.696,690.641,1,[52.219999999999914],[52.219999999999914],"The striping seems to indicate fertility, but unlike the previous example, this one is higher, possibly due to the webbed feet.",690.641,691.551,0,9,9,9,1,F,E,E_F.png,training,3,10,10,low,feet,stripes,C,F,E,W,281,10_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,281,2026-06-10_14h33.33.932,explain2,2025.1.1,Win32,2.142942861,69950ae92cfad731ddbaa8da,6a2862bcc690f3c3e235bb42,6a29ad1bcf866353bc1850f1,,,,,,,,,,,,,,,,,,,,,,,691.578,759.451,1,[65.15300000000002],[65.15300000000002],"Striping in the opposite direction from previous reptiles, and the feet curve down.  Feet seem to play a larger role.",759.451,760.372,0,10,10,10,1,C,W,W_C.png,training,3,11,9,high,feet,stripes,C,F,E,W,281,9_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,281,2026-06-10_14h33.33.932,explain2,2025.1.1,Win32,2.142942861,69950ae92cfad731ddbaa8da,6a2862bcc690f3c3e235bb42,6a29ad1bcf866353bc1850f1,,,,,,,,,,,,,,,,,,,,,,,760.401,791.14,1,[27.991999999999962],[27.991999999999962],Left leaning stripes and webbed feet appear to have a low level of fertility.,791.14,792.058,0,11,11,11,1,F,W,W_F.png,training,3,12,3,low,feet,stripes,C,F,E,W,281,3_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,281,2026-06-10_14h33.33.932,explain2,2025.1.1,Win32,2.142942861,69950ae92cfad731ddbaa8da,6a2862bcc690f3c3e235bb42,6a29ad1bcf866353bc1850f1,,,,,,,,,,,,,,,,,,,,,,,792.088,830.739,1,[35.92999999999995],[35.92999999999995],The striping pattern of to the right seems to play the largest part in fertility.,830.739,831.646,0,12,12,12,1,F,E,E_F.png,training,4,13,6,low,feet,stripes,C,F,E,W,281,6_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,281,2026-06-10_14h33.33.932,explain2,2025.1.1,Win32,2.142942861,69950ae92cfad731ddbaa8da,6a2862bcc690f3c3e235bb42,6a29ad1bcf866353bc1850f1,,,,,,,,,,,,,,,,,,,,,,,831.676,857.599,1,[23.240999999999985],[23.240999999999985],Curved feet seem more important here.,857.599,858.172,0,13,13,13,1,C,W,W_C.png,training,4,14,6,high,feet,stripes,C,F,E,W,281,6_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,281,2026-06-10_14h33.33.932,explain2,2025.1.1,Win32,2.142942861,69950ae92cfad731ddbaa8da,6a2862bcc690f3c3e235bb42,6a29ad1bcf866353bc1850f1,,,,,,,,,,,,,,,,,,,,,,,858.215,890.656,1,[29.613000000000056],[29.613000000000056],Webbed feet and left leaning stripes equal low fertility score.,890.657,891.563,0,14,14,14,1,F,W,W_F.png,training,4,15,3,low,feet,stripes,C,F,E,W,281,3_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,281,2026-06-10_14h33.33.932,explain2,2025.1.1,Win32,2.142942861,69950ae92cfad731ddbaa8da,6a2862bcc690f3c3e235bb42,6a29ad1bcf866353bc1850f1,,,,,,,,,,,,,,,,,,,,,,,891.592,920.924,1,[26.601000000000113],[26.601000000000113],"The stripe pattern is the important factor, not the feet.",920.924,921.939,0,15,15,15,1,C,E,E_C.png,training,4,16,10,high,feet,stripes,C,F,E,W,281,10_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,281,2026-06-10_14h33.33.932,explain2,2025.1.1,Win32,2.142942861,69950ae92cfad731ddbaa8da,6a2862bcc690f3c3e235bb42,6a29ad1bcf866353bc1850f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.963,931.458,1,[6.772000000000162],[6.772000000000162],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,281,2026-06-10_14h33.33.932,explain2,2025.1.1,Win32,2.142942861,69950ae92cfad731ddbaa8da,6a2862bcc690f3c3e235bb42,6a29ad1bcf866353bc1850f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,W,W_F.png,training,1,1,4,low,feet,stripes,C,F,E,W,281,4_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.514,961.023,"[4,5,7,8]",1,[7.657999999999902],[7.657999999999902],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,281,2026-06-10_14h33.33.932,explain2,2025.1.1,Win32,2.142942861,69950ae92cfad731ddbaa8da,6a2862bcc690f3c3e235bb42,6a29ad1bcf866353bc1850f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,961.046,969.29,,,No,5.901,,,1,[2.849999999999909],[2.849999999999909],0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,281,2026-06-10_14h33.33.932,explain2,2025.1.1,Win32,2.142942861,69950ae92cfad731ddbaa8da,6a2862bcc690f3c3e235bb42,6a29ad1bcf866353bc1850f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,969.296,1021.762,6,10.485,Yes,5.245,1,18.795,1,[34.174999999999955],[34.174999999999955],0,1,1,0,1, Up/Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,281,2026-06-10_14h33.33.932,explain2,2025.1.1,Win32,2.142942861,69950ae92cfad731ddbaa8da,6a2862bcc690f3c3e235bb42,6a29ad1bcf866353bc1850f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.763,1033.275,0,[],[],0,[],[],1,[9.566000000000031],[9.566000000000031],0,[],[],,,,,,,,,,,,,,,,
