consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,118,2026-06-04_14h06.09.538,explain2,2025.1.1,MacIntel,60.60606061,69f2fa609904d03393fd6cd1,6a21d5d599f968bc9253a998,6a21da5a01d2745f521575d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,118,2026-06-04_14h06.09.538,explain2,2025.1.1,MacIntel,60.60606061,69f2fa609904d03393fd6cd1,6a21d5d599f968bc9253a998,6a21da5a01d2745f521575d8,16.595,16.5952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,118,2026-06-04_14h06.09.538,explain2,2025.1.1,MacIntel,60.60606061,69f2fa609904d03393fd6cd1,6a21d5d599f968bc9253a998,6a21da5a01d2745f521575d8,,,16.5956,34.9516,1,[13.36680000001192],[13.36680000001192],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,118,2026-06-04_14h06.09.538,explain2,2025.1.1,MacIntel,60.60606061,69f2fa609904d03393fd6cd1,6a21d5d599f968bc9253a998,6a21da5a01d2745f521575d8,,,,,,,,34.9517,50.3673,1,[10.415999999999983],[10.415999999999983],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,118,2026-06-04_14h06.09.538,explain2,2025.1.1,MacIntel,60.60606061,69f2fa609904d03393fd6cd1,6a21d5d599f968bc9253a998,6a21da5a01d2745f521575d8,,,,,,,,,,,,,50.3675,74.2172,1,[18.84990000000596],[18.84990000000596],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,118,2026-06-04_14h06.09.538,explain2,2025.1.1,MacIntel,60.60606061,69f2fa609904d03393fd6cd1,6a21d5d599f968bc9253a998,6a21da5a01d2745f521575d8,,,,,,,,,,,,,,,,,,74.2173,99.4013,1,[20.184500000000014],[20.184500000000014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,118,2026-06-04_14h06.09.538,explain2,2025.1.1,MacIntel,60.60606061,69f2fa609904d03393fd6cd1,6a21d5d599f968bc9253a998,6a21da5a01d2745f521575d8,,,,,,,,,,,,,,,,,,,,,,,99.406,135.118,1,[32.716200000017864],[32.716200000017864],I suspect this high fertility score might correlate with the stripes angled left,135.118,136.1179,0,0,0,0,1,C,W,W_C.png,training,1,1,9,high,stripes,feet,W,E,F,C,118,9_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,118,2026-06-04_14h06.09.538,explain2,2025.1.1,MacIntel,60.60606061,69f2fa609904d03393fd6cd1,6a21d5d599f968bc9253a998,6a21da5a01d2745f521575d8,,,,,,,,,,,,,,,,,,,,,,,136.1214,159.1012,1,[19.983699999988062],[19.983799999982125],I suspect because the stripes angle right and the feet are webbed,159.1012,160.101,0,1,1,1,1,F,E,E_F.png,training,1,2,3,low,stripes,feet,W,E,F,C,118,3_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,118,2026-06-04_14h06.09.538,explain2,2025.1.1,MacIntel,60.60606061,69f2fa609904d03393fd6cd1,6a21d5d599f968bc9253a998,6a21da5a01d2745f521575d8,,,,,,,,,,,,,,,,,,,,,,,160.1043,187.701,1,[24.600400000005976],[24.600400000005976],"stripes are angling left, feet are webbed, might correlate with a high fertility",187.701,188.701,0,2,2,2,1,F,W,W_F.png,training,1,3,10,high,stripes,feet,W,E,F,C,118,10_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,118,2026-06-04_14h06.09.538,explain2,2025.1.1,MacIntel,60.60606061,69f2fa609904d03393fd6cd1,6a21d5d599f968bc9253a998,6a21da5a01d2745f521575d8,,,,,,,,,,,,,,,,,,,,,,,188.7043,241.1508,1,[49.45059999999404],[49.45059999999404],"stripes angle right, feet are curly, i'm not so sure why this would be a relatively high fertility since it's different from other reptiles seen so far",241.1509,242.1508,0,3,3,3,1,C,E,E_C.png,training,1,4,7,low,stripes,feet,W,E,F,C,118,7_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
