consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,165,2026-06-04_15h07.31.974,explain2,2025.1.1,Win32,59.88023952,6a062a639c0d6995c23d440e,6a21d5d599f968bc9253a998,6a21dac8e11a7d043fd7a75f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,165,2026-06-04_15h07.31.974,explain2,2025.1.1,Win32,59.88023952,6a062a639c0d6995c23d440e,6a21d5d599f968bc9253a998,6a21dac8e11a7d043fd7a75f,9.8928,9.8928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,165,2026-06-04_15h07.31.974,explain2,2025.1.1,Win32,59.88023952,6a062a639c0d6995c23d440e,6a21d5d599f968bc9253a998,6a21dac8e11a7d043fd7a75f,,,9.893,16.2757,1,[1.3850000000000051],[1.3850000000000051],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,165,2026-06-04_15h07.31.974,explain2,2025.1.1,Win32,59.88023952,6a062a639c0d6995c23d440e,6a21d5d599f968bc9253a998,6a21dac8e11a7d043fd7a75f,,,,,,,,16.2758,23.049,1,[1.7851000000014778],[1.7851000000014778],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,165,2026-06-04_15h07.31.974,explain2,2025.1.1,Win32,59.88023952,6a062a639c0d6995c23d440e,6a21d5d599f968bc9253a998,6a21dac8e11a7d043fd7a75f,,,,,,,,,,,,,23.0491,33.4427,1,[5.40540000000037],[5.40540000000037],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,165,2026-06-04_15h07.31.974,explain2,2025.1.1,Win32,59.88023952,6a062a639c0d6995c23d440e,6a21d5d599f968bc9253a998,6a21dac8e11a7d043fd7a75f,,,,,,,,,,,,,,,,,,33.4429,44.1533,1,[5.722400000000363],[5.722400000000363],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,165,2026-06-04_15h07.31.974,explain2,2025.1.1,Win32,59.88023952,6a062a639c0d6995c23d440e,6a21d5d599f968bc9253a998,6a21dac8e11a7d043fd7a75f,,,,,,,,,,,,,,,,,,,,,,,44.1562,66.8935,1,[19.753200000001115],[19.753200000001115],Higher fertility score due to clawed feet and stripes,66.8935,67.8939,0,0,0,0,1,C,E,E_C.png,training,1,1,7,high,feet,stripes,C,F,E,W,165,7_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_F.png,Resources/W_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,165,2026-06-04_15h07.31.974,explain2,2025.1.1,Win32,59.88023952,6a062a639c0d6995c23d440e,6a21d5d599f968bc9253a998,6a21dac8e11a7d043fd7a75f,,,,,,,,,,,,,,,,,,,,,,,67.8956,81.2742,1,[10.393199999999268],[10.393199999999268],Lower fertility score due to webbed feet,81.2744,82.275,0,1,1,1,1,F,W,W_F.png,training,1,2,3,low,feet,stripes,C,F,E,W,165,3_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_F.png,Resources/W_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,165,2026-06-04_15h07.31.974,explain2,2025.1.1,Win32,59.88023952,6a062a639c0d6995c23d440e,6a21d5d599f968bc9253a998,6a21dac8e11a7d043fd7a75f,,,,,,,,,,,,,,,,,,,,,,,82.2765,96.273,1,[11.01109999999963],[11.01109999999963],Lower fertility score because of webbed feet,96.273,97.2738,0,2,2,2,1,F,E,E_F.png,training,1,3,3,low,feet,stripes,C,F,E,W,165,3_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_F.png,Resources/W_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,165,2026-06-04_15h07.31.974,explain2,2025.1.1,Win32,59.88023952,6a062a639c0d6995c23d440e,6a21d5d599f968bc9253a998,6a21dac8e11a7d043fd7a75f,,,,,,,,,,,,,,,,,,,,,,,97.275,107.0338,1,[6.773399999998503],[6.773399999998503],Higher fertility score due to clawed feet,107.0339,108.0339,0,3,3,3,1,C,W,W_C.png,training,1,4,8,high,feet,stripes,C,F,E,W,165,8_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_F.png,Resources/W_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
