consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,005,2026-06-04_15h02.23.742,explain2,2025.1.1,Win32,59.52380952,6998a6d9aef1b9b562cc3473,6a21d5d599f968bc9253a998,6a21d974d5e4441816399b96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-06-04_15h02.23.742,explain2,2025.1.1,Win32,59.52380952,6998a6d9aef1b9b562cc3473,6a21d5d599f968bc9253a998,6a21d974d5e4441816399b96,13.4493,13.4494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-06-04_15h02.23.742,explain2,2025.1.1,Win32,59.52380952,6998a6d9aef1b9b562cc3473,6a21d5d599f968bc9253a998,6a21d974d5e4441816399b96,,,13.4504,54.6424,1,[36.201700000001125],[36.201700000001125],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-06-04_15h02.23.742,explain2,2025.1.1,Win32,59.52380952,6998a6d9aef1b9b562cc3473,6a21d5d599f968bc9253a998,6a21d974d5e4441816399b96,,,,,,,,54.643,67.9758,1,[8.333900000000384],[8.333900000000384],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-06-04_15h02.23.742,explain2,2025.1.1,Win32,59.52380952,6998a6d9aef1b9b562cc3473,6a21d5d599f968bc9253a998,6a21d974d5e4441816399b96,,,,,,,,,,,,,67.9763,89.7098,1,[16.73399999999998],[16.73399999999998],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-06-04_15h02.23.742,explain2,2025.1.1,Win32,59.52380952,6998a6d9aef1b9b562cc3473,6a21d5d599f968bc9253a998,6a21d974d5e4441816399b96,,,,,,,,,,,,,,,,,,89.7105,111.41,1,[16.700699999999244],[16.700699999999244],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-06-04_15h02.23.742,explain2,2025.1.1,Win32,59.52380952,6998a6d9aef1b9b562cc3473,6a21d5d599f968bc9253a998,6a21d974d5e4441816399b96,,,,,,,,,,,,,,,,,,,,,,,111.4189,144.996,1,[30.584599999999625],[30.584599999999625],"Reptile had 6 offspring live to maturity, possibly due to curved to the right stripes.",144.9965,145.9937,0,0,0,0,1,C,E,E_C.png,training,1,1,6,high,feet,stripes,C,F,W,E,5,6_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-06-04_15h02.23.742,explain2,2025.1.1,Win32,59.52380952,6998a6d9aef1b9b562cc3473,6a21d5d599f968bc9253a998,6a21d974d5e4441816399b96,,,,,,,,,,,,,,,,,,,,,,,146.0006,172.9959,1,[24.000700000001103],[24.00090000000037],"Stripes curved to the left, same toes as previous image so no difference there.",172.9961,173.9943,0,1,1,1,1,C,W,W_C.png,training,1,2,7,high,feet,stripes,C,F,W,E,5,7_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-06-04_15h02.23.742,explain2,2025.1.1,Win32,59.52380952,6998a6d9aef1b9b562cc3473,6a21d5d599f968bc9253a998,6a21d974d5e4441816399b96,,,,,,,,,,,,,,,,,,,,,,,173.9997,192.1467,1,[15.150700000001109],[15.150700000001109],"Possibly toes, these are webbed",192.1469,193.1444,0,2,2,2,1,F,W,W_F.png,training,1,3,4,low,feet,stripes,C,F,W,E,5,4_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005,2026-06-04_15h02.23.742,explain2,2025.1.1,Win32,59.52380952,6998a6d9aef1b9b562cc3473,6a21d5d599f968bc9253a998,6a21d974d5e4441816399b96,,,,,,,,,,,,,,,,,,,,,,,193.1496,203.3797,1,[7.233700000001079],[7.233800000000713],Toes are webbed,203.3799,204.3783,0,3,3,3,1,F,E,E_F.png,training,1,4,5,low,feet,stripes,C,F,W,E,5,5_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
