consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,4.4536,4.4538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,4.4542,354.3421,1,[345.95449999999994],[345.95449999999994],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,354.3427,360.1381,1,[0.799799999713855],[0.799799999713855],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,360.1384,425.4082,1,[60.28619999980924],[60.28619999980924],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,425.4084,479.5607,1,[49.16840000009529],[49.16840000009529],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,,,,,,479.5696,650.0901,1,[167.5287000002861],[167.5287000002861],The reptile may have low viability of hatchlings or low births ,650.0908,651.0855,0,0,0,0,1,C,W,W_C.png,training,1,1,5,low,feet,stripes,F,C,E,W,83,5_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,,,,,,651.0906,787.877,1,[133.78940000009527],[133.78949999999998],reptile frequently reproduces offspring and is successful in keeping their species population constant,787.8774,788.876,0,1,1,1,1,F,E,E_F.png,training,1,2,10,high,feet,stripes,F,C,E,W,83,10_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,,,,,,788.8807,811.465,1,[19.587999999999965],[19.587999999999965],reptile has an average ability to consistently reproduce ,811.4654,812.4606,0,2,2,2,1,F,W,W_F.png,training,1,3,6,high,feet,stripes,F,C,E,W,83,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,083,2026-06-10_14h26.01.648,explain2,2025.1.1,Win32,60.24096386,69c20c32f5b33dc470473758,6a2862bcc690f3c3e235bb42,6a29b99b5ba9b3d47f6e2bab,,,,,,,,,,,,,,,,,,,,,,,812.4648,870.6473,1,[55.18640000009532],[55.18640000009532],reptile has some difficulty producing hatchlings or live births 50% success rate,870.6477,871.6467,0,3,3,3,1,C,E,E_C.png,training,1,4,5,low,feet,stripes,F,C,E,W,83,5_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
