consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label_mid,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,085,2026-06-04_16h04.40.481,explain2,2025.1.1,Win32,60.24096386,6a0b8d7c28be22f41d909740,6a21d5d599f968bc9253a998,6a21da18d6b74ee440b64b70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,085,2026-06-04_16h04.40.481,explain2,2025.1.1,Win32,60.24096386,6a0b8d7c28be22f41d909740,6a21d5d599f968bc9253a998,6a21da18d6b74ee440b64b70,7.2987,7.2989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,085,2026-06-04_16h04.40.481,explain2,2025.1.1,Win32,60.24096386,6a0b8d7c28be22f41d909740,6a21d5d599f968bc9253a998,6a21da18d6b74ee440b64b70,,,7.299,15.9014,1,[3.603300000011913],[3.603300000011913],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,085,2026-06-04_16h04.40.481,explain2,2025.1.1,Win32,60.24096386,6a0b8d7c28be22f41d909740,6a21d5d599f968bc9253a998,6a21da18d6b74ee440b64b70,,,,,,,,15.9015,29.2123,1,[8.323599999964244],[8.323599999964244],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,085,2026-06-04_16h04.40.481,explain2,2025.1.1,Win32,60.24096386,6a0b8d7c28be22f41d909740,6a21d5d599f968bc9253a998,6a21da18d6b74ee440b64b70,,,,,,,,,,,,,29.2123,43.8746,1,[9.674899999976148],[9.674899999976148],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,085,2026-06-04_16h04.40.481,explain2,2025.1.1,Win32,60.24096386,6a0b8d7c28be22f41d909740,6a21d5d599f968bc9253a998,6a21da18d6b74ee440b64b70,,,,,,,,,,,,,,,,,,43.8747,55.0172,1,[6.155200000047685],[6.155200000047685],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,085,2026-06-04_16h04.40.481,explain2,2025.1.1,Win32,60.24096386,6a0b8d7c28be22f41d909740,6a21d5d599f968bc9253a998,6a21da18d6b74ee440b64b70,,,,,,,,,,,,,,,,,,,,,,,55.0222,180.1716,1,[122.15159999996423],[122.15159999996423],"With webbed feet and stripes ascending to the right, it is too early to discern a patter as to why it received a low fertility score. Could be that the environment had a higher part to play",180.1718,181.1719,0,0,0,0,1,F,E,E_F.png,training,1,1,3,low,feet,stripes,C,F,W,E,85,3_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,085,2026-06-04_16h04.40.481,explain2,2025.1.1,Win32,60.24096386,6a0b8d7c28be22f41d909740,6a21d5d599f968bc9253a998,6a21da18d6b74ee440b64b70,,,,,,,,,,,,,,,,,,,,,,,181.1748,261.9733,1,[77.81460000002383],[77.81469999998805],"Contains webbed feet and stripes ascending to the left, also a below average fertility. Initial hypothesis is the webbed feet result in lower fertility, while stripes to the left result in higher. Possible that wetlands environment plays a role",261.9734,262.9734,0,1,1,1,1,F,W,W_F.png,training,1,2,4,low,feet,stripes,C,F,W,E,85,4_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,085,2026-06-04_16h04.40.481,explain2,2025.1.1,Win32,60.24096386,6a0b8d7c28be22f41d909740,6a21d5d599f968bc9253a998,6a21da18d6b74ee440b64b70,,,,,,,,,,,,,,,,,,,,,,,262.9759,306.0931,1,[40.13340000003575],[40.13340000003575],"Non-webbed feet and stripes to the right, same score as webbed feet and stripes to the left. Initial hypothesis uncertain",306.0931,307.0935,0,2,2,2,1,C,E,E_C.png,training,1,3,4,high,feet,stripes,C,F,W,E,85,4_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,085,2026-06-04_16h04.40.481,explain2,2025.1.1,Win32,60.24096386,6a0b8d7c28be22f41d909740,6a21d5d599f968bc9253a998,6a21da18d6b74ee440b64b70,,,,,,,,,,,,,,,,,,,,,,,307.0966,357.8526,1,[47.773000000000025],[47.773000000000025],"Non-webbed feet and stripes to the left. Initial hypothesis of stripes to the left increase chance of fertility supported, as well as webbed feet decrease chance.",357.8526,358.8533,0,3,3,3,1,C,W,W_C.png,training,1,4,8,high,feet,stripes,C,F,W,E,85,8_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,085,2026-06-04_16h04.40.481,explain2,2025.1.1,Win32,60.24096386,6a0b8d7c28be22f41d909740,6a21d5d599f968bc9253a998,6a21da18d6b74ee440b64b70,,,,,,,,,,,,,,,,,,,,,,,358.8554,424.8419,1,[63.0025],[63.0025],"webbed feet and stripes to the left. Lowest score of 1, stripes to the left likely not related to fertility score as much as foot type. Webbed vs non-webbed believed to play a role in conjunction with environment type",424.842,425.8423,0,4,4,4,1,F,W,W_F.png,training,2,5,1,low,feet,stripes,C,F,W,E,85,1_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,085,2026-06-04_16h04.40.481,explain2,2025.1.1,Win32,60.24096386,6a0b8d7c28be22f41d909740,6a21d5d599f968bc9253a998,6a21da18d6b74ee440b64b70,,,,,,,,,,,,,,,,,,,,,,,425.8442,529.5789,1,[100.75049999999999],[100.75049999999999],"Stripes to the right and non-webbed feet. Again a high score with non-webbed feet, indicates that foot type plays a significant role in fertility score. If webbed feet decrease score, assumptions can be made that the offspring or parent do not survive due to motility issues relating to environment, or predators",529.579,530.5795,0,5,5,5,1,C,E,E_C.png,training,2,6,8,high,feet,stripes,C,F,W,E,85,8_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,085,2026-06-04_16h04.40.481,explain2,2025.1.1,Win32,60.24096386,6a0b8d7c28be22f41d909740,6a21d5d599f968bc9253a998,6a21da18d6b74ee440b64b70,,,,,,,,,,,,,,,,,,,,,,,530.5817,583.9909,1,[50.42530000001193],[50.42530000001193],"Stripes to the left, non-webbed feet, high fertility score. Foot type further supported to being significant factor in fertility score, stripe direction not likely a factor",583.991,584.9914,0,6,6,6,1,C,W,W_C.png,training,2,7,9,high,feet,stripes,C,F,W,E,85,9_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,085,2026-06-04_16h04.40.481,explain2,2025.1.1,Win32,60.24096386,6a0b8d7c28be22f41d909740,6a21d5d599f968bc9253a998,6a21da18d6b74ee440b64b70,,,,,,,,,,,,,,,,,,,,,,,584.9931,672.7147,1,[84.73710000002382],[84.73710000002382],"Webbed feet, low score. Further evidence for foot type to be a significant factor. If webbed feet are not favored, it could be extrapolated that the habitat for these reptiles is not amphibious, perhaps in tree canopies, which would favor dexterity of non-webbed feet",672.7147,673.7151,,,,,,,,,,,,,,,,,,,,,,,,673.7165,679.5036,1,[0.8006999999881828],[0.8006999999881828],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
