consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,225,2026-06-04_13h11.22.770,explain2,2025.1.1,MacIntel,58.82352941,6a08f44bc6f07219e20b4a0b,6a21d5d599f968bc9253a998,6a21dba0faa718da2df82306,,,,,,,,,,,,,,,,,,,,,,,435.658,483.97,1,[45.317000000000064],[45.317000000000064],The toes look less sharp and the vertical stripes make it hard to blend,483.971,484.969,0,4,4,4,1,F,E,E_F.png,training,2,5,2,low,feet,stripes,C,F,W,E,225,2_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,225,2026-06-04_13h11.22.770,explain2,2025.1.1,MacIntel,58.82352941,6a08f44bc6f07219e20b4a0b,6a21d5d599f968bc9253a998,6a21dba0faa718da2df82306,,,,,,,,,,,,,,,,,,,,,,,484.974,522.087,1,[34.115999999999985],[34.115999999999985],Stripes blend better that direction and the sharp claws make for better protection and faster climbing,522.087,523.086,0,5,5,5,1,C,W,W_C.png,training,2,6,5,high,feet,stripes,C,F,W,E,225,5_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,225,2026-06-04_13h11.22.770,explain2,2025.1.1,MacIntel,58.82352941,6a08f44bc6f07219e20b4a0b,6a21d5d599f968bc9253a998,6a21dba0faa718da2df82306,,,,,,,,,,,,,,,,,,,,,,,523.09,567.487,1,[41.39999999999998],[41.39999999999998],The lack of claws make it hard to run away or defend themselves or babies,567.487,568.486,0,6,6,6,1,F,W,W_F.png,training,2,7,3,low,feet,stripes,C,F,W,E,225,3_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,225,2026-06-04_13h11.22.770,explain2,2025.1.1,MacIntel,58.82352941,6a08f44bc6f07219e20b4a0b,6a21d5d599f968bc9253a998,6a21dba0faa718da2df82306,,,,,,,,,,,,,,,,,,,,,,,568.491,671.785,1,[100.298],[100.298],"Claws are better for climbing and defense, the stripes blend better in the higher environment like trees",671.786,672.786,,,,,,,,,,,,,,,,,,,,,,,,672.791,678.869,1,[1.08400000000006],[1.08400000000006],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,225,2026-06-04_13h11.22.770,explain2,2025.1.1,MacIntel,58.82352941,6a08f44bc6f07219e20b4a0b,6a21d5d599f968bc9253a998,6a21dba0faa718da2df82306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.871,707.836,4,27.679,Yes,9.479, Curved/Pointy,22.078,1,[1.2830000000000155],[1.2830000000000155], Curved/Pointy,0,0,0,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,225,2026-06-04_13h11.22.770,explain2,2025.1.1,MacIntel,58.82352941,6a08f44bc6f07219e20b4a0b,6a21d5d599f968bc9253a998,6a21dba0faa718da2df82306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.841,721.085,,,No,11.858,,,1,[1.3830000000000382],[1.3830000000000382],,0,1,1,0,1,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,225,2026-06-04_13h11.22.770,explain2,2025.1.1,MacIntel,58.82352941,6a08f44bc6f07219e20b4a0b,6a21d5d599f968bc9253a998,6a21dba0faa718da2df82306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.087,722.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,225,2026-06-04_13h11.22.770,explain2,2025.1.1,MacIntel,58.82352941,6a08f44bc6f07219e20b4a0b,6a21d5d599f968bc9253a998,6a21dba0faa718da2df82306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,C,E,E_C.png,training,2,8,9,high,feet,stripes,C,F,W,E,225,9_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,225,2026-06-04_13h11.22.770,explain2,2025.1.1,MacIntel,58.82352941,6a08f44bc6f07219e20b4a0b,6a21d5d599f968bc9253a998,6a21dba0faa718da2df82306,,,,,,,,,,,,,,,,,,,,,,,722.089,813.102,1,[88.01599999999996],[88.01599999999996],"The backewards stripes are better for blending on the ground or in water, webbed feet would make them quicker in that environment 
",813.103,814.102,0,8,8,8,1,F,W,W_F.png,training,3,9,5,low,feet,stripes,C,F,W,E,225,5_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,225,2026-06-04_13h11.22.770,explain2,2025.1.1,MacIntel,58.82352941,6a08f44bc6f07219e20b4a0b,6a21d5d599f968bc9253a998,6a21dba0faa718da2df82306,,,,,,,,,,,,,,,,,,,,,,,814.107,856.551,1,[39.450000000000045],[39.450000000000045],Vertical stripes are hard to blend in water and webbed feet cant climb to hide or run,856.552,857.552,0,9,9,9,1,F,E,E_F.png,training,3,10,1,low,feet,stripes,C,F,W,E,225,1_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,225,2026-06-04_13h11.22.770,explain2,2025.1.1,MacIntel,58.82352941,6a08f44bc6f07219e20b4a0b,6a21d5d599f968bc9253a998,6a21dba0faa718da2df82306,,,,,,,,,,,,,,,,,,,,,,,857.556,984.551,1,[123.9989999999998],[123.9989999999998],"Claws help to climb, run and defend. Stripes make blending easier",984.551,985.551,0,10,10,10,1,C,W,W_C.png,training,3,11,4,high,feet,stripes,C,F,W,E,225,4_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,225,2026-06-04_13h11.22.770,explain2,2025.1.1,MacIntel,58.82352941,6a08f44bc6f07219e20b4a0b,6a21d5d599f968bc9253a998,6a21dba0faa718da2df82306,,,,,,,,,,,,,,,,,,,,,,,985.555,1019.801,1,[31.25],[31.25],Claws have helped with climbing trees so blending in a vertical environment is earier,1019.801,1020.801,0,11,11,11,1,C,E,E_C.png,training,3,12,8,high,feet,stripes,C,F,W,E,225,8_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,225,2026-06-04_13h11.22.770,explain2,2025.1.1,MacIntel,58.82352941,6a08f44bc6f07219e20b4a0b,6a21d5d599f968bc9253a998,6a21dba0faa718da2df82306,,,,,,,,,,,,,,,,,,,,,,,1020.806,1067.634,1,[43.83400000000006],[43.83400000000006],"Webbed feet make swimming faster, backwards stripes blend better in water",1067.635,1068.633,0,12,12,12,1,F,W,W_F.png,training,4,13,7,low,feet,stripes,C,F,W,E,225,7_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,225,2026-06-04_13h11.22.770,explain2,2025.1.1,MacIntel,58.82352941,6a08f44bc6f07219e20b4a0b,6a21d5d599f968bc9253a998,6a21dba0faa718da2df82306,,,,,,,,,,,,,,,,,,,,,,,1068.637,1100.35,1,[28.71699999999987],[28.71699999999987],Vertical stripes and claws help in the new environment but still learning,1100.351,1101.351,0,13,13,13,1,C,E,E_C.png,training,4,14,5,high,feet,stripes,C,F,W,E,225,5_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,225,2026-06-04_13h11.22.770,explain2,2025.1.1,MacIntel,58.82352941,6a08f44bc6f07219e20b4a0b,6a21d5d599f968bc9253a998,6a21dba0faa718da2df82306,,,,,,,,,,,,,,,,,,,,,,,1101.354,1158.35,1,[53.999000000000024],[53.999000000000024],Vertical stripes and webbed feet mean they are in between learning/growing/evolutionary stages,1158.35,1159.35,0,14,14,14,1,F,E,E_F.png,training,4,15,5,low,feet,stripes,C,F,W,E,225,5_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,225,2026-06-04_13h11.22.770,explain2,2025.1.1,MacIntel,58.82352941,6a08f44bc6f07219e20b4a0b,6a21d5d599f968bc9253a998,6a21dba0faa718da2df82306,,,,,,,,,,,,,,,,,,,,,,,1159.354,1214.633,1,[52.28300000000013],[52.28300000000013],Backwards stripes blend well and claws makes them better predators and have better defense,1214.633,1215.632,0,15,15,15,1,C,W,W_C.png,training,4,16,9,high,feet,stripes,C,F,W,E,225,9_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,225,2026-06-04_13h11.22.770,explain2,2025.1.1,MacIntel,58.82352941,6a08f44bc6f07219e20b4a0b,6a21d5d599f968bc9253a998,6a21dba0faa718da2df82306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215.636,1220,1,[1.3679999999999382],[1.3679999999999382],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,225,2026-06-04_13h11.22.770,explain2,2025.1.1,MacIntel,58.82352941,6a08f44bc6f07219e20b4a0b,6a21d5d599f968bc9253a998,6a21dba0faa718da2df82306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,E,E_F.png,training,1,1,2,low,feet,stripes,C,F,W,E,225,2_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220.008,1261.4,"[4,9,7,9]",1,[14.984000000000151],[14.984000000000151],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,225,2026-06-04_13h11.22.770,explain2,2025.1.1,MacIntel,58.82352941,6a08f44bc6f07219e20b4a0b,6a21d5d599f968bc9253a998,6a21dba0faa718da2df82306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,1261.402,1273.582,,,No,10.727,,,1,[1.4659999999998945],[1.4659999999998945],0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,225,2026-06-04_13h11.22.770,explain2,2025.1.1,MacIntel,58.82352941,6a08f44bc6f07219e20b4a0b,6a21d5d599f968bc9253a998,6a21dba0faa718da2df82306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,1273.585,1279.849,,,No,4.678,,,1,[1.599999999999909],[1.599999999999909],0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,225,2026-06-04_13h11.22.770,explain2,2025.1.1,MacIntel,58.82352941,6a08f44bc6f07219e20b4a0b,6a21d5d599f968bc9253a998,6a21dba0faa718da2df82306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279.85,1292.916,0,[],[],0,[],[],1,[11.066000000000031],[11.066000000000031],0,[],[],,,,,,,,,,,,,,,,
