consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,226,2026-06-04_13h11.50.946,explain2,2025.1.1,Win32,48.30917874,6a18a14c1a4171a5a1de1479,6a21d5d599f968bc9253a998,6a21dba7b9991d810ba05802,,,,,,,,,,,,,,,,,,,,,,,869.2114,984.3766,1,[112.16650000000004],[112.16650000000004],"This reptile presents with stripes pointing up and to the right, and has curvy feet. The reported Fertility for this reptile is 5.It cannot be determined why this reptile has a Fertilty score of 5 using only the information we are given.",984.3767,985.3761,0,4,4,4,1,C,E,E_C.png,training,2,5,5,low,stripes,feet,W,E,C,F,226,5_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,226,2026-06-04_13h11.50.946,explain2,2025.1.1,Win32,48.30917874,6a18a14c1a4171a5a1de1479,6a21d5d599f968bc9253a998,6a21dba7b9991d810ba05802,,,,,,,,,,,,,,,,,,,,,,,985.3782,1059.0635,1,[72.18700000000013],[72.18700000000013],"This reptile presents with stripes pointing up and to the right, and has webbed feet.The reported Fertility score is 1. It cannot be determined why the Fertility score is 1 and not another number using only the information we are given here.",1059.0636,1060.0637,0,5,5,5,1,F,E,E_F.png,training,2,6,1,low,stripes,feet,W,E,C,F,226,1_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,226,2026-06-04_13h11.50.946,explain2,2025.1.1,Win32,48.30917874,6a18a14c1a4171a5a1de1479,6a21d5d599f968bc9253a998,6a21dba7b9991d810ba05802,,,,,,,,,,,,,,,,,,,,,,,1060.0672,1144.6275,1,[81.56270000000313],[81.56270000000313],"This reptile presents with stripes pointing up and to the left, and has curvy feet.The reported Fertility score is 4.It cannot be determined why the reported Fertility score is 4 and not another number using only the information we have here.",1144.6276,1145.6257,0,6,6,6,1,C,W,W_C.png,training,2,7,4,high,stripes,feet,W,E,C,F,226,4_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,226,2026-06-04_13h11.50.946,explain2,2025.1.1,Win32,48.30917874,6a18a14c1a4171a5a1de1479,6a21d5d599f968bc9253a998,6a21dba7b9991d810ba05802,,,,,,,,,,,,,,,,,,,,,,,1145.6275,1208.5638,1,[59.937299999997094],[59.937299999997094],"This reptile present with stripes pointing up and to the left, and has webbed feet.The reported Fertility score is 10.It cannot be determined why the Fertility score is 10 and not another number using only the information we have here.",1208.5638,1209.563,,,,,,,,,,,,,,,,,,,,,,,,1209.5638,1223.3546,1,[8.791500000000042],[8.791500000000042],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,226,2026-06-04_13h11.50.946,explain2,2025.1.1,Win32,48.30917874,6a18a14c1a4171a5a1de1479,6a21d5d599f968bc9253a998,6a21dba7b9991d810ba05802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.3558,1239.4796,,,No,14.6215,,,1,[1.4997000000030312],[1.4997000000030312],0,0,0,0,1,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,226,2026-06-04_13h11.50.946,explain2,2025.1.1,Win32,48.30917874,6a18a14c1a4171a5a1de1479,6a21d5d599f968bc9253a998,6a21dba7b9991d810ba05802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.4825,1245.9174,,,No,5.5059,,,1,[0.916599999994105],[0.916599999994105],0,1,1,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,226,2026-06-04_13h11.50.946,explain2,2025.1.1,Win32,48.30917874,6a18a14c1a4171a5a1de1479,6a21d5d599f968bc9253a998,6a21dba7b9991d810ba05802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245.9182,1246.9165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,226,2026-06-04_13h11.50.946,explain2,2025.1.1,Win32,48.30917874,6a18a14c1a4171a5a1de1479,6a21d5d599f968bc9253a998,6a21dba7b9991d810ba05802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,F,W,W_F.png,training,2,8,10,high,stripes,feet,W,E,C,F,226,10_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,226,2026-06-04_13h11.50.946,explain2,2025.1.1,Win32,48.30917874,6a18a14c1a4171a5a1de1479,6a21d5d599f968bc9253a998,6a21dba7b9991d810ba05802,,,,,,,,,,,,,,,,,,,,,,,1246.9179,1319.6676,1,[69.75009999999406],[69.75009999999406],"This reptile has stripes pointing up and to the right, and has webbed feet.The reported Fertility is 1.It cannot be determined reliably why the Fertility is 1 and not another number using only the information we have here.",1319.6676,1320.6667,0,8,8,8,1,F,E,E_F.png,training,3,9,1,low,stripes,feet,W,E,C,F,226,1_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,226,2026-06-04_13h11.50.946,explain2,2025.1.1,Win32,48.30917874,6a18a14c1a4171a5a1de1479,6a21d5d599f968bc9253a998,6a21dba7b9991d810ba05802,,,,,,,,,,,,,,,,,,,,,,,1320.6685,1399.313,1,[75.64509999999404],[75.64509999999404],"This reptile presents with stripes pointing up and to the right, and has curvy feet.The reported Fertility score is 4.It cannot be reliably determined why the Fertility score is 4 and not another number using only the information we have here.",1399.313,1400.3127,0,9,9,9,1,C,E,E_C.png,training,3,10,4,low,stripes,feet,W,E,C,F,226,4_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,226,2026-06-04_13h11.50.946,explain2,2025.1.1,Win32,48.30917874,6a18a14c1a4171a5a1de1479,6a21d5d599f968bc9253a998,6a21dba7b9991d810ba05802,,,,,,,,,,,,,,,,,,,,,,,1400.3149,1479.1676,1,[75.85429999999701],[75.85429999999701],"This reptile present with stripes pointing up and to the left, and has curvy feet.The reported Fertility score is 9.It cannot be reliably determined why the Fertility score is 9 and not another number using only the information we have here.",1479.1677,1480.1665,0,10,10,10,1,C,W,W_C.png,training,3,11,9,high,stripes,feet,W,E,C,F,226,9_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,226,2026-06-04_13h11.50.946,explain2,2025.1.1,Win32,48.30917874,6a18a14c1a4171a5a1de1479,6a21d5d599f968bc9253a998,6a21dba7b9991d810ba05802,,,,,,,,,,,,,,,,,,,,,,,1480.1696,1561.6461,1,[78.47890000000598],[78.47890000000598],"This reptile presents with stripes pointing up and to the left, and has webbed feet.The reported Fertility score is 10.It cannot be reliably determined why the Fertility score is 10 and not another number using only the information we have here.",1561.6461,1562.6455,0,11,11,11,1,F,W,W_F.png,training,3,12,10,high,stripes,feet,W,E,C,F,226,10_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,226,2026-06-04_13h11.50.946,explain2,2025.1.1,Win32,48.30917874,6a18a14c1a4171a5a1de1479,6a21d5d599f968bc9253a998,6a21dba7b9991d810ba05802,,,,,,,,,,,,,,,,,,,,,,,1562.648,1619.8961,1,[54.24920000000293],[54.24929999999699],"This reptile presents with stripes pointing up and to the right, and has curvy feet.The reported Fertility score is 4.It cannot be reliably determined why the Fetility score is 4 and not another number using only the information we have here.",1619.8961,1620.8954,0,12,12,12,1,C,E,E_C.png,training,4,13,4,low,stripes,feet,W,E,C,F,226,4_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,226,2026-06-04_13h11.50.946,explain2,2025.1.1,Win32,48.30917874,6a18a14c1a4171a5a1de1479,6a21d5d599f968bc9253a998,6a21dba7b9991d810ba05802,,,,,,,,,,,,,,,,,,,,,,,1620.8972,1711.2295,1,[87.33320000000299],[87.33320000000299],"This reptile presents with stripes pointing up and to the left, and has webbed feet.The reported Fertility is 7.It cannot be reliably determined why the Fertility is 7 and not another number using only the information we have here.",1711.2295,1712.2288,0,13,13,13,1,F,W,W_F.png,training,4,14,7,high,stripes,feet,W,E,C,F,226,7_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,226,2026-06-04_13h11.50.946,explain2,2025.1.1,Win32,48.30917874,6a18a14c1a4171a5a1de1479,6a21d5d599f968bc9253a998,6a21dba7b9991d810ba05802,,,,,,,,,,,,,,,,,,,,,,,1712.231,1797.0206,1,[81.79129999999691],[81.79129999999691],"This reptile presents with stripes pointing up and to the left, and has curvy feet.The reported Fertility is 8.It cannot be reliably determined why the Fertility score is 8 and not another number using only the information we have here.",1797.0206,1798.0204,0,14,14,14,1,C,W,W_C.png,training,4,15,8,high,stripes,feet,W,E,C,F,226,8_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,226,2026-06-04_13h11.50.946,explain2,2025.1.1,Win32,48.30917874,6a18a14c1a4171a5a1de1479,6a21d5d599f968bc9253a998,6a21dba7b9991d810ba05802,,,,,,,,,,,,,,,,,,,,,,,1798.0223,1914.6043,1,[113.58320000000299],[113.58329999999683],"This reptile presents with stripes pointing up and to the right, and has webbed feet. The reported Fertility score is 1.It cannot be reliably determined why the Fertility is 1 and not another number using only the information we have here.",1914.6044,1915.6032,0,15,15,15,1,F,E,E_F.png,training,4,16,1,low,stripes,feet,W,E,C,F,226,1_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,226,2026-06-04_13h11.50.946,explain2,2025.1.1,Win32,48.30917874,6a18a14c1a4171a5a1de1479,6a21d5d599f968bc9253a998,6a21dba7b9991d810ba05802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915.6042,1930.4788,1,[11.875499999999874],[11.875499999999874],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,226,2026-06-04_13h11.50.946,explain2,2025.1.1,Win32,48.30917874,6a18a14c1a4171a5a1de1479,6a21d5d599f968bc9253a998,6a21dba7b9991d810ba05802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,W,W_F.png,training,1,1,8,high,stripes,feet,W,E,C,F,226,8_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930.5062,1955.3114,"[6,6,6,6]",1,[2.7082999999970525],[2.7082999999970525],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,226,2026-06-04_13h11.50.946,explain2,2025.1.1,Win32,48.30917874,6a18a14c1a4171a5a1de1479,6a21d5d599f968bc9253a998,6a21dba7b9991d810ba05802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,1955.3135,1963.5614,,,No,7.2978,,,1,[0.9580999999941469],[0.9580999999941469],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
