consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,162,2026-06-04_16h08.22.072,explain2,2025.1.1,Win32,60.24096386,69f3751d0c8df7c1e8d039c3,6a21d5d599f968bc9253a998,6a21dac24d52d33235a16ae4,,,,,,,,,,,,,,,,,,,,,,,428.1345,471.8761,1,[40.74560000002384],[40.74560000002384],This reptile received this score because it produced a few offspings.,471.8765,472.8742,0,4,4,4,1,F,W,W_F.png,training,2,5,3,high,stripes,feet,W,E,C,F,162,3_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162,2026-06-04_16h08.22.072,explain2,2025.1.1,Win32,60.24096386,69f3751d0c8df7c1e8d039c3,6a21d5d599f968bc9253a998,6a21dac24d52d33235a16ae4,,,,,,,,,,,,,,,,,,,,,,,472.8806,522.3521,1,[46.47770000004766],[46.47770000004766],This reptile received this score because it produced many offsrings.,522.3522,523.3516,0,5,5,5,1,C,E,E_C.png,training,2,6,6,low,stripes,feet,W,E,C,F,162,6_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162,2026-06-04_16h08.22.072,explain2,2025.1.1,Win32,60.24096386,69f3751d0c8df7c1e8d039c3,6a21d5d599f968bc9253a998,6a21dac24d52d33235a16ae4,,,,,,,,,,,,,,,,,,,,,,,523.3583,605.6098,1,[79.25680000007151],[79.25680000007151],This reptile received this score because it produced the most offsprings.,605.61,606.6085,0,6,6,6,1,C,W,W_C.png,training,2,7,10,high,stripes,feet,W,E,C,F,162,10_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162,2026-06-04_16h08.22.072,explain2,2025.1.1,Win32,60.24096386,69f3751d0c8df7c1e8d039c3,6a21d5d599f968bc9253a998,6a21dac24d52d33235a16ae4,,,,,,,,,,,,,,,,,,,,,,,606.6122,650.7866,1,[41.178399999976136],[41.178399999976136],This reptile received this score because it only produced two offspings.,650.7867,651.7862,,,,,,,,,,,,,,,,,,,,,,,,651.7897,658.3864,1,[1.6002999999523126],[1.6002999999523126],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162,2026-06-04_16h08.22.072,explain2,2025.1.1,Win32,60.24096386,69f3751d0c8df7c1e8d039c3,6a21d5d599f968bc9253a998,6a21dac24d52d33235a16ae4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.3916,706.8812,,,No,47.5132,,,1,[0.9668999999762491],[0.9668999999762491],0,0,0,0,1,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162,2026-06-04_16h08.22.072,explain2,2025.1.1,Win32,60.24096386,69f3751d0c8df7c1e8d039c3,6a21d5d599f968bc9253a998,6a21dac24d52d33235a16ae4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.8874,721.562,,,No,13.7979,,,1,[0.8669999999999618],[0.8672000000476601],0,1,1,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162,2026-06-04_16h08.22.072,explain2,2025.1.1,Win32,60.24096386,69f3751d0c8df7c1e8d039c3,6a21d5d599f968bc9253a998,6a21dac24d52d33235a16ae4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.5636,722.5615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162,2026-06-04_16h08.22.072,explain2,2025.1.1,Win32,60.24096386,69f3751d0c8df7c1e8d039c3,6a21d5d599f968bc9253a998,6a21dac24d52d33235a16ae4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,F,E,E_F.png,training,2,8,2,low,stripes,feet,W,E,C,F,162,2_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162,2026-06-04_16h08.22.072,explain2,2025.1.1,Win32,60.24096386,69f3751d0c8df7c1e8d039c3,6a21d5d599f968bc9253a998,6a21dac24d52d33235a16ae4,,,,,,,,,,,,,,,,,,,,,,,722.5646,839.9489,1,[114.38650000000007],[114.38650000000007],Because the reptiles feet are webbed.,839.9491,840.9476,0,8,8,8,1,F,E,E_F.png,training,3,9,1,low,stripes,feet,W,E,C,F,162,1_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162,2026-06-04_16h08.22.072,explain2,2025.1.1,Win32,60.24096386,69f3751d0c8df7c1e8d039c3,6a21d5d599f968bc9253a998,6a21dac24d52d33235a16ae4,,,,,,,,,,,,,,,,,,,,,,,840.9541,898.1757,1,[54.227100000023825],[54.227100000023825],Because the reptile has up-left stripes.,898.176,899.1735,0,9,9,9,1,F,W,W_F.png,training,3,10,8,high,stripes,feet,W,E,C,F,162,8_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162,2026-06-04_16h08.22.072,explain2,2025.1.1,Win32,60.24096386,69f3751d0c8df7c1e8d039c3,6a21d5d599f968bc9253a998,6a21dac24d52d33235a16ae4,,,,,,,,,,,,,,,,,,,,,,,899.1764,951.1514,1,[48.97760000002404],[48.97760000002404],Because the reptile has up-right stripes and curved feet.,951.1516,952.1509,0,10,10,10,1,C,E,E_C.png,training,3,11,4,low,stripes,feet,W,E,C,F,162,4_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162,2026-06-04_16h08.22.072,explain2,2025.1.1,Win32,60.24096386,69f3751d0c8df7c1e8d039c3,6a21d5d599f968bc9253a998,6a21dac24d52d33235a16ae4,,,,,,,,,,,,,,,,,,,,,,,952.1573,1028.0939,1,[72.94160000002375],[72.94160000002375],Because the reptile has up-left stripes and curved feet.,1028.0941,1029.0919,0,11,11,11,1,C,W,W_C.png,training,3,12,7,high,stripes,feet,W,E,C,F,162,7_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162,2026-06-04_16h08.22.072,explain2,2025.1.1,Win32,60.24096386,69f3751d0c8df7c1e8d039c3,6a21d5d599f968bc9253a998,6a21dac24d52d33235a16ae4,,,,,,,,,,,,,,,,,,,,,,,1029.0962,1099.469,1,[67.37560000002372],[67.37560000002372],Because the reptile has up-right stripes and curved feet.,1099.4691,1100.4665,0,12,12,12,1,C,W,W_C.png,training,4,13,6,high,stripes,feet,W,E,C,F,162,6_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162,2026-06-04_16h08.22.072,explain2,2025.1.1,Win32,60.24096386,69f3751d0c8df7c1e8d039c3,6a21d5d599f968bc9253a998,6a21dac24d52d33235a16ae4,,,,,,,,,,,,,,,,,,,,,,,1100.471,1141.4969,1,[38.0287999999523],[38.02889999997615],Because the reptile up-right stripes.,1141.4971,1142.4955,0,13,13,13,1,C,E,E_C.png,training,4,14,5,low,stripes,feet,W,E,C,F,162,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162,2026-06-04_16h08.22.072,explain2,2025.1.1,Win32,60.24096386,69f3751d0c8df7c1e8d039c3,6a21d5d599f968bc9253a998,6a21dac24d52d33235a16ae4,,,,,,,,,,,,,,,,,,,,,,,1142.5018,1176.0253,1,[30.529899999976124],[30.529899999976124],Because the reptile has webbed feet.,1176.0255,1177.0245,0,14,14,14,1,F,E,E_F.png,training,4,15,4,low,stripes,feet,W,E,C,F,162,4_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162,2026-06-04_16h08.22.072,explain2,2025.1.1,Win32,60.24096386,69f3751d0c8df7c1e8d039c3,6a21d5d599f968bc9253a998,6a21dac24d52d33235a16ae4,,,,,,,,,,,,,,,,,,,,,,,1177.0305,1212.9872,1,[32.96260000002394],[32.96260000002394],Because the reptile has up-right stripes.,1212.9873,1213.9866,0,15,15,15,1,F,W,W_F.png,training,4,16,10,high,stripes,feet,W,E,C,F,162,10_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162,2026-06-04_16h08.22.072,explain2,2025.1.1,Win32,60.24096386,69f3751d0c8df7c1e8d039c3,6a21d5d599f968bc9253a998,6a21dac24d52d33235a16ae4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213.9882,1219.9868,1,[2.9997000000475964],[2.9997000000475964],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162,2026-06-04_16h08.22.072,explain2,2025.1.1,Win32,60.24096386,69f3751d0c8df7c1e8d039c3,6a21d5d599f968bc9253a998,6a21dac24d52d33235a16ae4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,E,E_C.png,training,1,1,4,low,stripes,feet,W,E,C,F,162,4_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220.0217,1286.5784,"[7,6,4,1]",1,[1.349800000071582],[1.349800000071582],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162,2026-06-04_16h08.22.072,explain2,2025.1.1,Win32,60.24096386,69f3751d0c8df7c1e8d039c3,6a21d5d599f968bc9253a998,6a21dac24d52d33235a16ae4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,1286.5822,1319.9579,4,10.8199,Yes,6.47,Up/Left,Up/Left,32.1156,1,[1.2667000000476492],[1.2667000000476492],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162,2026-06-04_16h08.22.072,explain2,2025.1.1,Win32,60.24096386,69f3751d0c8df7c1e8d039c3,6a21d5d599f968bc9253a998,6a21dac24d52d33235a16ae4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,1319.9612,1335.389,5,14.4109,Yes,4.6864, Curved/Pointy,1,12.2563,1,[1.0327999999522035],[1.0328999999760526],0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162,2026-06-04_16h08.22.072,explain2,2025.1.1,Win32,60.24096386,69f3751d0c8df7c1e8d039c3,6a21d5d599f968bc9253a998,6a21dac24d52d33235a16ae4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1335.3896,1344.6052,0,[],[],0,[],[],1,[7.215899999976045],[7.215899999976045],0,[],[],,,,,,,,,,,,,,,,
