consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label_mid,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,277,2026-06-04_17h32.36.264,explain2,2025.1.1,Win32,59.88023952,69c602ef59cc459201d6e8a3,6a21d5d599f968bc9253a998,6a21eec2c0454cf02661bc1a,,,,,,,,,,,,,,,,,,,,,,,461.7498,583.4368,1,[118.69190000000225],[118.69190000000225], This reptile's stripes have nothing to do with his fertility. ,583.4368,584.4354,0,4,4,4,1,C,W,W_C.png,training,2,5,7,high,feet,stripes,C,F,E,W,277,7_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,277,2026-06-04_17h32.36.264,explain2,2025.1.1,Win32,59.88023952,69c602ef59cc459201d6e8a3,6a21d5d599f968bc9253a998,6a21eec2c0454cf02661bc1a,,,,,,,,,,,,,,,,,,,,,,,584.4382,606.0939,1,[18.65730000000076],[18.65730000000076],Its stripes are downward. ,606.0941,607.0909,0,5,5,5,1,F,W,W_F.png,training,2,6,5,low,feet,stripes,C,F,E,W,277,5_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,277,2026-06-04_17h32.36.264,explain2,2025.1.1,Win32,59.88023952,69c602ef59cc459201d6e8a3,6a21d5d599f968bc9253a998,6a21eec2c0454cf02661bc1a,,,,,,,,,,,,,,,,,,,,,,,607.0963,628.1157,1,[18.025199999999245],[18.025199999999245],Its stripes are upward. ,628.1159,629.1136,0,6,6,6,1,C,E,E_C.png,training,2,7,8,high,feet,stripes,C,F,E,W,277,8_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,277,2026-06-04_17h32.36.264,explain2,2025.1.1,Win32,59.88023952,69c602ef59cc459201d6e8a3,6a21d5d599f968bc9253a998,6a21eec2c0454cf02661bc1a,,,,,,,,,,,,,,,,,,,,,,,629.1166,643.0916,1,[10.978100000001518],[10.978100000001518],Its stripes are upward. ,643.0917,644.0893,,,,,,,,,,,,,,,,,,,,,,,,644.0911,657.2835,1,[8.196199999999294],[8.196199999999294],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,277,2026-06-04_17h32.36.264,explain2,2025.1.1,Win32,59.88023952,69c602ef59cc459201d6e8a3,6a21d5d599f968bc9253a998,6a21eec2c0454cf02661bc1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.2862,678.1233,,,No,19.7797,,,1,[1.0494000000022652],[1.0494000000022652],0,0,0,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,277,2026-06-04_17h32.36.264,explain2,2025.1.1,Win32,59.88023952,69c602ef59cc459201d6e8a3,6a21d5d599f968bc9253a998,6a21eec2c0454cf02661bc1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.1262,717.211,6,36.4534,Yes,11.7654,1,27.724,1,[2.6315000000000737],[2.6315000000000737],0,1,1,0,1,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png, Up/Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,277,2026-06-04_17h32.36.264,explain2,2025.1.1,Win32,59.88023952,69c602ef59cc459201d6e8a3,6a21d5d599f968bc9253a998,6a21eec2c0454cf02661bc1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.2118,718.2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,277,2026-06-04_17h32.36.264,explain2,2025.1.1,Win32,59.88023952,69c602ef59cc459201d6e8a3,6a21d5d599f968bc9253a998,6a21eec2c0454cf02661bc1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,F,E,E_F.png,training,2,8,7,low,feet,stripes,C,F,E,W,277,7_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,277,2026-06-04_17h32.36.264,explain2,2025.1.1,Win32,59.88023952,69c602ef59cc459201d6e8a3,6a21d5d599f968bc9253a998,6a21eec2c0454cf02661bc1a,,,,,,,,,,,,,,,,,,,,,,,718.2059,791.6691,1,[70.46560000000147],[70.46560000000147],"Its stripes are upward/right, and it has wider feet.",791.6692,792.6667,0,8,8,8,1,C,E,E_C.png,training,3,9,10,high,feet,stripes,C,F,E,W,277,10_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,277,2026-06-04_17h32.36.264,explain2,2025.1.1,Win32,59.88023952,69c602ef59cc459201d6e8a3,6a21d5d599f968bc9253a998,6a21eec2c0454cf02661bc1a,,,,,,,,,,,,,,,,,,,,,,,792.6701,834.5972,1,[38.930300000000784],[38.930300000000784],"Its feet are open, not webbed. ",834.5972,835.596,0,9,9,9,1,C,W,W_C.png,training,3,10,9,high,feet,stripes,C,F,E,W,277,9_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,277,2026-06-04_17h32.36.264,explain2,2025.1.1,Win32,59.88023952,69c602ef59cc459201d6e8a3,6a21d5d599f968bc9253a998,6a21eec2c0454cf02661bc1a,,,,,,,,,,,,,,,,,,,,,,,835.5989,867.5809,1,[28.985800000000722],[28.985800000000722],"Its stripes are upward/right, and it has webbed feet. ",867.581,868.5796,0,10,10,10,1,F,E,E_F.png,training,3,11,8,low,feet,stripes,C,F,E,W,277,8_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,277,2026-06-04_17h32.36.264,explain2,2025.1.1,Win32,59.88023952,69c602ef59cc459201d6e8a3,6a21d5d599f968bc9253a998,6a21eec2c0454cf02661bc1a,,,,,,,,,,,,,,,,,,,,,,,868.5828,910.5181,1,[38.94850000000008],[38.94850000000008],"Its stripes are downward, and it has webbed feet. ",910.5181,911.5083,0,11,11,11,1,F,W,W_F.png,training,3,12,4,low,feet,stripes,C,F,E,W,277,4_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,277,2026-06-04_17h32.36.264,explain2,2025.1.1,Win32,59.88023952,69c602ef59cc459201d6e8a3,6a21d5d599f968bc9253a998,6a21eec2c0454cf02661bc1a,,,,,,,,,,,,,,,,,,,,,,,911.5115,955.8718,1,[41.371900000002256],[41.371900000002256],Its feet are wider not webbed. ,955.8719,956.8596,0,12,12,12,1,C,W,W_C.png,training,4,13,6,high,feet,stripes,C,F,E,W,277,6_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,277,2026-06-04_17h32.36.264,explain2,2025.1.1,Win32,59.88023952,69c602ef59cc459201d6e8a3,6a21d5d599f968bc9253a998,6a21eec2c0454cf02661bc1a,,,,,,,,,,,,,,,,,,,,,,,956.8616,988.5383,1,[28.68610000000149],[28.68610000000149],"Its stripes are downward, and it has webbed feet. ",988.5384,989.537,0,13,13,13,1,F,W,W_F.png,training,4,14,3,low,feet,stripes,C,F,E,W,277,3_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,277,2026-06-04_17h32.36.264,explain2,2025.1.1,Win32,59.88023952,69c602ef59cc459201d6e8a3,6a21d5d599f968bc9253a998,6a21eec2c0454cf02661bc1a,,,,,,,,,,,,,,,,,,,,,,,989.5406,1036.8883,1,[44.352300000000696],[44.352300000000696],Its stripes are upward/ right and it has wider feet. ,1036.8883,1037.8801,0,14,14,14,1,C,E,E_C.png,training,4,15,7,high,feet,stripes,C,F,E,W,277,7_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,277,2026-06-04_17h32.36.264,explain2,2025.1.1,Win32,59.88023952,69c602ef59cc459201d6e8a3,6a21d5d599f968bc9253a998,6a21eec2c0454cf02661bc1a,,,,,,,,,,,,,,,,,,,,,,,1037.8835,1057.6205,1,[16.741500000000087],[16.741500000000087],Its feet are webbed. ,1057.6205,1058.6199,0,15,15,15,1,F,E,E_F.png,training,4,16,1,low,feet,stripes,C,F,E,W,277,1_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,277,2026-06-04_17h32.36.264,explain2,2025.1.1,Win32,59.88023952,69c602ef59cc459201d6e8a3,6a21d5d599f968bc9253a998,6a21eec2c0454cf02661bc1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.6213,1070.3976,1,[8.779199999999264],[8.779199999999264],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,277,2026-06-04_17h32.36.264,explain2,2025.1.1,Win32,59.88023952,69c602ef59cc459201d6e8a3,6a21d5d599f968bc9253a998,6a21eec2c0454cf02661bc1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,E,E_F.png,training,1,1,7,low,feet,stripes,C,F,E,W,277,7_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.4097,1129.2351,"[8,4,5,8]",1,[3.0648000000005595],[3.0648000000005595],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,277,2026-06-04_17h32.36.264,explain2,2025.1.1,Win32,59.88023952,69c602ef59cc459201d6e8a3,6a21d5d599f968bc9253a998,6a21eec2c0454cf02661bc1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,1129.2376,1149.3923,,,No,19.03,,,1,[1.1323999999985972],[1.1323999999985972],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,277,2026-06-04_17h32.36.264,explain2,2025.1.1,Win32,59.88023952,69c602ef59cc459201d6e8a3,6a21d5d599f968bc9253a998,6a21eec2c0454cf02661bc1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,1149.3946,1183.7996,4,31.7229,Yes,10.2501,1,21.0285,1,[4.534699999999248],[4.534699999999248],0,1,1,1,1, Curved/Pointy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,277,2026-06-04_17h32.36.264,explain2,2025.1.1,Win32,59.88023952,69c602ef59cc459201d6e8a3,6a21d5d599f968bc9253a998,6a21eec2c0454cf02661bc1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183.8001,1200.1916,0,[],[],0,[],[],1,[14.400300000000698],[14.400300000000698],0,[],[],,,,,,,,,,,,,,,,
