consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,014,2026-06-04_15h03.32.505,explain2,2025.1.1,Win32,59.88023952,6a00893df8dbc36e2be09c1c,6a21d5d599f968bc9253a998,6a21d982672c87e8fbe3c087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,014,2026-06-04_15h03.32.505,explain2,2025.1.1,Win32,59.88023952,6a00893df8dbc36e2be09c1c,6a21d5d599f968bc9253a998,6a21d982672c87e8fbe3c087,20.9025,20.9027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,014,2026-06-04_15h03.32.505,explain2,2025.1.1,Win32,59.88023952,6a00893df8dbc36e2be09c1c,6a21d5d599f968bc9253a998,6a21d982672c87e8fbe3c087,,,20.903,31.3979,1,[5.507200000762936],[5.507200000762936],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,014,2026-06-04_15h03.32.505,explain2,2025.1.1,Win32,59.88023952,6a00893df8dbc36e2be09c1c,6a21d5d599f968bc9253a998,6a21d982672c87e8fbe3c087,,,,,,,,31.3981,43.8636,1,[7.467500000000001],[7.467500000000001],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,014,2026-06-04_15h03.32.505,explain2,2025.1.1,Win32,59.88023952,6a00893df8dbc36e2be09c1c,6a21d5d599f968bc9253a998,6a21d982672c87e8fbe3c087,,,,,,,,,,,,,43.8645,64.0559,1,[15.1995],[15.1995],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,014,2026-06-04_15h03.32.505,explain2,2025.1.1,Win32,59.88023952,6a00893df8dbc36e2be09c1c,6a21d5d599f968bc9253a998,6a21d982672c87e8fbe3c087,,,,,,,,,,,,,,,,,,64.0566,78.8283,1,[9.772899999618545],[9.772899999618545],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,014,2026-06-04_15h03.32.505,explain2,2025.1.1,Win32,59.88023952,6a00893df8dbc36e2be09c1c,6a21d5d599f968bc9253a998,6a21d982672c87e8fbe3c087,,,,,,,,,,,,,,,,,,,,,,,78.8392,132.1936,1,[50.37079999923705],[50.37079999923705],The striped pattern is making it less fertile. Or the curled toes are making it less fertile.,132.1943,133.1919,0,0,0,0,1,C,E,E_C.png,training,1,1,2,low,stripes,feet,W,E,F,C,14,2_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,014,2026-06-04_15h03.32.505,explain2,2025.1.1,Win32,59.88023952,6a00893df8dbc36e2be09c1c,6a21d5d599f968bc9253a998,6a21d982672c87e8fbe3c087,,,,,,,,,,,,,,,,,,,,,,,133.199,161.4022,1,[25.21560000038147],[25.21560000038147],So striped might be good. Or straight toes might be good. ,161.4028,162.4005,0,1,1,1,1,F,W,W_F.png,training,1,2,8,high,stripes,feet,W,E,F,C,14,8_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,014,2026-06-04_15h03.32.505,explain2,2025.1.1,Win32,59.88023952,6a00893df8dbc36e2be09c1c,6a21d5d599f968bc9253a998,6a21d982672c87e8fbe3c087,,,,,,,,,,,,,,,,,,,,,,,162.4068,194.2169,1,[28.815700000762888],[28.815700000762888],Striped pattern seems to have some positive affect. Curly toes still seems to lower fertility.,194.2173,195.2219,0,2,2,2,1,C,W,W_C.png,training,1,3,5,high,stripes,feet,W,E,F,C,14,5_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,014,2026-06-04_15h03.32.505,explain2,2025.1.1,Win32,59.88023952,6a00893df8dbc36e2be09c1c,6a21d5d599f968bc9253a998,6a21d982672c87e8fbe3c087,,,,,,,,,,,,,,,,,,,,,,,195.2266,256.7676,1,[58.55160000038143],[58.55160000038143],"Okay, now we are striped with webbed toes, and the score it bad. Maybe neither has an affect. I'll have to keep looking at data. Stripes = bad. Webbed toes = bad.",256.768,257.7689,0,3,3,3,1,F,E,E_F.png,training,1,4,1,low,stripes,feet,W,E,F,C,14,1_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
