consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label_mid,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,061,2026-06-04_16h03.42.781,explain2,2025.1.1,Linux armv81,59.88023952,69b11d3e16875bf8af8f2ce0,6a21d5d599f968bc9253a998,6a21d9eaa8a6d93db7627636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-06-04_16h03.42.781,explain2,2025.1.1,Linux armv81,59.88023952,69b11d3e16875bf8af8f2ce0,6a21d5d599f968bc9253a998,6a21d9eaa8a6d93db7627636,37.3823,37.3826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-06-04_16h03.42.781,explain2,2025.1.1,Linux armv81,59.88023952,69b11d3e16875bf8af8f2ce0,6a21d5d599f968bc9253a998,6a21d9eaa8a6d93db7627636,,,37.3833,56.5091,1,[14.130499999999998],[14.130499999999998],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-06-04_16h03.42.781,explain2,2025.1.1,Linux armv81,59.88023952,69b11d3e16875bf8af8f2ce0,6a21d5d599f968bc9253a998,6a21d9eaa8a6d93db7627636,,,,,,,,56.5093,76.7933,1,[15.284700000017878],[15.284700000017878],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-06-04_16h03.42.781,explain2,2025.1.1,Linux armv81,59.88023952,69b11d3e16875bf8af8f2ce0,6a21d5d599f968bc9253a998,6a21d9eaa8a6d93db7627636,,,,,,,,,,,,,76.7937,105.5174,1,[23.735],[23.735],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-06-04_16h03.42.781,explain2,2025.1.1,Linux armv81,59.88023952,69b11d3e16875bf8af8f2ce0,6a21d5d599f968bc9253a998,6a21d9eaa8a6d93db7627636,,,,,,,,,,,,,,,,,,105.5181,117.573,1,[7.066599999994054],[7.066599999994054],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-06-04_16h03.42.781,explain2,2025.1.1,Linux armv81,59.88023952,69b11d3e16875bf8af8f2ce0,6a21d5d599f968bc9253a998,6a21d9eaa8a6d93db7627636,,,,,,,,,,,,,,,,,,,,,,,117.583,228.4056,1,[107.82279999998215],[107.82279999998215],"Because it had 8 babies (ignore the extra text, this is not movile friendly)Red OdEx,Because it had ",228.4062,229.3953,0,0,0,0,1,C,E,E_C.png,training,1,1,8,high,feet,stripes,C,F,W,E,61,8_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_F.png,Resources/W_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-06-04_16h03.42.781,explain2,2025.1.1,Linux armv81,59.88023952,69b11d3e16875bf8af8f2ce0,6a21d5d599f968bc9253a998,6a21d9eaa8a6d93db7627636,,,,,,,,,,,,,,,,,,,,,,,229.4132,242.4015,1,[9.994899999976155],[9.994899999976155],Because it had 10 babues,242.4016,243.402,0,1,1,1,1,C,W,W_C.png,training,1,2,10,high,feet,stripes,C,F,W,E,61,10_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_F.png,Resources/W_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-06-04_16h03.42.781,explain2,2025.1.1,Linux armv81,59.88023952,69b11d3e16875bf8af8f2ce0,6a21d5d599f968bc9253a998,6a21d9eaa8a6d93db7627636,,,,,,,,,,,,,,,,,,,,,,,243.4062,259.3802,1,[12.989300000011951],[12.989400000005958],It had 4 babies,259.3804,260.3795,0,2,2,2,1,F,E,E_F.png,training,1,3,4,low,feet,stripes,C,F,W,E,61,4_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_F.png,Resources/W_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,061,2026-06-04_16h03.42.781,explain2,2025.1.1,Linux armv81,59.88023952,69b11d3e16875bf8af8f2ce0,6a21d5d599f968bc9253a998,6a21d9eaa8a6d93db7627636,,,,,,,,,,,,,,,,,,,,,,,260.3872,277.0053,1,[13.62970000001792],[13.62970000001792],It had 4 babies,277.0055,278.0003,0,3,3,3,1,F,W,W_F.png,training,1,4,4,low,feet,stripes,C,F,W,E,61,4_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_F.png,Resources/W_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
