consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,098,2026-06-04_16h05.40.037,explain2,2025.1.1,Win32,59.88023952,691e530aaef0182ec1150eee,6a21d5d599f968bc9253a998,6a21da2a4eaf2489a0095ca2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,098,2026-06-04_16h05.40.037,explain2,2025.1.1,Win32,59.88023952,691e530aaef0182ec1150eee,6a21d5d599f968bc9253a998,6a21da2a4eaf2489a0095ca2,7.9933,7.9933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,098,2026-06-04_16h05.40.037,explain2,2025.1.1,Win32,59.88023952,691e530aaef0182ec1150eee,6a21d5d599f968bc9253a998,6a21da2a4eaf2489a0095ca2,,,7.9935,20.5234,1,[7.533699999999257],[7.533699999999257],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,098,2026-06-04_16h05.40.037,explain2,2025.1.1,Win32,59.88023952,691e530aaef0182ec1150eee,6a21d5d599f968bc9253a998,6a21da2a4eaf2489a0095ca2,,,,,,,,20.5235,31.4242,1,[5.901300000000745],[5.901300000000745],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,098,2026-06-04_16h05.40.037,explain2,2025.1.1,Win32,59.88023952,691e530aaef0182ec1150eee,6a21d5d599f968bc9253a998,6a21da2a4eaf2489a0095ca2,,,,,,,,,,,,,31.4244,52.6745,1,[16.251000000000005],[16.251000000000005],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,098,2026-06-04_16h05.40.037,explain2,2025.1.1,Win32,59.88023952,691e530aaef0182ec1150eee,6a21d5d599f968bc9253a998,6a21da2a4eaf2489a0095ca2,,,,,,,,,,,,,,,,,,52.6746,67.9555,1,[10.28269999999928],[10.28269999999928],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,098,2026-06-04_16h05.40.037,explain2,2025.1.1,Win32,59.88023952,691e530aaef0182ec1150eee,6a21d5d599f968bc9253a998,6a21da2a4eaf2489a0095ca2,,,,,,,,,,,,,,,,,,,,,,,67.959,101.3732,1,[30.416600000001495],[30.416600000001495],"As low as can be, could be due to right facing stripes or webbed toes",101.3733,102.3723,0,0,0,0,1,F,E,E_F.png,training,1,1,1,low,stripes,feet,W,E,C,F,98,1_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,098,2026-06-04_16h05.40.037,explain2,2025.1.1,Win32,59.88023952,691e530aaef0182ec1150eee,6a21d5d599f968bc9253a998,6a21da2a4eaf2489a0095ca2,,,,,,,,,,,,,,,,,,,,,,,102.3746,119.1583,1,[13.785600000001494],[13.785699999999252],Left facing stripes and non-webbed toes,119.1584,120.1549,0,1,1,1,1,C,W,W_C.png,training,1,2,7,high,stripes,feet,W,E,C,F,98,7_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,098,2026-06-04_16h05.40.037,explain2,2025.1.1,Win32,59.88023952,691e530aaef0182ec1150eee,6a21d5d599f968bc9253a998,6a21da2a4eaf2489a0095ca2,,,,,,,,,,,,,,,,,,,,,,,120.1568,143.2969,1,[20.157699999999238],[20.157699999999238],non-webbed toes raised score and right stripes lowered,143.2969,144.2884,0,2,2,2,1,C,E,E_C.png,training,1,3,5,low,stripes,feet,W,E,C,F,98,5_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,098,2026-06-04_16h05.40.037,explain2,2025.1.1,Win32,59.88023952,691e530aaef0182ec1150eee,6a21d5d599f968bc9253a998,6a21da2a4eaf2489a0095ca2,,,,,,,,,,,,,,,,,,,,,,,144.2908,159.3993,1,[12.110500000000002],[12.110500000000002],left stripes raised score,159.3994,160.3886,0,3,3,3,1,F,W,W_F.png,training,1,4,6,high,stripes,feet,W,E,C,F,98,6_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
