consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,290,2026-06-04_16h55.28.447,explain2,2025.1.1,Win32,59.88023952,563e5abecbd4c60005dc9153,6a21d5d599f968bc9253a998,6a21e5eb0ea51203686540eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,290,2026-06-04_16h55.28.447,explain2,2025.1.1,Win32,59.88023952,563e5abecbd4c60005dc9153,6a21d5d599f968bc9253a998,6a21e5eb0ea51203686540eb,11.2305,11.2306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,290,2026-06-04_16h55.28.447,explain2,2025.1.1,Win32,59.88023952,563e5abecbd4c60005dc9153,6a21d5d599f968bc9253a998,6a21e5eb0ea51203686540eb,,,11.2309,28.8074,1,[12.588400000005961],[12.588400000005961],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,290,2026-06-04_16h55.28.447,explain2,2025.1.1,Win32,59.88023952,563e5abecbd4c60005dc9153,6a21d5d599f968bc9253a998,6a21e5eb0ea51203686540eb,,,,,,,,28.8077,86.1178,1,[52.315],[52.315],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,290,2026-06-04_16h55.28.447,explain2,2025.1.1,Win32,59.88023952,563e5abecbd4c60005dc9153,6a21d5d599f968bc9253a998,6a21e5eb0ea51203686540eb,,,,,,,,,,,,,86.1181,106.1991,1,[15.085299999997034],[15.085299999997034],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,290,2026-06-04_16h55.28.447,explain2,2025.1.1,Win32,59.88023952,563e5abecbd4c60005dc9153,6a21d5d599f968bc9253a998,6a21e5eb0ea51203686540eb,,,,,,,,,,,,,,,,,,106.1999,130.5924,1,[19.399],[19.399],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,290,2026-06-04_16h55.28.447,explain2,2025.1.1,Win32,59.88023952,563e5abecbd4c60005dc9153,6a21d5d599f968bc9253a998,6a21e5eb0ea51203686540eb,,,,,,,,,,,,,,,,,,,,,,,130.6027,161.6302,1,[28.040799999997006],[28.040799999997006],This reptile received a 2 because that is the reptiles score. ,161.6307,162.6278,0,0,0,0,1,F,E,E_F.png,training,1,1,2,low,stripes,feet,W,E,C,F,290,2_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,290,2026-06-04_16h55.28.447,explain2,2025.1.1,Win32,59.88023952,563e5abecbd4c60005dc9153,6a21d5d599f968bc9253a998,6a21e5eb0ea51203686540eb,,,,,,,,,,,,,,,,,,,,,,,162.6334,184.6956,1,[19.06720000000297],[19.067300000011926],This reptile received a 3 because that is the score rate of its fertility.,184.6957,185.6862,0,1,1,1,1,C,E,E_C.png,training,1,2,3,low,stripes,feet,W,E,C,F,290,3_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,290,2026-06-04_16h55.28.447,explain2,2025.1.1,Win32,59.88023952,563e5abecbd4c60005dc9153,6a21d5d599f968bc9253a998,6a21e5eb0ea51203686540eb,,,,,,,,,,,,,,,,,,,,,,,185.6893,208.6377,1,[19.952899999991075],[19.952899999991075],This reptile has a fertility score of 6 because that is how it is rated based on the rates.,208.6378,209.6338,0,2,2,2,1,C,W,W_C.png,training,1,3,6,high,stripes,feet,W,E,C,F,290,6_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,290,2026-06-04_16h55.28.447,explain2,2025.1.1,Win32,59.88023952,563e5abecbd4c60005dc9153,6a21d5d599f968bc9253a998,6a21e5eb0ea51203686540eb,,,,,,,,,,,,,,,,,,,,,,,209.6388,230.9449,1,[18.31520000000296],[18.31520000000296],This reptile received this score of 6 because it has high fertility,230.9451,231.9418,0,3,3,3,1,F,W,W_F.png,training,1,4,6,high,stripes,feet,W,E,C,F,290,6_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
