consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label_mid,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,251,2026-06-04_16h13.49.273,explain2,2025.1.1,iPhone,47.61904762,66f3011b6ef5575e593d6865,6a21d5d599f968bc9253a998,6a21dc38e60b02d7042f9acf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,251,2026-06-04_16h13.49.273,explain2,2025.1.1,iPhone,47.61904762,66f3011b6ef5575e593d6865,6a21d5d599f968bc9253a998,6a21dc38e60b02d7042f9acf,113.853,113.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,251,2026-06-04_16h13.49.273,explain2,2025.1.1,iPhone,47.61904762,66f3011b6ef5575e593d6865,6a21d5d599f968bc9253a998,6a21dc38e60b02d7042f9acf,,,113.853,137.367,1,[18.522999999999996],[18.522999999999996],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,251,2026-06-04_16h13.49.273,explain2,2025.1.1,iPhone,47.61904762,66f3011b6ef5575e593d6865,6a21d5d599f968bc9253a998,6a21dc38e60b02d7042f9acf,,,,,,,,137.367,158.217,1,[15.85899999999998],[15.85899999999998],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,251,2026-06-04_16h13.49.273,explain2,2025.1.1,iPhone,47.61904762,66f3011b6ef5575e593d6865,6a21d5d599f968bc9253a998,6a21dc38e60b02d7042f9acf,,,,,,,,,,,,,158.217,197.926,1,[34.714999999999975],[34.714999999999975],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,251,2026-06-04_16h13.49.273,explain2,2025.1.1,iPhone,47.61904762,66f3011b6ef5575e593d6865,6a21d5d599f968bc9253a998,6a21dc38e60b02d7042f9acf,,,,,,,,,,,,,,,,,,197.926,227.334,1,[24.414999999999964],[24.414999999999964],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,251,2026-06-04_16h13.49.273,explain2,2025.1.1,iPhone,47.61904762,66f3011b6ef5575e593d6865,6a21d5d599f968bc9253a998,6a21dc38e60b02d7042f9acf,,,,,,,,,,,,,,,,,,,,,,,227.35,257.216,1,[26.861999999999966],[26.861999999999966],Striped lines going up and to the left. ,257.217,258.207,0,0,0,0,1,C,W,W_C.png,training,1,1,2,low,feet,stripes,F,C,E,W,251,2_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,251,2026-06-04_16h13.49.273,explain2,2025.1.1,iPhone,47.61904762,66f3011b6ef5575e593d6865,6a21d5d599f968bc9253a998,6a21dc38e60b02d7042f9acf,,,,,,,,,,,,,,,,,,,,,,,258.216,276.25,1,[15.048000000000002],[15.048000000000002],Striped lines going up and to the right. ,276.251,277.247,0,1,1,1,1,C,E,E_C.png,training,1,2,5,low,feet,stripes,F,C,E,W,251,5_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,251,2026-06-04_16h13.49.273,explain2,2025.1.1,iPhone,47.61904762,66f3011b6ef5575e593d6865,6a21d5d599f968bc9253a998,6a21dc38e60b02d7042f9acf,,,,,,,,,,,,,,,,,,,,,,,277.252,298.668,1,[18.42500000000001],[18.42500000000001],Striped lines going up and to the right. ,298.669,299.666,0,2,2,2,1,F,E,E_F.png,training,1,3,7,high,feet,stripes,F,C,E,W,251,7_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,251,2026-06-04_16h13.49.273,explain2,2025.1.1,iPhone,47.61904762,66f3011b6ef5575e593d6865,6a21d5d599f968bc9253a998,6a21dc38e60b02d7042f9acf,,,,,,,,,,,,,,,,,,,,,,,299.671,333.073,1,[30.410000000000025],[30.410000000000025],A different season has made this one with striped lines up and to the left more fertile. ,333.074,334.069,0,3,3,3,1,F,W,W_F.png,training,1,4,9,high,feet,stripes,F,C,E,W,251,9_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
