consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label_mid,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,033,2026-06-04_15h02.20.506,explain2,2025.1.1,Win32,60.0240096,69b2a363f00cd8806e313755,6a21d5d599f968bc9253a998,6a21d994066636a9f28ed280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,033,2026-06-04_15h02.20.506,explain2,2025.1.1,Win32,60.0240096,69b2a363f00cd8806e313755,6a21d5d599f968bc9253a998,6a21d994066636a9f28ed280,5.429,5.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,033,2026-06-04_15h02.20.506,explain2,2025.1.1,Win32,60.0240096,69b2a363f00cd8806e313755,6a21d5d599f968bc9253a998,6a21d994066636a9f28ed280,,,5.429,12.524,1,[2.1000000000000014],[2.1000000000000014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,033,2026-06-04_15h02.20.506,explain2,2025.1.1,Win32,60.0240096,69b2a363f00cd8806e313755,6a21d5d599f968bc9253a998,6a21d994066636a9f28ed280,,,,,,,,12.524,23.776,1,[6.251000000000005],[6.251000000000005],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,033,2026-06-04_15h02.20.506,explain2,2025.1.1,Win32,60.0240096,69b2a363f00cd8806e313755,6a21d5d599f968bc9253a998,6a21d994066636a9f28ed280,,,,,,,,,,,,,23.776,43.677,1,[14.900999999999996],[14.900999999999996],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,033,2026-06-04_15h02.20.506,explain2,2025.1.1,Win32,60.0240096,69b2a363f00cd8806e313755,6a21d5d599f968bc9253a998,6a21d994066636a9f28ed280,,,,,,,,,,,,,,,,,,43.677,61.496,1,[12.819000000000003],[12.819000000000003],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,033,2026-06-04_15h02.20.506,explain2,2025.1.1,Win32,60.0240096,69b2a363f00cd8806e313755,6a21d5d599f968bc9253a998,6a21d994066636a9f28ed280,,,,,,,,,,,,,,,,,,,,,,,61.503,117.582,1,[53.08800000000002],[53.08800000000002],"The reptile's stripes keep it safe and healthy enough to give birth to a fair amount of offspring. Due to its webbed feet, it probably puts them near water to keep them safe.",117.584,118.582,0,0,0,0,1,F,E,E_F.png,training,1,1,4,low,feet,stripes,C,F,E,W,33,4_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,033,2026-06-04_15h02.20.506,explain2,2025.1.1,Win32,60.0240096,69b2a363f00cd8806e313755,6a21d5d599f968bc9253a998,6a21d994066636a9f28ed280,,,,,,,,,,,,,,,,,,,,,,,118.591,156.804,1,[35.22],[35.22],"This creature lives near water due to its webbed feet, which helps protect its young. However, it's stripes are not as effective for protection as the last one.",156.806,157.802,0,1,1,1,1,F,W,W_F.png,training,1,2,3,low,feet,stripes,C,F,E,W,33,3_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,033,2026-06-04_15h02.20.506,explain2,2025.1.1,Win32,60.0240096,69b2a363f00cd8806e313755,6a21d5d599f968bc9253a998,6a21d994066636a9f28ed280,,,,,,,,,,,,,,,,,,,,,,,157.811,204.44,1,[43.638000000000005],[43.638000000000005],"This creature has claws instead of webbing, so it protects its offspring on land, possibly around vegetation. The banding on its back might help it to hide in the vegetation.",204.442,205.44,0,2,2,2,1,C,W,W_C.png,training,1,3,6,high,feet,stripes,C,F,E,W,33,6_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,033,2026-06-04_15h02.20.506,explain2,2025.1.1,Win32,60.0240096,69b2a363f00cd8806e313755,6a21d5d599f968bc9253a998,6a21d994066636a9f28ed280,,,,,,,,,,,,,,,,,,,,,,,205.447,258.043,1,[49.603999999999985],[49.603999999999985],"As with the previous reptile, this one has clawed feet which implies it lives on land. Its stripes are pointed to the right instead of the left, which may help to conceal it among the plants in the area.",258.045,259.043,0,3,3,3,1,C,E,E_C.png,training,1,4,9,high,feet,stripes,C,F,E,W,33,9_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
