consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label_mid,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,283,2026-06-10_14h21.37.568,explain2,2025.1.1,Win32,60.60606061,6a1a03daa5b041c154f7f770,6a2862bcc690f3c3e235bb42,6a29b8bd439fd5a4d01c7c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,283,2026-06-10_14h21.37.568,explain2,2025.1.1,Win32,60.60606061,6a1a03daa5b041c154f7f770,6a2862bcc690f3c3e235bb42,6a29b8bd439fd5a4d01c7c8f,16.2869,16.2871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,283,2026-06-10_14h21.37.568,explain2,2025.1.1,Win32,60.60606061,6a1a03daa5b041c154f7f770,6a2862bcc690f3c3e235bb42,6a29b8bd439fd5a4d01c7c8f,,,16.2875,30.396,1,[9.116900000002232],[9.116900000002232],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,283,2026-06-10_14h21.37.568,explain2,2025.1.1,Win32,60.60606061,6a1a03daa5b041c154f7f770,6a2862bcc690f3c3e235bb42,6a29b8bd439fd5a4d01c7c8f,,,,,,,,30.3964,50.0841,1,[14.688300000000737],[14.688300000000737],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,283,2026-06-10_14h21.37.568,explain2,2025.1.1,Win32,60.60606061,6a1a03daa5b041c154f7f770,6a2862bcc690f3c3e235bb42,6a29b8bd439fd5a4d01c7c8f,,,,,,,,,,,,,50.0847,71.0975,1,[16.017500000000013],[16.017500000000013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,283,2026-06-10_14h21.37.568,explain2,2025.1.1,Win32,60.60606061,6a1a03daa5b041c154f7f770,6a2862bcc690f3c3e235bb42,6a29b8bd439fd5a4d01c7c8f,,,,,,,,,,,,,,,,,,71.098,87.5312,1,[11.43380000000073],[11.43380000000073],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,283,2026-06-10_14h21.37.568,explain2,2025.1.1,Win32,60.60606061,6a1a03daa5b041c154f7f770,6a2862bcc690f3c3e235bb42,6a29b8bd439fd5a4d01c7c8f,,,,,,,,,,,,,,,,,,,,,,,87.5407,122.0341,1,[31.501199999999244],[31.501199999999244],It had 8 offspring,122.0347,123.0323,0,0,0,0,1,F,E,E_F.png,training,1,1,8,high,feet,stripes,F,C,W,E,283,8_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,283,2026-06-10_14h21.37.568,explain2,2025.1.1,Win32,60.60606061,6a1a03daa5b041c154f7f770,6a2862bcc690f3c3e235bb42,6a29b8bd439fd5a4d01c7c8f,,,,,,,,,,,,,,,,,,,,,,,123.0394,152.8191,1,[26.78430000000074],[26.7843999999985],Possibly because it did not have webbed toes,152.8193,153.8164,0,1,1,1,1,C,E,E_C.png,training,1,2,1,low,feet,stripes,F,C,W,E,283,1_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,283,2026-06-10_14h21.37.568,explain2,2025.1.1,Win32,60.60606061,6a1a03daa5b041c154f7f770,6a2862bcc690f3c3e235bb42,6a29b8bd439fd5a4d01c7c8f,,,,,,,,,,,,,,,,,,,,,,,153.823,173.6528,1,[16.845599999997773],[16.845599999997773],It has stripes and webbed toes,173.653,174.6504,0,2,2,2,1,F,W,W_F.png,training,1,3,7,high,feet,stripes,F,C,W,E,283,7_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,283,2026-06-10_14h21.37.568,explain2,2025.1.1,Win32,60.60606061,6a1a03daa5b041c154f7f770,6a2862bcc690f3c3e235bb42,6a29b8bd439fd5a4d01c7c8f,,,,,,,,,,,,,,,,,,,,,,,174.6569,223.0103,1,[45.36710000000153],[45.367199999999286],"Possibly because it does not have webbed toes, it does have the stripes but not as dark",223.0105,224.0019,0,3,3,3,1,C,W,W_C.png,training,1,4,6,low,feet,stripes,F,C,W,E,283,6_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
