consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label_mid,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,090,2026-06-04_15h05.16.725,explain2,2025.1.1,Win32,243.902439,699b47cf61260d96d0256a06,6a21d5d599f968bc9253a998,6a21da2135d2fe2c739a9be5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,090,2026-06-04_15h05.16.725,explain2,2025.1.1,Win32,243.902439,699b47cf61260d96d0256a06,6a21d5d599f968bc9253a998,6a21da2135d2fe2c739a9be5,5.8917,5.8917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,090,2026-06-04_15h05.16.725,explain2,2025.1.1,Win32,243.902439,699b47cf61260d96d0256a06,6a21d5d599f968bc9253a998,6a21da2135d2fe2c739a9be5,,,5.892,20.6955,1,[9.804699999999258],[9.804699999999258],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,090,2026-06-04_15h05.16.725,explain2,2025.1.1,Win32,243.902439,699b47cf61260d96d0256a06,6a21d5d599f968bc9253a998,6a21da2135d2fe2c739a9be5,,,,,,,,20.6956,31.2164,1,[5.520900000002229],[5.520900000002229],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,090,2026-06-04_15h05.16.725,explain2,2025.1.1,Win32,243.902439,699b47cf61260d96d0256a06,6a21d5d599f968bc9253a998,6a21da2135d2fe2c739a9be5,,,,,,,,,,,,,31.2166,44.4126,1,[8.19609999999777],[8.19609999999777],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,090,2026-06-04_15h05.16.725,explain2,2025.1.1,Win32,243.902439,699b47cf61260d96d0256a06,6a21d5d599f968bc9253a998,6a21da2135d2fe2c739a9be5,,,,,,,,,,,,,,,,,,44.4129,56.1754,1,[6.7628000000007376],[6.7628000000007376],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,090,2026-06-04_15h05.16.725,explain2,2025.1.1,Win32,243.902439,699b47cf61260d96d0256a06,6a21d5d599f968bc9253a998,6a21da2135d2fe2c739a9be5,,,,,,,,,,,,,,,,,,,,,,,56.1808,120.0196,1,[60.83930000000075],[60.83930000000075],Because the stripes on the reptile were angled down and to the left.,120.0197,121.0189,0,0,0,0,1,F,E,E_F.png,training,1,1,6,low,stripes,feet,W,E,C,F,90,6_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,090,2026-06-04_15h05.16.725,explain2,2025.1.1,Win32,243.902439,699b47cf61260d96d0256a06,6a21d5d599f968bc9253a998,6a21da2135d2fe2c739a9be5,,,,,,,,,,,,,,,,,,,,,,,121.0225,164.8125,1,[40.792899999998525],[40.793000000000006],This reptile received a low fertility score becauseits toes weren't curly.,164.8126,165.8119,0,1,1,1,1,C,E,E_C.png,training,1,2,2,low,stripes,feet,W,E,C,F,90,2_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,090,2026-06-04_15h05.16.725,explain2,2025.1.1,Win32,243.902439,699b47cf61260d96d0256a06,6a21d5d599f968bc9253a998,6a21da2135d2fe2c739a9be5,,,,,,,,,,,,,,,,,,,,,,,165.8148,240.6522,1,[71.83940000000223],[71.83940000000223],This reptile recieved a high fertility score becauseits stripes were angled down to the right.,240.6524,241.6516,0,2,2,2,1,F,W,W_F.png,training,1,3,8,high,stripes,feet,W,E,C,F,90,8_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,090,2026-06-04_15h05.16.725,explain2,2025.1.1,Win32,243.902439,699b47cf61260d96d0256a06,6a21d5d599f968bc9253a998,6a21da2135d2fe2c739a9be5,,,,,,,,,,,,,,,,,,,,,,,241.6544,288.5619,1,[43.90960000000149],[43.90960000000149],This reptile received a high fertility score because itsstripes are angled down to the right. ,288.562,289.5613,0,3,3,3,1,C,W,W_C.png,training,1,4,10,high,stripes,feet,W,E,C,F,90,10_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
