consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,259,2026-06-04_16h14.10.395,explain2,2025.1.1,MacIntel,114.9425287,6a0ce11958a9bb25038e7fe5,6a21d5d599f968bc9253a998,6a21dc5999f8cab5764dbb32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,259,2026-06-04_16h14.10.395,explain2,2025.1.1,MacIntel,114.9425287,6a0ce11958a9bb25038e7fe5,6a21d5d599f968bc9253a998,6a21dc5999f8cab5764dbb32,25.5793,25.5796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,259,2026-06-04_16h14.10.395,explain2,2025.1.1,MacIntel,114.9425287,6a0ce11958a9bb25038e7fe5,6a21d5d599f968bc9253a998,6a21dc5999f8cab5764dbb32,,,25.5801,48.7255,1,[18.150100000001487],[18.150200000002968],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,259,2026-06-04_16h14.10.395,explain2,2025.1.1,MacIntel,114.9425287,6a0ce11958a9bb25038e7fe5,6a21d5d599f968bc9253a998,6a21dc5999f8cab5764dbb32,,,,,,,,48.7258,69.3165,1,[15.59169999999925],[15.59169999999925],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,259,2026-06-04_16h14.10.395,explain2,2025.1.1,MacIntel,114.9425287,6a0ce11958a9bb25038e7fe5,6a21d5d599f968bc9253a998,6a21dc5999f8cab5764dbb32,,,,,,,,,,,,,69.3167,125.3837,1,[51.06700000000001],[51.06700000000001],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,259,2026-06-04_16h14.10.395,explain2,2025.1.1,MacIntel,114.9425287,6a0ce11958a9bb25038e7fe5,6a21d5d599f968bc9253a998,6a21dc5999f8cab5764dbb32,,,,,,,,,,,,,,,,,,125.3839,174.3838,1,[44.00019999999924],[44.00019999999924],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,259,2026-06-04_16h14.10.395,explain2,2025.1.1,MacIntel,114.9425287,6a0ce11958a9bb25038e7fe5,6a21d5d599f968bc9253a998,6a21dc5999f8cab5764dbb32,,,,,,,,,,,,,,,,,,,,,,,174.3906,233.3683,1,[55.98350000000002],[55.98350000000002],Reptiles with stripes up and to the right along with curly feet are less fertile. ,233.3686,234.3672,0,0,0,0,1,C,E,E_C.png,training,1,1,3,low,feet,stripes,F,C,E,W,259,3_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,259,2026-06-04_16h14.10.395,explain2,2025.1.1,MacIntel,114.9425287,6a0ce11958a9bb25038e7fe5,6a21d5d599f968bc9253a998,6a21dc5999f8cab5764dbb32,,,,,,,,,,,,,,,,,,,,,,,234.3726,264.159,1,[26.791500000000042],[26.7915999999978],Reptiles with webbed feet are more fertile.,264.1591,265.1586,0,1,1,1,1,F,E,E_F.png,training,1,2,7,high,feet,stripes,F,C,E,W,259,7_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,259,2026-06-04_16h14.10.395,explain2,2025.1.1,MacIntel,114.9425287,6a0ce11958a9bb25038e7fe5,6a21d5d599f968bc9253a998,6a21dc5999f8cab5764dbb32,,,,,,,,,,,,,,,,,,,,,,,265.1641,300.3257,1,[32.16640000000223],[32.16640000000223],Reptiles with curly feet are less fertile than those with webbed feet. ,300.3258,301.3252,0,2,2,2,1,C,W,W_C.png,training,1,3,3,low,feet,stripes,F,C,E,W,259,3_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,259,2026-06-04_16h14.10.395,explain2,2025.1.1,MacIntel,114.9425287,6a0ce11958a9bb25038e7fe5,6a21d5d599f968bc9253a998,6a21dc5999f8cab5764dbb32,,,,,,,,,,,,,,,,,,,,,,,301.3299,319.5424,1,[15.216499999999996],[15.216499999999996],Reptiles with webbed feet are more fertile. ,319.5425,320.5422,0,3,3,3,1,F,W,W_F.png,training,1,4,8,high,feet,stripes,F,C,E,W,259,8_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,259,2026-06-04_16h14.10.395,explain2,2025.1.1,MacIntel,114.9425287,6a0ce11958a9bb25038e7fe5,6a21d5d599f968bc9253a998,6a21dc5999f8cab5764dbb32,,,,,,,,,,,,,,,,,,,,,,,320.5468,336.9174,1,[13.374800000000732],[13.374800000000732],Reptiles with curly feet are less fertile,336.9176,337.9171,0,4,4,4,1,C,W,W_C.png,training,2,5,1,low,feet,stripes,F,C,E,W,259,1_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,259,2026-06-04_16h14.10.395,explain2,2025.1.1,MacIntel,114.9425287,6a0ce11958a9bb25038e7fe5,6a21d5d599f968bc9253a998,6a21dc5999f8cab5764dbb32,,,,,,,,,,,,,,,,,,,,,,,337.9209,362.8426,1,[21.924900000002253],[21.924900000002253],"Reptiles with webbed feet are more fertile, stripe direction doesn't matter. ",362.8426,363.8421,0,5,5,5,1,F,W,W_F.png,training,2,6,7,high,feet,stripes,F,C,E,W,259,7_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/E_F.png,Resources/W_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
