consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,288,2026-06-04_16h20.49.274,explain2,2025.1.1,iPhone,52.63157895,69e5603106b0d7f42166f3a6,6a21d5d599f968bc9253a998,6a21ddd6d2a6fcd3d3a8a307,,,,,,,,,,,,,,,,,,,,,,,555.919,633.908,1,[74.99699999999996],[74.99699999999996],"Looks young, either hasn’t reach maturity age or isn’t healthy enough, also the habitat is a great factor",633.909,634.905,0,5,5,5,1,C,E,E_C.png,training,2,6,3,high,stripes,feet,E,W,F,C,288,3_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288,2026-06-04_16h20.49.274,explain2,2025.1.1,iPhone,52.63157895,69e5603106b0d7f42166f3a6,6a21d5d599f968bc9253a998,6a21ddd6d2a6fcd3d3a8a307,,,,,,,,,,,,,,,,,,,,,,,634.914,678.011,1,[40.107000000000085],[40.107000000000085],"Sickness, or maybe it comes with the spices ",678.012,679.007,0,6,6,6,1,F,W,W_F.png,training,2,7,2,low,stripes,feet,E,W,F,C,288,2_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288,2026-06-04_16h20.49.274,explain2,2025.1.1,iPhone,52.63157895,69e5603106b0d7f42166f3a6,6a21d5d599f968bc9253a998,6a21ddd6d2a6fcd3d3a8a307,,,,,,,,,,,,,,,,,,,,,,,679.014,827.633,1,[145.62599999999998],[145.62599999999998],"It means that this reptile met all the criteria, no genetic mutation, good nutrition source, healthy partner and and a great habitat with proper temperature and humidity, good absorption of UBA light etc",827.634,828.628,,,,,,,,,,,,,,,,,,,,,,,,828.644,839.612,1,[5.983000000000061],[5.983000000000061],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288,2026-06-04_16h20.49.274,explain2,2025.1.1,iPhone,52.63157895,69e5603106b0d7f42166f3a6,6a21d5d599f968bc9253a998,6a21ddd6d2a6fcd3d3a8a307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.621,861.089,,,No,20.565,,,1,[0.8990000000000009],[0.8990000000000009],0,0,0,0,1,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288,2026-06-04_16h20.49.274,explain2,2025.1.1,iPhone,52.63157895,69e5603106b0d7f42166f3a6,6a21d5d599f968bc9253a998,6a21ddd6d2a6fcd3d3a8a307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.094,876.598,,,No,14.704,,,1,[0.8010000000000446],[0.8010000000000446],0,1,1,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288,2026-06-04_16h20.49.274,explain2,2025.1.1,iPhone,52.63157895,69e5603106b0d7f42166f3a6,6a21d5d599f968bc9253a998,6a21ddd6d2a6fcd3d3a8a307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.6,877.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288,2026-06-04_16h20.49.274,explain2,2025.1.1,iPhone,52.63157895,69e5603106b0d7f42166f3a6,6a21d5d599f968bc9253a998,6a21ddd6d2a6fcd3d3a8a307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,F,E,E_F.png,training,2,8,10,high,stripes,feet,E,W,F,C,288,10_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288,2026-06-04_16h20.49.274,explain2,2025.1.1,iPhone,52.63157895,69e5603106b0d7f42166f3a6,6a21d5d599f968bc9253a998,6a21ddd6d2a6fcd3d3a8a307,,,,,,,,,,,,,,,,,,,,,,,877.6,937.612,1,[57.0150000000001],[57.0150000000001],It could be due to health or not a very healthy partner ,937.615,938.608,0,8,8,8,1,C,E,E_C.png,training,3,9,6,high,stripes,feet,E,W,F,C,288,6_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288,2026-06-04_16h20.49.274,explain2,2025.1.1,iPhone,52.63157895,69e5603106b0d7f42166f3a6,6a21d5d599f968bc9253a998,6a21ddd6d2a6fcd3d3a8a307,,,,,,,,,,,,,,,,,,,,,,,938.644,996.229,1,[54.60400000000004],[54.60400000000004],"Could be sick, malnourished, genetic or environmental ",996.23,997.224,0,9,9,9,1,F,W,W_F.png,training,3,10,1,low,stripes,feet,E,W,F,C,288,1_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288,2026-06-04_16h20.49.274,explain2,2025.1.1,iPhone,52.63157895,69e5603106b0d7f42166f3a6,6a21d5d599f968bc9253a998,6a21ddd6d2a6fcd3d3a8a307,,,,,,,,,,,,,,,,,,,,,,,997.231,1052.627,1,[52.40300000000002],[52.40300000000002],"Not healthy enough, genetics or other unknown factors ",1052.628,1053.624,0,10,10,10,1,C,W,W_C.png,training,3,11,2,low,stripes,feet,E,W,F,C,288,2_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288,2026-06-04_16h20.49.274,explain2,2025.1.1,iPhone,52.63157895,69e5603106b0d7f42166f3a6,6a21d5d599f968bc9253a998,6a21ddd6d2a6fcd3d3a8a307,,,,,,,,,,,,,,,,,,,,,,,1053.631,1137.054,1,[80.42999999999984],[80.42999999999984],Even if visibly it looks healthy this reptile may need better diet or partner ,1137.055,1138.05,0,11,11,11,1,F,E,E_F.png,training,3,12,7,high,stripes,feet,E,W,F,C,288,7_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288,2026-06-04_16h20.49.274,explain2,2025.1.1,iPhone,52.63157895,69e5603106b0d7f42166f3a6,6a21d5d599f968bc9253a998,6a21ddd6d2a6fcd3d3a8a307,,,,,,,,,,,,,,,,,,,,,,,1138.058,1162.13,1,[21.079999999999927],[21.079999999999927],Environmental or genetic ,1162.131,1163.124,0,12,12,12,1,C,W,W_C.png,training,4,13,5,low,stripes,feet,E,W,F,C,288,5_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288,2026-06-04_16h20.49.274,explain2,2025.1.1,iPhone,52.63157895,69e5603106b0d7f42166f3a6,6a21d5d599f968bc9253a998,6a21ddd6d2a6fcd3d3a8a307,,,,,,,,,,,,,,,,,,,,,,,1163.136,1191.985,1,[25.8599999999999],[25.8599999999999],Maybe the time of the year or season ,1191.986,1192.98,0,13,13,13,1,F,W,W_F.png,training,4,14,5,low,stripes,feet,E,W,F,C,288,5_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288,2026-06-04_16h20.49.274,explain2,2025.1.1,iPhone,52.63157895,69e5603106b0d7f42166f3a6,6a21d5d599f968bc9253a998,6a21ddd6d2a6fcd3d3a8a307,,,,,,,,,,,,,,,,,,,,,,,1192.987,1268.407,1,[72.42699999999991],[72.42699999999991],"Good health, environment meets proper criteria, healthy partner, matting season ",1268.408,1269.403,0,14,14,14,1,F,E,E_F.png,training,4,15,9,high,stripes,feet,E,W,F,C,288,9_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288,2026-06-04_16h20.49.274,explain2,2025.1.1,iPhone,52.63157895,69e5603106b0d7f42166f3a6,6a21d5d599f968bc9253a998,6a21ddd6d2a6fcd3d3a8a307,,,,,,,,,,,,,,,,,,,,,,,1269.41,1306.078,1,[33.674999999999955],[33.674999999999955],"Time of the year, matting season just started",1306.078,1307.072,0,15,15,15,1,C,E,E_C.png,training,4,16,6,high,stripes,feet,E,W,F,C,288,6_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288,2026-06-04_16h20.49.274,explain2,2025.1.1,iPhone,52.63157895,69e5603106b0d7f42166f3a6,6a21d5d599f968bc9253a998,6a21ddd6d2a6fcd3d3a8a307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.08,1316.707,1,[6.634999999999991],[6.634999999999991],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288,2026-06-04_16h20.49.274,explain2,2025.1.1,iPhone,52.63157895,69e5603106b0d7f42166f3a6,6a21d5d599f968bc9253a998,6a21ddd6d2a6fcd3d3a8a307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,E,E_F.png,training,1,1,5,high,stripes,feet,E,W,F,C,288,5_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.734,1368.253,"[6,10,10,6]",1,[1.6800000000000637],[1.6800000000000637],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288,2026-06-04_16h20.49.274,explain2,2025.1.1,iPhone,52.63157895,69e5603106b0d7f42166f3a6,6a21d5d599f968bc9253a998,6a21ddd6d2a6fcd3d3a8a307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,1368.257,1377.453,,,No,8.594,,,1,[0.6179999999999382],[0.6179999999999382],0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288,2026-06-04_16h20.49.274,explain2,2025.1.1,iPhone,52.63157895,69e5603106b0d7f42166f3a6,6a21d5d599f968bc9253a998,6a21ddd6d2a6fcd3d3a8a307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,1377.458,1381.903,,,No,3.627,,,1,[0.8369999999999891],[0.8369999999999891],0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288,2026-06-04_16h20.49.274,explain2,2025.1.1,iPhone,52.63157895,69e5603106b0d7f42166f3a6,6a21d5d599f968bc9253a998,6a21ddd6d2a6fcd3d3a8a307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381.905,1394.014,0,[],[],0,[],[],1,[10.115999999999985],[10.115999999999985],0,[],[],,,,,,,,,,,,,,,,
