consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label_mid,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,172,2026-06-04_16h30.42.444,explain2,2025.1.1,Win32,59.52380952,54afe839fdf99b6f2c1214ce,6a21d5d599f968bc9253a998,6a21e0279879d4ebdb138c5c,,,,,,,,,,,,,,,,,,,,,,,139.9965,155.1178,1,[12.129600000008935],[12.129600000008935],The stripes are the same as fertility 5-6.,155.118,156.1144,0,4,4,4,1,C,W,W_C.png,training,2,5,6,low,stripes,feet,E,W,C,F,172,6_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,172,2026-06-04_16h30.42.444,explain2,2025.1.1,Win32,59.52380952,54afe839fdf99b6f2c1214ce,6a21d5d599f968bc9253a998,6a21e0279879d4ebdb138c5c,,,,,,,,,,,,,,,,,,,,,,,156.1211,169.8129,1,[10.696600000008942],[10.696600000008942],Stripes go from top right down to the left.,169.8132,170.8105,0,5,5,5,1,F,E,E_F.png,training,2,6,10,high,stripes,feet,E,W,C,F,172,10_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,172,2026-06-04_16h30.42.444,explain2,2025.1.1,Win32,59.52380952,54afe839fdf99b6f2c1214ce,6a21d5d599f968bc9253a998,6a21e0279879d4ebdb138c5c,,,,,,,,,,,,,,,,,,,,,,,170.821,195.0356,1,[21.225899999991043],[21.225899999991043],"Stripes go top left to bottom right, same as 5-6 fertility.",195.0363,196.0341,0,6,6,6,1,F,W,W_F.png,training,2,7,2,low,stripes,feet,E,W,C,F,172,2_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,172,2026-06-04_16h30.42.444,explain2,2025.1.1,Win32,59.52380952,54afe839fdf99b6f2c1214ce,6a21d5d599f968bc9253a998,6a21e0279879d4ebdb138c5c,,,,,,,,,,,,,,,,,,,,,,,196.0415,204.5836,1,[5.5474000000059505],[5.5474000000059505],Stripes go from top right down to the left.,204.5839,205.5821,,,,,,,,,,,,,,,,,,,,,,,,205.5869,211.5137,1,[0.9334999999999809],[0.9334999999999809],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,172,2026-06-04_16h30.42.444,explain2,2025.1.1,Win32,59.52380952,54afe839fdf99b6f2c1214ce,6a21d5d599f968bc9253a998,6a21e0279879d4ebdb138c5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.5202,218.161,,,No,5.722,,,1,[0.9166000000089412],[0.9166000000089412],0,0,0,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,172,2026-06-04_16h30.42.444,explain2,2025.1.1,Win32,59.52380952,54afe839fdf99b6f2c1214ce,6a21d5d599f968bc9253a998,6a21e0279879d4ebdb138c5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.1679,246.2525,7,27.2442,Yes,5.1879,1,24.9799,1,[0.8332999999969957],[0.8332999999969957],0,1,1,0,1,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png, Up/Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,172,2026-06-04_16h30.42.444,explain2,2025.1.1,Win32,59.52380952,54afe839fdf99b6f2c1214ce,6a21d5d599f968bc9253a998,6a21e0279879d4ebdb138c5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.2593,247.2508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,172,2026-06-04_16h30.42.444,explain2,2025.1.1,Win32,59.52380952,54afe839fdf99b6f2c1214ce,6a21d5d599f968bc9253a998,6a21e0279879d4ebdb138c5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,C,E,E_C.png,training,2,8,9,high,stripes,feet,E,W,C,F,172,9_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,172,2026-06-04_16h30.42.444,explain2,2025.1.1,Win32,59.52380952,54afe839fdf99b6f2c1214ce,6a21d5d599f968bc9253a998,6a21e0279879d4ebdb138c5c,,,,,,,,,,,,,,,,,,,,,,,247.2569,253.0512,1,[2.799500000000023],[2.799500000000023],Stripes go from top right down to the left.,253.0514,254.0481,0,8,8,8,1,C,E,E_C.png,training,3,9,7,high,stripes,feet,E,W,C,F,172,7_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,172,2026-06-04_16h30.42.444,explain2,2025.1.1,Win32,59.52380952,54afe839fdf99b6f2c1214ce,6a21d5d599f968bc9253a998,6a21e0279879d4ebdb138c5c,,,,,,,,,,,,,,,,,,,,,,,254.0554,266.2135,1,[9.163499999999999],[9.163600000008898],Stripes go top left down to the right.,266.2136,267.2103,0,9,9,9,1,F,W,W_F.png,training,3,10,1,low,stripes,feet,E,W,C,F,172,1_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,172,2026-06-04_16h30.42.444,explain2,2025.1.1,Win32,59.52380952,54afe839fdf99b6f2c1214ce,6a21d5d599f968bc9253a998,6a21e0279879d4ebdb138c5c,,,,,,,,,,,,,,,,,,,,,,,267.2174,277.7252,1,[7.513800000011884],[7.513800000011884],Stripes go top left down to the right.,277.7253,278.7232,0,10,10,10,1,C,W,W_C.png,training,3,11,1,low,stripes,feet,E,W,C,F,172,1_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,172,2026-06-04_16h30.42.444,explain2,2025.1.1,Win32,59.52380952,54afe839fdf99b6f2c1214ce,6a21d5d599f968bc9253a998,6a21e0279879d4ebdb138c5c,,,,,,,,,,,,,,,,,,,,,,,278.7301,282.7896,1,[1.066399999991063],[1.066399999991063],Stripes go from top right down to the left.,282.7897,283.7879,0,11,11,11,1,F,E,E_F.png,training,3,12,6,high,stripes,feet,E,W,C,F,172,6_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,172,2026-06-04_16h30.42.444,explain2,2025.1.1,Win32,59.52380952,54afe839fdf99b6f2c1214ce,6a21d5d599f968bc9253a998,6a21e0279879d4ebdb138c5c,,,,,,,,,,,,,,,,,,,,,,,283.7949,287.2206,1,[0.4331000000089489],[0.4331000000089489],Stripes go from top right down to the left.,287.221,288.2193,0,12,12,12,1,F,E,E_F.png,training,4,13,8,high,stripes,feet,E,W,C,F,172,8_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,172,2026-06-04_16h30.42.444,explain2,2025.1.1,Win32,59.52380952,54afe839fdf99b6f2c1214ce,6a21d5d599f968bc9253a998,6a21e0279879d4ebdb138c5c,,,,,,,,,,,,,,,,,,,,,,,288.2253,299.7511,1,[8.530200000002992],[8.530200000002992],Stripes go top left down to right.,299.7512,300.7485,0,13,13,13,1,C,W,W_C.png,training,4,14,5,low,stripes,feet,E,W,C,F,172,5_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,172,2026-06-04_16h30.42.444,explain2,2025.1.1,Win32,59.52380952,54afe839fdf99b6f2c1214ce,6a21d5d599f968bc9253a998,6a21e0279879d4ebdb138c5c,,,,,,,,,,,,,,,,,,,,,,,300.7557,317.9448,1,[14.195399999991082],[14.195399999991082],Stripes go top left down to right.,317.9449,318.9423,0,14,14,14,1,F,W,W_F.png,training,4,15,3,low,stripes,feet,E,W,C,F,172,3_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,172,2026-06-04_16h30.42.444,explain2,2025.1.1,Win32,59.52380952,54afe839fdf99b6f2c1214ce,6a21d5d599f968bc9253a998,6a21e0279879d4ebdb138c5c,,,,,,,,,,,,,,,,,,,,,,,318.9486,323.2746,1,[1.3329000000059636],[1.3329000000059636],Stripes go from top right down to the left.,323.2746,324.2739,0,15,15,15,1,C,E,E_C.png,training,4,16,6,high,stripes,feet,E,W,C,F,172,6_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,172,2026-06-04_16h30.42.444,explain2,2025.1.1,Win32,59.52380952,54afe839fdf99b6f2c1214ce,6a21d5d599f968bc9253a998,6a21e0279879d4ebdb138c5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.2793,329.4555,1,[2.1826000000089607],[2.1826000000089607],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,172,2026-06-04_16h30.42.444,explain2,2025.1.1,Win32,59.52380952,54afe839fdf99b6f2c1214ce,6a21d5d599f968bc9253a998,6a21e0279879d4ebdb138c5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,E,E_C.png,training,1,1,10,high,stripes,feet,E,W,C,F,172,10_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.4742,345.9839,"[3,8,4,7]",1,[0.9833000000119227],[0.9833000000119227],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,172,2026-06-04_16h30.42.444,explain2,2025.1.1,Win32,59.52380952,54afe839fdf99b6f2c1214ce,6a21d5d599f968bc9253a998,6a21e0279879d4ebdb138c5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,345.9892,351.7649,,,No,1.9518,,,1,[3.8320000000000505],[3.8320000000000505],0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,172,2026-06-04_16h30.42.444,explain2,2025.1.1,Win32,59.52380952,54afe839fdf99b6f2c1214ce,6a21d5d599f968bc9253a998,6a21e0279879d4ebdb138c5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,351.7707,363.7939,6,11.0548,Yes,2.2546,1,9.8065,1,[0.9830999999940104],[0.9830999999940104],0,1,1,0,1, Up/Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,172,2026-06-04_16h30.42.444,explain2,2025.1.1,Win32,59.52380952,54afe839fdf99b6f2c1214ce,6a21d5d599f968bc9253a998,6a21e0279879d4ebdb138c5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.7961,372.4473,0,[],[],0,[],[],1,[6.65380000001187],[6.65380000001187],0,[],[],,,,,,,,,,,,,,,,
