consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label_mid,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,073,2026-06-04_13h09.34.733,explain2,2025.1.1,Win32,59.88023952,69fe3a317a4b7470e3fc2daa,6a21d5d599f968bc9253a998,6a21da058a93e9b9d58ed993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,073,2026-06-04_13h09.34.733,explain2,2025.1.1,Win32,59.88023952,69fe3a317a4b7470e3fc2daa,6a21d5d599f968bc9253a998,6a21da058a93e9b9d58ed993,27.6761,27.6764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,073,2026-06-04_13h09.34.733,explain2,2025.1.1,Win32,59.88023952,69fe3a317a4b7470e3fc2daa,6a21d5d599f968bc9253a998,6a21da058a93e9b9d58ed993,,,27.6773,42.9553,1,[10.282700000047683],[10.282799999952317],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,073,2026-06-04_13h09.34.733,explain2,2025.1.1,Win32,59.88023952,69fe3a317a4b7470e3fc2daa,6a21d5d599f968bc9253a998,6a21da058a93e9b9d58ed993,,,,,,,,42.9559,64.7365,1,[16.783399999856954],[16.783399999856954],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,073,2026-06-04_13h09.34.733,explain2,2025.1.1,Win32,59.88023952,69fe3a317a4b7470e3fc2daa,6a21d5d599f968bc9253a998,6a21da058a93e9b9d58ed993,,,,,,,,,,,,,64.7371,97.2284,1,[27.495499999999993],[27.495499999999993],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,073,2026-06-04_13h09.34.733,explain2,2025.1.1,Win32,59.88023952,69fe3a317a4b7470e3fc2daa,6a21d5d599f968bc9253a998,6a21da058a93e9b9d58ed993,,,,,,,,,,,,,,,,,,97.2291,112.2923,1,[10.064999999999998],[10.065200000047696],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,073,2026-06-04_13h09.34.733,explain2,2025.1.1,Win32,59.88023952,69fe3a317a4b7470e3fc2daa,6a21d5d599f968bc9253a998,6a21da058a93e9b9d58ed993,,,,,,,,,,,,,,,,,,,,,,,112.3143,127.9405,1,[12.631399999856939],[12.631499999999988],,127.9412,128.9383,0,0,0,0,1,C,W,W_C.png,training,1,1,9,high,feet,stripes,C,F,E,W,73,9_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,073,2026-06-04_13h09.34.733,explain2,2025.1.1,Win32,59.88023952,69fe3a317a4b7470e3fc2daa,6a21d5d599f968bc9253a998,6a21da058a93e9b9d58ed993,,,,,,,,,,,,,,,,,,,,,,,128.9435,141.8872,1,[9.947800000190739],[9.947900000095359],,141.8875,142.8862,0,1,1,1,1,F,E,E_F.png,training,1,2,5,low,feet,stripes,C,F,E,W,73,5_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,073,2026-06-04_13h09.34.733,explain2,2025.1.1,Win32,59.88023952,69fe3a317a4b7470e3fc2daa,6a21d5d599f968bc9253a998,6a21da058a93e9b9d58ed993,,,,,,,,,,,,,,,,,,,,,,,142.8951,173.7839,1,[27.89710000014307],[27.89720000004769],beginning to think that webbed feet means lower fertility.,173.7839,174.7803,0,2,2,2,1,F,W,W_F.png,training,1,3,3,low,feet,stripes,C,F,E,W,73,3_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,073,2026-06-04_13h09.34.733,explain2,2025.1.1,Win32,59.88023952,69fe3a317a4b7470e3fc2daa,6a21d5d599f968bc9253a998,6a21da058a93e9b9d58ed993,,,,,,,,,,,,,,,,,,,,,,,174.7857,192.7106,1,[14.930299999952297],[14.930299999952297],"curly does, higher fertility",192.7107,193.7099,0,3,3,3,1,C,E,E_C.png,training,1,4,6,high,feet,stripes,C,F,E,W,73,6_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
