consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,210,2026-06-04_16h40.01.685,explain2,2025.1.1,Win32,59.52380952,6a02d8c5aa05e92f974c4a7a,6a21d5d599f968bc9253a998,6a21e137990975414fc17c88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,210,2026-06-04_16h40.01.685,explain2,2025.1.1,Win32,59.52380952,6a02d8c5aa05e92f974c4a7a,6a21d5d599f968bc9253a998,6a21e137990975414fc17c88,315.4362,315.4367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,210,2026-06-04_16h40.01.685,explain2,2025.1.1,Win32,59.52380952,6a02d8c5aa05e92f974c4a7a,6a21d5d599f968bc9253a998,6a21e137990975414fc17c88,,,315.4385,344.7141,1,[24.29070000004765],[24.290799999952355],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,210,2026-06-04_16h40.01.685,explain2,2025.1.1,Win32,59.52380952,6a02d8c5aa05e92f974c4a7a,6a21d5d599f968bc9253a998,6a21e137990975414fc17c88,,,,,,,,344.7143,381.3857,1,[31.68079999995234],[31.68079999995234],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,210,2026-06-04_16h40.01.685,explain2,2025.1.1,Win32,59.52380952,6a02d8c5aa05e92f974c4a7a,6a21d5d599f968bc9253a998,6a21e137990975414fc17c88,,,,,,,,,,,,,381.3862,444.5311,1,[58.14540000009538],[58.14540000009538],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,210,2026-06-04_16h40.01.685,explain2,2025.1.1,Win32,59.52380952,6a02d8c5aa05e92f974c4a7a,6a21d5d599f968bc9253a998,6a21e137990975414fc17c88,,,,,,,,,,,,,,,,,,444.5316,508.0787,1,[58.56329999995228],[58.56329999995228],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,210,2026-06-04_16h40.01.685,explain2,2025.1.1,Win32,59.52380952,6a02d8c5aa05e92f974c4a7a,6a21d5d599f968bc9253a998,6a21e137990975414fc17c88,,,,,,,,,,,,,,,,,,,,,,,508.1049,587.5275,1,[76.40600000000006],[76.40600000000006],It has produced many offsprings,587.5279,588.5233,0,0,0,0,1,C,W,W_C.png,training,1,1,9,high,stripes,feet,W,E,C,F,210,9_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,210,2026-06-04_16h40.01.685,explain2,2025.1.1,Win32,59.52380952,6a02d8c5aa05e92f974c4a7a,6a21d5d599f968bc9253a998,6a21e137990975414fc17c88,,,,,,,,,,,,,,,,,,,,,,,588.5364,626.5053,1,[34.981299999952284],[34.981299999952284],Few offsprings,626.5054,627.5033,0,1,1,1,1,F,E,E_F.png,training,1,2,3,low,stripes,feet,W,E,C,F,210,3_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,210,2026-06-04_16h40.01.685,explain2,2025.1.1,Win32,59.52380952,6a02d8c5aa05e92f974c4a7a,6a21d5d599f968bc9253a998,6a21e137990975414fc17c88,,,,,,,,,,,,,,,,,,,,,,,627.5093,647.5904,1,[17.082499999999982],[17.082499999999982],Few offsprings,647.5905,648.5855,0,2,2,2,1,C,E,E_C.png,training,1,3,3,low,stripes,feet,W,E,C,F,210,3_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,210,2026-06-04_16h40.01.685,explain2,2025.1.1,Win32,59.52380952,6a02d8c5aa05e92f974c4a7a,6a21d5d599f968bc9253a998,6a21e137990975414fc17c88,,,,,,,,,,,,,,,,,,,,,,,648.5895,673.2267,1,[21.639499999999998],[21.639499999999998],Many offsprings,673.2268,674.2241,0,3,3,3,1,F,W,W_F.png,training,1,4,8,high,stripes,feet,W,E,C,F,210,8_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
