consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,reference_button_2.numClicks,reference_button_2.timesOn,reference_button_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,reference_button.numClicks,reference_button.timesOn,reference_button.timesOff,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,reference_show_count,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,002,2026-05-26_10h16.23.563,explain2,2025.1.1,Win32,60.24096386,69efcc841351e9a6b545180d,6a1467432e19321b0c7d6ab2,6a15aa7046fd1ca5fd4cf3f2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-05-26_10h16.23.563,explain2,2025.1.1,Win32,60.24096386,69efcc841351e9a6b545180d,6a1467432e19321b0c7d6ab2,6a15aa7046fd1ca5fd4cf3f2,68.704,68.7041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-05-26_10h16.23.563,explain2,2025.1.1,Win32,60.24096386,69efcc841351e9a6b545180d,6a1467432e19321b0c7d6ab2,6a15aa7046fd1ca5fd4cf3f2,,,68.7042,81.7484,1,[8.049799999982113],[8.049799999982113],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-05-26_10h16.23.563,explain2,2025.1.1,Win32,60.24096386,69efcc841351e9a6b545180d,6a1467432e19321b0c7d6ab2,6a15aa7046fd1ca5fd4cf3f2,,,,,,,,81.7486,94.1505,1,[7.417699999988088],[7.4177999999821225],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-05-26_10h16.23.563,explain2,2025.1.1,Win32,60.24096386,69efcc841351e9a6b545180d,6a1467432e19321b0c7d6ab2,6a15aa7046fd1ca5fd4cf3f2,,,,,,,,,,,,,94.1515,137.0508,1,[37.902900000005985],[37.902900000005985],0,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-05-26_10h16.23.563,explain2,2025.1.1,Win32,60.24096386,69efcc841351e9a6b545180d,6a1467432e19321b0c7d6ab2,6a15aa7046fd1ca5fd4cf3f2,,,,,,,,,,,,,,,,,,,,,137.051,159.4025,1,[17.352400000005957],[17.352400000005957],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-05-26_10h16.23.563,explain2,2025.1.1,Win32,60.24096386,69efcc841351e9a6b545180d,6a1467432e19321b0c7d6ab2,6a15aa7046fd1ca5fd4cf3f2,,,,,,,,,,,,,,,,,,,,,,,,,,159.4061,220.6855,1,[58.28799999999998],[58.288099999994046],This reptile had above average fertility.,1,[170.5675],[170.75009999999403],220.6857,221.6796,0,0,0,0,1,C,W,W_C.png,training,1,1,6,high,stripes,feet,W,E,F,C,2,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-05-26_10h16.23.563,explain2,2025.1.1,Win32,60.24096386,69efcc841351e9a6b545180d,6a1467432e19321b0c7d6ab2,6a15aa7046fd1ca5fd4cf3f2,,,,,,,,,,,,,,,,,,,,,,,,,,221.6819,256.784,1,[32.12120000001789],[32.12120000001789],This reptile had below average fertility.Compared to the previous reptile it has a different stripe pattern.,1,[224.483099999994],[224.6163000000119],256.7842,257.7829,0,1,1,1,1,F,E,E_F.png,training,1,2,4,low,stripes,feet,W,E,F,C,2,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-05-26_10h16.23.563,explain2,2025.1.1,Win32,60.24096386,69efcc841351e9a6b545180d,6a1467432e19321b0c7d6ab2,6a15aa7046fd1ca5fd4cf3f2,,,,,,,,,,,,,,,,,,,,,,,,,,257.7851,291.8837,1,[31.119500000000016],[31.119500000000016],This reptile had above average fertility and matches the stripe pattern of the first reptile studied.,1,[260.549099999994],[260.68249999999995],291.8837,292.8825,0,2,2,2,1,F,W,W_F.png,training,1,3,6,high,stripes,feet,W,E,F,C,2,6_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,002,2026-05-26_10h16.23.563,explain2,2025.1.1,Win32,60.24096386,69efcc841351e9a6b545180d,6a1467432e19321b0c7d6ab2,6a15aa7046fd1ca5fd4cf3f2,,,,,,,,,,,,,,,,,,,,,,,,,,292.8846,333.2837,1,[37.40109999999402],[37.40109999999402],This reptile was not very fertile. The diagonally striped reptiles appear to be less fertile.,0,[],[],333.2837,334.2823,0,3,3,3,1,C,E,E_C.png,training,1,4,1,low,stripes,feet,W,E,F,C,2,1_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
