consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label_mid,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,112,2026-06-04_15h05.31.083,explain2,2025.1.1,MacIntel,59.88023952,69f7d0ddc42e0c343ca27462,6a21d5d599f968bc9253a998,6a21da43f29fab400bfdd624,,,,,,,,,,,,,,,,,,,,,,,197.2852,212.5157,1,[12.233300000000042],[12.233300000000042],Eight offspring survived.,212.5158,213.5147,0,4,4,4,1,F,E,E_F.png,training,2,5,8,high,stripes,feet,E,W,C,F,112,8_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,112,2026-06-04_15h05.31.083,explain2,2025.1.1,MacIntel,59.88023952,69f7d0ddc42e0c343ca27462,6a21d5d599f968bc9253a998,6a21da43f29fab400bfdd624,,,,,,,,,,,,,,,,,,,,,,,213.5173,232.5327,1,[16.016699999999958],[16.016699999999958],Eight offspring survived.,232.5327,233.5312,0,5,5,5,1,C,E,E_C.png,training,2,6,8,high,stripes,feet,E,W,C,F,112,8_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,112,2026-06-04_15h05.31.083,explain2,2025.1.1,MacIntel,59.88023952,69f7d0ddc42e0c343ca27462,6a21d5d599f968bc9253a998,6a21da43f29fab400bfdd624,,,,,,,,,,,,,,,,,,,,,,,233.5356,254.5657,1,[18.033500000000004],[18.033500000000004],six offspring survived.,254.5657,255.5644,0,6,6,6,1,C,W,W_C.png,training,2,7,6,low,stripes,feet,E,W,C,F,112,6_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,112,2026-06-04_15h05.31.083,explain2,2025.1.1,MacIntel,59.88023952,69f7d0ddc42e0c343ca27462,6a21d5d599f968bc9253a998,6a21da43f29fab400bfdd624,,,,,,,,,,,,,,,,,,,,,,,255.5684,273.0487,1,[14.483199999999954],[14.483199999999954],It has webbed feet.,273.0487,274.0478,,,,,,,,,,,,,,,,,,,,,,,,274.049,280.7638,1,[1.7161000000000968],[1.7161000000000968],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,112,2026-06-04_15h05.31.083,explain2,2025.1.1,MacIntel,59.88023952,69f7d0ddc42e0c343ca27462,6a21d5d599f968bc9253a998,6a21da43f29fab400bfdd624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.7656,289.1148,,,No,7.4138,,,1,[0.9339999999999691],[0.9339999999999691],0,0,0,0,1,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,112,2026-06-04_15h05.31.083,explain2,2025.1.1,MacIntel,59.88023952,69f7d0ddc42e0c343ca27462,6a21d5d599f968bc9253a998,6a21da43f29fab400bfdd624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.1175,310.1646,3,8.1365,Yes,3.1191,1,18.4036,1,[2.6334000000001083],[2.6334999999999695],0,1,1,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png, Curved/Pointy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,112,2026-06-04_15h05.31.083,explain2,2025.1.1,MacIntel,59.88023952,69f7d0ddc42e0c343ca27462,6a21d5d599f968bc9253a998,6a21da43f29fab400bfdd624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.1661,311.1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,112,2026-06-04_15h05.31.083,explain2,2025.1.1,MacIntel,59.88023952,69f7d0ddc42e0c343ca27462,6a21d5d599f968bc9253a998,6a21da43f29fab400bfdd624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,F,W,W_F.png,training,2,8,2,low,stripes,feet,E,W,C,F,112,2_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,112,2026-06-04_15h05.31.083,explain2,2025.1.1,MacIntel,59.88023952,69f7d0ddc42e0c343ca27462,6a21d5d599f968bc9253a998,6a21da43f29fab400bfdd624,,,,,,,,,,,,,,,,,,,,,,,311.1661,339.2821,1,[25.116900000000157],[25.116900000000157],vertical stripes and non webbed feet.,339.2822,340.2808,0,8,8,8,1,C,E,E_C.png,training,3,9,10,high,stripes,feet,E,W,C,F,112,10_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,112,2026-06-04_15h05.31.083,explain2,2025.1.1,MacIntel,59.88023952,69f7d0ddc42e0c343ca27462,6a21d5d599f968bc9253a998,6a21da43f29fab400bfdd624,,,,,,,,,,,,,,,,,,,,,,,340.2843,359.2146,1,[15.93320000000017],[15.93320000000017],Sideways stripes.,359.2147,360.2139,0,9,9,9,1,C,W,W_C.png,training,3,10,3,low,stripes,feet,E,W,C,F,112,3_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,112,2026-06-04_15h05.31.083,explain2,2025.1.1,MacIntel,59.88023952,69f7d0ddc42e0c343ca27462,6a21d5d599f968bc9253a998,6a21da43f29fab400bfdd624,,,,,,,,,,,,,,,,,,,,,,,360.2172,375.7646,1,[12.549800000000289],[12.549800000000289],Vertical stripes.,375.7648,376.7637,0,10,10,10,1,F,E,E_F.png,training,3,11,9,high,stripes,feet,E,W,C,F,112,9_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,112,2026-06-04_15h05.31.083,explain2,2025.1.1,MacIntel,59.88023952,69f7d0ddc42e0c343ca27462,6a21d5d599f968bc9253a998,6a21da43f29fab400bfdd624,,,,,,,,,,,,,,,,,,,,,,,376.768,391.7145,1,[11.949700000000178],[11.949700000000178],Sideways stripes.,391.7146,392.7137,0,11,11,11,1,F,W,W_F.png,training,3,12,1,low,stripes,feet,E,W,C,F,112,1_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,112,2026-06-04_15h05.31.083,explain2,2025.1.1,MacIntel,59.88023952,69f7d0ddc42e0c343ca27462,6a21d5d599f968bc9253a998,6a21da43f29fab400bfdd624,,,,,,,,,,,,,,,,,,,,,,,392.7167,404.3307,1,[8.615799999999808],[8.615799999999808],Sideways stripes.,404.3309,405.3303,0,12,12,12,1,F,W,W_F.png,training,4,13,1,low,stripes,feet,E,W,C,F,112,1_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,112,2026-06-04_15h05.31.083,explain2,2025.1.1,MacIntel,59.88023952,69f7d0ddc42e0c343ca27462,6a21d5d599f968bc9253a998,6a21da43f29fab400bfdd624,,,,,,,,,,,,,,,,,,,,,,,405.3339,416.4477,1,[8.11650000000003],[8.11650000000003],Vertical stripes.,416.4479,417.4454,0,13,13,13,1,C,E,E_C.png,training,4,14,6,high,stripes,feet,E,W,C,F,112,6_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,112,2026-06-04_15h05.31.083,explain2,2025.1.1,MacIntel,59.88023952,69f7d0ddc42e0c343ca27462,6a21d5d599f968bc9253a998,6a21da43f29fab400bfdd624,,,,,,,,,,,,,,,,,,,,,,,417.4469,427.0645,1,[6.617500000000007],[6.617500000000007],Vertical stripes.,427.0647,428.0634,0,14,14,14,1,F,E,E_F.png,training,4,15,8,high,stripes,feet,E,W,C,F,112,8_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,112,2026-06-04_15h05.31.083,explain2,2025.1.1,MacIntel,59.88023952,69f7d0ddc42e0c343ca27462,6a21d5d599f968bc9253a998,6a21da43f29fab400bfdd624,,,,,,,,,,,,,,,,,,,,,,,428.0666,439.8135,1,[8.749000000000024],[8.749000000000024],Sideways stripes.,439.8136,440.8134,0,15,15,15,1,C,W,W_C.png,training,4,16,5,low,stripes,feet,E,W,C,F,112,5_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,112,2026-06-04_15h05.31.083,explain2,2025.1.1,MacIntel,59.88023952,69f7d0ddc42e0c343ca27462,6a21d5d599f968bc9253a998,6a21da43f29fab400bfdd624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.8149,448.7292,1,[4.915700000000186],[4.915700000000186],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,112,2026-06-04_15h05.31.083,explain2,2025.1.1,MacIntel,59.88023952,69f7d0ddc42e0c343ca27462,6a21d5d599f968bc9253a998,6a21da43f29fab400bfdd624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,E,E_C.png,training,1,1,7,high,stripes,feet,E,W,C,F,112,7_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/E_C.png,Resources/W_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.7448,463.2963,"[4,8,7,3]",1,[0.916299999999751],[0.916299999999751],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,112,2026-06-04_15h05.31.083,explain2,2025.1.1,MacIntel,59.88023952,69f7d0ddc42e0c343ca27462,6a21d5d599f968bc9253a998,6a21da43f29fab400bfdd624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,463.297,469.7473,,,No,5.4885,,,1,[0.9667999999998074],[0.9667999999998074],0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,112,2026-06-04_15h05.31.083,explain2,2025.1.1,MacIntel,59.88023952,69f7d0ddc42e0c343ca27462,6a21d5d599f968bc9253a998,6a21da43f29fab400bfdd624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,469.7499,483.9801,6,13.4042,Yes,2.3721,1,8.2859,1,[0.8336999999996806],[0.8336999999996806],0,1,1,0,1, Up/Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,112,2026-06-04_15h05.31.083,explain2,2025.1.1,MacIntel,59.88023952,69f7d0ddc42e0c343ca27462,6a21d5d599f968bc9253a998,6a21da43f29fab400bfdd624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.9808,491.4137,0,[],[],0,[],[],1,[5.434100000000058],[5.434100000000058],0,[],[],,,,,,,,,,,,,,,,
,112,2026-06-04_15h05.31.083,explain2,2025.1.1,MacIntel,59.88023952,69f7d0ddc42e0c343ca27462,6a21d5d599f968bc9253a998,6a21da43f29fab400bfdd624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.4145,517.8298,5,19.4058,5,25.5798,1,[0.8333999999998696],[0.8333999999998696],,,,,,,
