consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,270,2026-06-04_15h17.02.706,explain2,2025.1.1,Win32,59.88023952,664f8608a22a024d1a3936a7,6a21d5d599f968bc9253a998,6a21dcca20641b182353a993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,270,2026-06-04_15h17.02.706,explain2,2025.1.1,Win32,59.88023952,664f8608a22a024d1a3936a7,6a21d5d599f968bc9253a998,6a21dcca20641b182353a993,30.7085,30.7086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,270,2026-06-04_15h17.02.706,explain2,2025.1.1,Win32,59.88023952,664f8608a22a024d1a3936a7,6a21d5d599f968bc9253a998,6a21dcca20641b182353a993,,,30.7092,55.0836,1,[19.38140000009537],[19.38140000009537],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,270,2026-06-04_15h17.02.706,explain2,2025.1.1,Win32,59.88023952,664f8608a22a024d1a3936a7,6a21d5d599f968bc9253a998,6a21dcca20641b182353a993,,,,,,,,55.084,77.5035,1,[17.420200000047686],[17.420200000047686],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,270,2026-06-04_15h17.02.706,explain2,2025.1.1,Win32,59.88023952,664f8608a22a024d1a3936a7,6a21d5d599f968bc9253a998,6a21dcca20641b182353a993,,,,,,,,,,,,,77.5038,104.2178,1,[21.716399999976147],[21.716399999976147],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,270,2026-06-04_15h17.02.706,explain2,2025.1.1,Win32,59.88023952,664f8608a22a024d1a3936a7,6a21d5d599f968bc9253a998,6a21dcca20641b182353a993,,,,,,,,,,,,,,,,,,104.2181,124.6843,1,[15.466600000023845],[15.466600000023845],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,270,2026-06-04_15h17.02.706,explain2,2025.1.1,Win32,59.88023952,664f8608a22a024d1a3936a7,6a21d5d599f968bc9253a998,6a21dcca20641b182353a993,,,,,,,,,,,,,,,,,,,,,,,124.6973,201.0123,1,[73.32549999999998],[73.32549999999998],This reptile has stripes angled up to the right and webbed feet so it had relatively high fertility (greater than 5),201.0129,202.003,0,0,0,0,1,F,E,E_F.png,training,1,1,6,low,stripes,feet,W,E,C,F,270,6_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,270,2026-06-04_15h17.02.706,explain2,2025.1.1,Win32,59.88023952,664f8608a22a024d1a3936a7,6a21d5d599f968bc9253a998,6a21dcca20641b182353a993,,,,,,,,,,,,,,,,,,,,,,,202.01,262.7131,1,[57.70999999999998],[57.71010000002383],This reptile has curly feet so it is less fertile. The stripes angled up to the right help it be semi fertile though.,262.7132,263.7033,0,1,1,1,1,C,E,E_C.png,training,1,2,4,low,stripes,feet,W,E,C,F,270,4_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,270,2026-06-04_15h17.02.706,explain2,2025.1.1,Win32,59.88023952,664f8608a22a024d1a3936a7,6a21d5d599f968bc9253a998,6a21dcca20641b182353a993,,,,,,,,,,,,,,,,,,,,,,,263.7099,366.2069,1,[99.49870000004768],[99.49870000004768],This reptile has same fertility as the first with stripes angled down and curly feet. It might be possible that the combo of angled down stripes and curly feet equal fertility of combo of angled up stripes and webbed feet.,366.2071,367.2053,0,2,2,2,1,C,W,W_C.png,training,1,3,6,high,stripes,feet,W,E,C,F,270,6_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,270,2026-06-04_15h17.02.706,explain2,2025.1.1,Win32,59.88023952,664f8608a22a024d1a3936a7,6a21d5d599f968bc9253a998,6a21dcca20641b182353a993,,,,,,,,,,,,,,,,,,,,,,,367.2115,545.5678,1,[175.36139999997624],[175.36139999997624],"Angled down and webbed feet reptile is so far the most fertile. From a biological standpoint maybe the angled down stripes offer greater camouflage in South American climate so it can get more nutrients and generate more offspring. Or if it swims for food, the webbed feet might allow it to get more food and have more nutrients.",545.568,546.5647,0,3,3,3,1,F,W,W_F.png,training,1,4,10,high,stripes,feet,W,E,C,F,270,10_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
