consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,247,2026-06-04_15h14.37.649,explain2,2025.1.1,iPhone,25,69fe55d89a6f525a811686c6,6a21d5d599f968bc9253a998,6a21dc2c7c029d55ef8c897d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,247,2026-06-04_15h14.37.649,explain2,2025.1.1,iPhone,25,69fe55d89a6f525a811686c6,6a21d5d599f968bc9253a998,6a21dc2c7c029d55ef8c897d,114.065,114.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,247,2026-06-04_15h14.37.649,explain2,2025.1.1,iPhone,25,69fe55d89a6f525a811686c6,6a21d5d599f968bc9253a998,6a21dc2c7c029d55ef8c897d,,,114.066,153.041,1,[33.991000000000014],[33.991000000000014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,247,2026-06-04_15h14.37.649,explain2,2025.1.1,iPhone,25,69fe55d89a6f525a811686c6,6a21d5d599f968bc9253a998,6a21dc2c7c029d55ef8c897d,,,,,,,,153.041,182.447,1,[24.424000000000007],[24.424000000000007],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,247,2026-06-04_15h14.37.649,explain2,2025.1.1,iPhone,25,69fe55d89a6f525a811686c6,6a21d5d599f968bc9253a998,6a21dc2c7c029d55ef8c897d,,,,,,,,,,,,,182.447,210.133,1,[22.704999999999984],[22.704999999999984],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,247,2026-06-04_15h14.37.649,explain2,2025.1.1,iPhone,25,69fe55d89a6f525a811686c6,6a21d5d599f968bc9253a998,6a21dc2c7c029d55ef8c897d,,,,,,,,,,,,,,,,,,210.133,249.94,1,[34.807000000000016],[34.807000000000016],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,247,2026-06-04_15h14.37.649,explain2,2025.1.1,iPhone,25,69fe55d89a6f525a811686c6,6a21d5d599f968bc9253a998,6a21dc2c7c029d55ef8c897d,,,,,,,,,,,,,,,,,,,,,,,249.953,292.414,1,[39.47500000000002],[39.47500000000002],I have no previous data so at this time I can not explain why ,292.414,293.412,0,0,0,0,1,C,E,E_C.png,training,1,1,4,low,feet,stripes,F,C,E,W,247,4_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,247,2026-06-04_15h14.37.649,explain2,2025.1.1,iPhone,25,69fe55d89a6f525a811686c6,6a21d5d599f968bc9253a998,6a21dc2c7c029d55ef8c897d,,,,,,,,,,,,,,,,,,,,,,,293.42,318.718,1,[22.305999999999983],[22.305999999999983],I would say the webbed feet in comparison to the first one,318.719,319.716,0,1,1,1,1,F,E,E_F.png,training,1,2,9,high,feet,stripes,F,C,E,W,247,9_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,247,2026-06-04_15h14.37.649,explain2,2025.1.1,iPhone,25,69fe55d89a6f525a811686c6,6a21d5d599f968bc9253a998,6a21dc2c7c029d55ef8c897d,,,,,,,,,,,,,,,,,,,,,,,319.723,341.457,1,[18.74000000000001],[18.74000000000001],Curly feet and stripped pattern.,341.458,342.453,0,2,2,2,1,C,W,W_C.png,training,1,3,3,low,feet,stripes,F,C,E,W,247,3_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,247,2026-06-04_15h14.37.649,explain2,2025.1.1,iPhone,25,69fe55d89a6f525a811686c6,6a21d5d599f968bc9253a998,6a21dc2c7c029d55ef8c897d,,,,,,,,,,,,,,,,,,,,,,,342.46,370.21,1,[24.754999999999995],[24.754999999999995],Webbed feet seems to result in higher fertility ,370.21,371.192,0,3,3,3,1,F,W,W_F.png,training,1,4,8,high,feet,stripes,F,C,E,W,247,8_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,247,2026-06-04_15h14.37.649,explain2,2025.1.1,iPhone,25,69fe55d89a6f525a811686c6,6a21d5d599f968bc9253a998,6a21dc2c7c029d55ef8c897d,,,,,,,,,,,,,,,,,,,,,,,371.197,389.714,1,[15.521000000000015],[15.521000000000015],The curly feet seem to lower fertility,389.714,390.695,0,4,4,4,1,C,E,E_C.png,training,2,5,3,low,feet,stripes,F,C,E,W,247,3_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,247,2026-06-04_15h14.37.649,explain2,2025.1.1,iPhone,25,69fe55d89a6f525a811686c6,6a21d5d599f968bc9253a998,6a21dc2c7c029d55ef8c897d,,,,,,,,,,,,,,,,,,,,,,,390.702,423.671,1,[29.975000000000023],[29.975000000000023],Although webbed feet the stripped pattern differs from others having higher fertility ,423.671,424.667,0,5,5,5,1,F,W,W_F.png,training,2,6,3,high,feet,stripes,F,C,E,W,247,3_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,247,2026-06-04_15h14.37.649,explain2,2025.1.1,iPhone,25,69fe55d89a6f525a811686c6,6a21d5d599f968bc9253a998,6a21dc2c7c029d55ef8c897d,,,,,,,,,,,,,,,,,,,,,,,424.675,445.456,1,[17.788999999999987],[17.788999999999987],The curly feet,445.457,446.437,0,6,6,6,1,C,W,W_C.png,training,2,7,4,low,feet,stripes,F,C,E,W,247,4_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
