consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,064,2026-06-04_16h24.49.370,explain2,2025.1.1,Win32,166.6666667,69b0591aebc8c64b198ad42a,6a21d5d599f968bc9253a998,6a21de9b849ca09e94c2e6c1,,,,,,,,,,,,,,,,,,,,,,,270.2134,314.7421,1,[41.54250000000002],[41.54250000000002],This reptile received a pretty high fertility score this season. It seems like the stripes seem to influence fertility to be high.,314.7422,315.7403,0,4,4,4,1,C,E,E_C.png,training,2,5,7,high,stripes,feet,E,W,F,C,64,7_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,064,2026-06-04_16h24.49.370,explain2,2025.1.1,Win32,166.6666667,69b0591aebc8c64b198ad42a,6a21d5d599f968bc9253a998,6a21de9b849ca09e94c2e6c1,,,,,,,,,,,,,,,,,,,,,,,315.7425,346.638,1,[27.89880000001193],[27.89880000001193],"This reptile's breeding season scored pretty high. It seems to be influenced by the stripes, and the webbed feet may have been a negative.",346.638,347.6295,0,5,5,5,1,F,E,E_F.png,training,2,6,6,high,stripes,feet,E,W,F,C,64,6_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,064,2026-06-04_16h24.49.370,explain2,2025.1.1,Win32,166.6666667,69b0591aebc8c64b198ad42a,6a21d5d599f968bc9253a998,6a21de9b849ca09e94c2e6c1,,,,,,,,,,,,,,,,,,,,,,,347.6315,418.7817,1,[68.163599999994],[68.163599999994],"This reptile this breeding season struggled with fertility. It's likely due to outside influence. However, it could also have good fertility one season and lower fertility the next. Potentially due to lack of resources or due to predators.",418.7817,419.7805,0,6,6,6,1,F,W,W_F.png,training,2,7,3,low,stripes,feet,E,W,F,C,64,3_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,064,2026-06-04_16h24.49.370,explain2,2025.1.1,Win32,166.6666667,69b0591aebc8c64b198ad42a,6a21d5d599f968bc9253a998,6a21de9b849ca09e94c2e6c1,,,,,,,,,,,,,,,,,,,,,,,419.7823,465.8644,1,[43.087900000006016],[43.087900000006016],"This reptile scored low on the fertility score this season. It does not appear to be influenced by any physical factors, however it could have a higher fertility one breeding season and lower fertility the next due to outside resources",465.8645,466.8598,,,,,,,,,,,,,,,,,,,,,,,,466.8607,473.1965,1,[1.3437000000029684],[1.3437000000029684],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,064,2026-06-04_16h24.49.370,explain2,2025.1.1,Win32,166.6666667,69b0591aebc8c64b198ad42a,6a21d5d599f968bc9253a998,6a21de9b849ca09e94c2e6c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.198,481.6754,,,No,7.1307,,,1,[1.3459000000059405],[1.3459000000059405],0,0,0,0,1,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,064,2026-06-04_16h24.49.370,explain2,2025.1.1,Win32,166.6666667,69b0591aebc8c64b198ad42a,6a21d5d599f968bc9253a998,6a21de9b849ca09e94c2e6c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.6782,485.4095,,,No,2.9671,,,1,[0.7642999999970925],[0.7642999999970925],0,1,1,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,064,2026-06-04_16h24.49.370,explain2,2025.1.1,Win32,166.6666667,69b0591aebc8c64b198ad42a,6a21d5d599f968bc9253a998,6a21de9b849ca09e94c2e6c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.4099,486.4013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,064,2026-06-04_16h24.49.370,explain2,2025.1.1,Win32,166.6666667,69b0591aebc8c64b198ad42a,6a21d5d599f968bc9253a998,6a21de9b849ca09e94c2e6c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,C,W,W_C.png,training,2,8,3,low,stripes,feet,E,W,F,C,64,3_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,064,2026-06-04_16h24.49.370,explain2,2025.1.1,Win32,166.6666667,69b0591aebc8c64b198ad42a,6a21d5d599f968bc9253a998,6a21de9b849ca09e94c2e6c1,,,,,,,,,,,,,,,,,,,,,,,486.4026,543.5993,1,[54.19990000000598],[54.19990000000598],"This season's fertility scored pretty low. The stripes and webbed feet don't seem to influence the score, but the webbed feet might have the offspring struggle to survive into adulthood.",543.5993,544.5997,0,8,8,8,1,F,W,W_F.png,training,3,9,3,low,stripes,feet,E,W,F,C,64,3_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,064,2026-06-04_16h24.49.370,explain2,2025.1.1,Win32,166.6666667,69b0591aebc8c64b198ad42a,6a21d5d599f968bc9253a998,6a21de9b849ca09e94c2e6c1,,,,,,,,,,,,,,,,,,,,,,,544.602,598.6143,1,[51.013299999997],[51.013299999997],This reptile received a perfect fertility score this breeding season. No outside influences seemed to affect it and the webbed feet proved to have no issue this round.,598.6143,599.6125,0,9,9,9,1,F,E,E_F.png,training,3,10,10,high,stripes,feet,E,W,F,C,64,10_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,064,2026-06-04_16h24.49.370,explain2,2025.1.1,Win32,166.6666667,69b0591aebc8c64b198ad42a,6a21d5d599f968bc9253a998,6a21de9b849ca09e94c2e6c1,,,,,,,,,,,,,,,,,,,,,,,599.6148,678.1227,1,[75.50940000000594],[75.50940000000594],It appears that this breeding season this reptile suffered fertility wise. The stripes might have an influence in the way it is directed and cause them to be more identifiable to predators.,678.1228,679.1172,0,10,10,10,1,C,W,W_C.png,training,3,11,4,low,stripes,feet,E,W,F,C,64,4_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,064,2026-06-04_16h24.49.370,explain2,2025.1.1,Win32,166.6666667,69b0591aebc8c64b198ad42a,6a21d5d599f968bc9253a998,6a21de9b849ca09e94c2e6c1,,,,,,,,,,,,,,,,,,,,,,,679.1193,740.3773,1,[58.25859999999409],[58.25859999999409],"This reptile seemed to do better this season, scoring pretty highly. The stripes seem to help concealment and the toes have proven no issue with the offspring.",740.3774,741.3751,0,11,11,11,1,C,E,E_C.png,training,3,12,7,high,stripes,feet,E,W,F,C,64,7_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,064,2026-06-04_16h24.49.370,explain2,2025.1.1,Win32,166.6666667,69b0591aebc8c64b198ad42a,6a21d5d599f968bc9253a998,6a21de9b849ca09e94c2e6c1,,,,,,,,,,,,,,,,,,,,,,,741.3771,823.1638,1,[78.78939999999102],[78.78939999999102],This season the webbed feet and stripes seemed to do decently well in assisting the offspring to survival.,823.1639,824.1662,0,12,12,12,1,F,W,W_F.png,training,4,13,6,low,stripes,feet,E,W,F,C,64,6_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,064,2026-06-04_16h24.49.370,explain2,2025.1.1,Win32,166.6666667,69b0591aebc8c64b198ad42a,6a21d5d599f968bc9253a998,6a21de9b849ca09e94c2e6c1,,,,,,,,,,,,,,,,,,,,,,,824.1681,848.092,1,[20.94160000000886],[20.94160000000886],The direction of the stripes and the toes being curled seems to have negatively impacted fertility this breeding season.,848.092,849.0865,0,13,13,13,1,C,E,E_C.png,training,4,14,4,high,stripes,feet,E,W,F,C,64,4_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,064,2026-06-04_16h24.49.370,explain2,2025.1.1,Win32,166.6666667,69b0591aebc8c64b198ad42a,6a21d5d599f968bc9253a998,6a21de9b849ca09e94c2e6c1,,,,,,,,,,,,,,,,,,,,,,,849.0884,894.8167,1,[42.735000000000014],[42.735000000000014],The curled toes and direction of the stripes seem to have not helped fertility this season. Likely outside influences did not help that.,894.8167,895.8049,0,14,14,14,1,C,W,W_C.png,training,4,15,5,low,stripes,feet,E,W,F,C,64,5_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,064,2026-06-04_16h24.49.370,explain2,2025.1.1,Win32,166.6666667,69b0591aebc8c64b198ad42a,6a21d5d599f968bc9253a998,6a21de9b849ca09e94c2e6c1,,,,,,,,,,,,,,,,,,,,,,,895.8068,930.4266,1,[31.633000000000038],[31.633000000000038],The webbed feet seemed to help the reptile a lot this season! The stripes seem to help them blend in better and the webbed toes make climbing a little easier.,930.4266,931.4245,0,15,15,15,1,F,E,E_F.png,training,4,16,9,high,stripes,feet,E,W,F,C,64,9_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,064,2026-06-04_16h24.49.370,explain2,2025.1.1,Win32,166.6666667,69b0591aebc8c64b198ad42a,6a21d5d599f968bc9253a998,6a21de9b849ca09e94c2e6c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.4258,935.7211,1,[1.3083999999910247],[1.3083999999910247],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,064,2026-06-04_16h24.49.370,explain2,2025.1.1,Win32,166.6666667,69b0591aebc8c64b198ad42a,6a21d5d599f968bc9253a998,6a21de9b849ca09e94c2e6c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,E,E_F.png,training,1,1,6,high,stripes,feet,E,W,F,C,64,6_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.7293,962.3759,"[8,6,7,9]",1,[5.776400000005992],[5.776400000005992],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,064,2026-06-04_16h24.49.370,explain2,2025.1.1,Win32,166.6666667,69b0591aebc8c64b198ad42a,6a21d5d599f968bc9253a998,6a21de9b849ca09e94c2e6c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,962.3777,978.232,4,10.6127,Yes,3.0225,Webbed,Webbed,13.5835,1,[2.286799999997129],[2.286799999997129],0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,064,2026-06-04_16h24.49.370,explain2,2025.1.1,Win32,166.6666667,69b0591aebc8c64b198ad42a,6a21d5d599f968bc9253a998,6a21de9b849ca09e94c2e6c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,978.2337,993.8641,1,6.2392,Yes,3.2904,Up/Left,0,15.0499,1,[1.7955999999940104],[1.7955999999940104],0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
