consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label_mid,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,029,2026-06-04_13h05.35.592,explain2,2025.1.1,Win32,59.88023952,6a17bd73a3d3b9dd0dc0e8d1,6a21d5d599f968bc9253a998,6a21d98fe4377dbb5da1dc7f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,C,W,W_C.png,training,2,8,7,high,feet,stripes,C,F,E,W,29,7_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2026-06-04_13h05.35.592,explain2,2025.1.1,Win32,59.88023952,6a17bd73a3d3b9dd0dc0e8d1,6a21d5d599f968bc9253a998,6a21d98fe4377dbb5da1dc7f,,,,,,,,,,,,,,,,,,,,,,,511.6384,549.4868,1,[34.849700000003054],[34.849700000003054],This reptile has a great fertility score because of its curly toes and stripes angled up.,549.4869,550.4852,0,8,8,8,1,C,E,E_C.png,training,3,9,9,high,feet,stripes,C,F,E,W,29,9_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2026-06-04_13h05.35.592,explain2,2025.1.1,Win32,59.88023952,6a17bd73a3d3b9dd0dc0e8d1,6a21d5d599f968bc9253a998,6a21d98fe4377dbb5da1dc7f,,,,,,,,,,,,,,,,,,,,,,,550.4907,579.4364,1,[25.949799999997026],[25.949799999997026],"Curly toes bring up its fertility, but downward stripes bring it down.",579.4365,580.435,0,9,9,9,1,C,W,W_C.png,training,3,10,8,high,feet,stripes,C,F,E,W,29,8_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2026-06-04_13h05.35.592,explain2,2025.1.1,Win32,59.88023952,6a17bd73a3d3b9dd0dc0e8d1,6a21d5d599f968bc9253a998,6a21d98fe4377dbb5da1dc7f,,,,,,,,,,,,,,,,,,,,,,,580.439,599.3526,1,[15.916400000005979],[15.916400000005979],Downward stripes and webbed toes bring its fertility very low.,599.3527,600.352,0,10,10,10,1,F,W,W_F.png,training,3,11,2,low,feet,stripes,C,F,E,W,29,2_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2026-06-04_13h05.35.592,explain2,2025.1.1,Win32,59.88023952,6a17bd73a3d3b9dd0dc0e8d1,6a21d5d599f968bc9253a998,6a21d98fe4377dbb5da1dc7f,,,,,,,,,,,,,,,,,,,,,,,600.3563,616.8025,1,[13.449799999997026],[13.449799999997026],Upward stripes help its fertility whereas webbed toes bring it down.,616.8026,617.8042,0,11,11,11,1,F,E,E_F.png,training,3,12,5,low,feet,stripes,C,F,E,W,29,5_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2026-06-04_13h05.35.592,explain2,2025.1.1,Win32,59.88023952,6a17bd73a3d3b9dd0dc0e8d1,6a21d5d599f968bc9253a998,6a21d98fe4377dbb5da1dc7f,,,,,,,,,,,,,,,,,,,,,,,617.8088,645.8188,1,[25.016799999997033],[25.016799999997033],Downward stripes hurt fertility and webbed toes do as well.,645.8189,646.8183,0,12,12,12,1,F,W,W_F.png,training,4,13,4,low,feet,stripes,C,F,E,W,29,4_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2026-06-04_13h05.35.592,explain2,2025.1.1,Win32,59.88023952,6a17bd73a3d3b9dd0dc0e8d1,6a21d5d599f968bc9253a998,6a21d98fe4377dbb5da1dc7f,,,,,,,,,,,,,,,,,,,,,,,646.8227,701.1517,1,[51.33320000000299],[51.33320000000299],This reptile has a high fertility because of its curly toes.,701.1518,702.1507,0,13,13,13,1,C,W,W_C.png,training,4,14,9,high,feet,stripes,C,F,E,W,29,9_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2026-06-04_13h05.35.592,explain2,2025.1.1,Win32,59.88023952,6a17bd73a3d3b9dd0dc0e8d1,6a21d5d599f968bc9253a998,6a21d98fe4377dbb5da1dc7f,,,,,,,,,,,,,,,,,,,,,,,702.1545,710.5512,1,[5.399100000008957],[5.399100000008957],Webbed feet bring it down,710.5513,711.55,0,14,14,14,1,F,E,E_F.png,training,4,15,1,low,feet,stripes,C,F,E,W,29,1_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2026-06-04_13h05.35.592,explain2,2025.1.1,Win32,59.88023952,6a17bd73a3d3b9dd0dc0e8d1,6a21d5d599f968bc9253a998,6a21d98fe4377dbb5da1dc7f,,,,,,,,,,,,,,,,,,,,,,,711.5529,721.6013,1,[7.050000000000068],[7.050000000000068],Curly toes means high fertility.,721.6013,722.6001,0,15,15,15,1,C,E,E_C.png,training,4,16,8,high,feet,stripes,C,F,E,W,29,8_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2026-06-04_13h05.35.592,explain2,2025.1.1,Win32,59.88023952,6a17bd73a3d3b9dd0dc0e8d1,6a21d5d599f968bc9253a998,6a21d98fe4377dbb5da1dc7f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.6025,728.5504,1,[2.9500999999941087],[2.9500999999941087],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2026-06-04_13h05.35.592,explain2,2025.1.1,Win32,59.88023952,6a17bd73a3d3b9dd0dc0e8d1,6a21d5d599f968bc9253a998,6a21d98fe4377dbb5da1dc7f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,E,E_C.png,training,1,1,10,high,feet,stripes,C,F,E,W,29,10_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.5751,755.2337,"[7,5,2,9]",1,[4.400200000002883],[4.400200000002883],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2026-06-04_13h05.35.592,explain2,2025.1.1,Win32,59.88023952,6a17bd73a3d3b9dd0dc0e8d1,6a21d5d599f968bc9253a998,6a21d98fe4377dbb5da1dc7f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,755.2366,778.1498,,,No,22.0121,,,1,[0.9162999999969088],[0.9162999999969088],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2026-06-04_13h05.35.592,explain2,2025.1.1,Win32,59.88023952,6a17bd73a3d3b9dd0dc0e8d1,6a21d5d599f968bc9253a998,6a21d98fe4377dbb5da1dc7f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,778.1523,788.7332,7,4.2782,Yes,1.5948,1,6.8447,1,[3.7498999999911575],[3.7498999999911575],0,1,1,1,1, Curved/Pointy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
