consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,285,2026-06-10_14h32.21.574,explain2,2025.1.1,Win32,120.1923077,697a529a1d24fde0e23eda2f,6a2862bcc690f3c3e235bb42,6a29ad7b52b1538642695c81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,285,2026-06-10_14h32.21.574,explain2,2025.1.1,Win32,120.1923077,697a529a1d24fde0e23eda2f,6a2862bcc690f3c3e235bb42,6a29ad7b52b1538642695c81,69.439,69.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,285,2026-06-10_14h32.21.574,explain2,2025.1.1,Win32,120.1923077,697a529a1d24fde0e23eda2f,6a2862bcc690f3c3e235bb42,6a29ad7b52b1538642695c81,,,69.44,82.25,1,[7.816999999999993],[7.816999999999993],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,285,2026-06-10_14h32.21.574,explain2,2025.1.1,Win32,120.1923077,697a529a1d24fde0e23eda2f,6a2862bcc690f3c3e235bb42,6a29ad7b52b1538642695c81,,,,,,,,82.25,98.766,1,[11.524999999999977],[11.524999999999977],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,285,2026-06-10_14h32.21.574,explain2,2025.1.1,Win32,120.1923077,697a529a1d24fde0e23eda2f,6a2862bcc690f3c3e235bb42,6a29ad7b52b1538642695c81,,,,,,,,,,,,,98.766,119.442,1,[15.683999999999997],[15.683999999999997],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,285,2026-06-10_14h32.21.574,explain2,2025.1.1,Win32,120.1923077,697a529a1d24fde0e23eda2f,6a2862bcc690f3c3e235bb42,6a29ad7b52b1538642695c81,,,,,,,,,,,,,,,,,,119.442,140.834,1,[16.400000000000006],[16.400000000000006],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,285,2026-06-10_14h32.21.574,explain2,2025.1.1,Win32,120.1923077,697a529a1d24fde0e23eda2f,6a2862bcc690f3c3e235bb42,6a29ad7b52b1538642695c81,,,,,,,,,,,,,,,,,,,,,,,140.838,175.169,1,[31.334000000000003],[31.334000000000003],"it's difficult to say, possibly the webbed feet aren't helping with fertility.",175.169,176.168,0,0,0,0,1,F,W,W_F.png,training,1,1,1,low,feet,stripes,C,F,E,W,285,1_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,285,2026-06-10_14h32.21.574,explain2,2025.1.1,Win32,120.1923077,697a529a1d24fde0e23eda2f,6a2862bcc690f3c3e235bb42,6a29ad7b52b1538642695c81,,,,,,,,,,,,,,,,,,,,,,,176.172,205.561,1,[26.393],[26.393],The non webbed feet seem to have provided some advantage during this breeding season,205.561,206.56,0,1,1,1,1,C,W,W_C.png,training,1,2,4,high,feet,stripes,C,F,E,W,285,4_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,285,2026-06-10_14h32.21.574,explain2,2025.1.1,Win32,120.1923077,697a529a1d24fde0e23eda2f,6a2862bcc690f3c3e235bb42,6a29ad7b52b1538642695c81,,,,,,,,,,,,,,,,,,,,,,,206.564,240.987,1,[31.425999999999988],[31.42700000000002],"So we have stripes going in a different direction, and clawed feet, they seem to have helped with fertility during this season.",240.987,241.986,0,2,2,2,1,C,E,E_C.png,training,1,3,10,high,feet,stripes,C,F,E,W,285,10_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,285,2026-06-10_14h32.21.574,explain2,2025.1.1,Win32,120.1923077,697a529a1d24fde0e23eda2f,6a2862bcc690f3c3e235bb42,6a29ad7b52b1538642695c81,,,,,,,,,,,,,,,,,,,,,,,241.99,288.988,1,[44.00100000000003],[44.00100000000003],"So this reptile has webbed feet and upward stripes, and yet has a high level of fertility so it's possible these features aren't that much of a hindrance.",288.988,289.987,0,3,3,3,1,F,E,E_F.png,training,1,4,6,low,feet,stripes,C,F,E,W,285,6_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,285,2026-06-10_14h32.21.574,explain2,2025.1.1,Win32,120.1923077,697a529a1d24fde0e23eda2f,6a2862bcc690f3c3e235bb42,6a29ad7b52b1538642695c81,,,,,,,,,,,,,,,,,,,,,,,289.992,328.172,1,[35.18399999999997],[35.18399999999997],"Again, the clawed feet seem to increase fertility, the upward stripes don't seem to have had a detrimental effect here.",328.172,329.171,0,4,4,4,1,C,E,E_C.png,training,2,5,9,high,feet,stripes,C,F,E,W,285,9_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,285,2026-06-10_14h32.21.574,explain2,2025.1.1,Win32,120.1923077,697a529a1d24fde0e23eda2f,6a2862bcc690f3c3e235bb42,6a29ad7b52b1538642695c81,,,,,,,,,,,,,,,,,,,,,,,329.175,386.798,1,[54.62600000000003],[54.62600000000003],"interesting so, this reptile has clawed feet, and downward stripes, so is it possible that the stripes are not a significant contributor to fertility or possibly downward stripes are a disadvantage.",386.798,387.797,0,5,5,5,1,C,W,W_C.png,training,2,6,8,high,feet,stripes,C,F,E,W,285,8_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,285,2026-06-10_14h32.21.574,explain2,2025.1.1,Win32,120.1923077,697a529a1d24fde0e23eda2f,6a2862bcc690f3c3e235bb42,6a29ad7b52b1538642695c81,,,,,,,,,,,,,,,,,,,,,,,387.801,422.465,1,[31.668000000000006],[31.668000000000006],"This report lines up with my previous guesses about the webbed feet, the downward stripes here make me think they could be a detriment.",422.466,423.465,0,6,6,6,1,F,W,W_F.png,training,2,7,3,low,feet,stripes,C,F,E,W,285,3_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,285,2026-06-10_14h32.21.574,explain2,2025.1.1,Win32,120.1923077,697a529a1d24fde0e23eda2f,6a2862bcc690f3c3e235bb42,6a29ad7b52b1538642695c81,,,,,,,,,,,,,,,,,,,,,,,423.468,466.366,1,[39.90100000000001],[39.90100000000001],"This reptile has upward stripes which helps with fertility, and webbed feet which don't.",466.366,467.366,,,,,,,,,,,,,,,,,,,,,,,,467.367,473.141,1,[0.7760000000000673],[0.7760000000000673],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,285,2026-06-10_14h32.21.574,explain2,2025.1.1,Win32,120.1923077,697a529a1d24fde0e23eda2f,6a2862bcc690f3c3e235bb42,6a29ad7b52b1538642695c81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.143,495.141,5,20.12,Yes,10.285, Curved/Pointy,14.527,1,[1.875],[1.875], Curved/Pointy,0,0,0,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility?",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,285,2026-06-10_14h32.21.574,explain2,2025.1.1,Win32,120.1923077,697a529a1d24fde0e23eda2f,6a2862bcc690f3c3e235bb42,6a29ad7b52b1538642695c81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.143,520.609,3,24.312,Yes,12.519,1,21.582,1,[1.1509999999999536],[1.1509999999999536], Up/Right,0,1,1,0,1,stripe,Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility?,Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,285,2026-06-10_14h32.21.574,explain2,2025.1.1,Win32,120.1923077,697a529a1d24fde0e23eda2f,6a2862bcc690f3c3e235bb42,6a29ad7b52b1538642695c81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.61,521.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,285,2026-06-10_14h32.21.574,explain2,2025.1.1,Win32,120.1923077,697a529a1d24fde0e23eda2f,6a2862bcc690f3c3e235bb42,6a29ad7b52b1538642695c81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,F,E,E_F.png,training,2,8,5,low,feet,stripes,C,F,E,W,285,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,285,2026-06-10_14h32.21.574,explain2,2025.1.1,Win32,120.1923077,697a529a1d24fde0e23eda2f,6a2862bcc690f3c3e235bb42,6a29ad7b52b1538642695c81,,,,,,,,,,,,,,,,,,,,,,,521.61,556.835,1,[32.23400000000004],[32.23400000000004],"Left side stripes and webbed feet, both low fertility traits based on what I've observed.",556.835,557.834,0,8,8,8,1,F,W,W_F.png,training,3,9,5,low,feet,stripes,C,F,E,W,285,5_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,285,2026-06-10_14h32.21.574,explain2,2025.1.1,Win32,120.1923077,697a529a1d24fde0e23eda2f,6a2862bcc690f3c3e235bb42,6a29ad7b52b1538642695c81,,,,,,,,,,,,,,,,,,,,,,,557.839,619.078,1,[58.24300000000005],[58.24300000000005],"So this kind of goes against what I've observed so far, obviously the reptile has webbed feet which I think contributes to low fertility, but it has upward stripes, which I thought was positive. So I don't know I'm a little stumped with this one.",619.078,620.078,0,9,9,9,1,F,E,E_F.png,training,3,10,2,low,feet,stripes,C,F,E,W,285,2_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
