consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,half_instruct_2.started,half_instruct_2.stopped,button_half.numClicks,button_half.timesOn,button_half.timesOff,half_instruct_loop.thisRepN,half_instruct_loop.thisTrialN,half_instruct_loop.thisN,half_instruct_loop.thisIndex,half_instruct_loop.ran,half_questions.started,half_questions.stopped,continuous_slider_mid.response,continuous_slider_mid.rt,discrete_slider_mid.response,discrete_slider_mid.rt,direction_slider_mid.response,direction_slider_mid.rt,button_mid.numClicks,button_mid.timesOn,button_mid.timesOff,direction_response_label_mid,midpoint_loop.thisRepN,midpoint_loop.thisTrialN,midpoint_loop.thisN,midpoint_loop.thisIndex,midpoint_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,half_isi_loop.thisRepN,half_isi_loop.thisTrialN,half_isi_loop.thisN,half_isi_loop.thisIndex,half_isi_loop.ran,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,146,2026-06-04_16h07.09.692,explain2,2025.1.1,Win32,59.52380952,69d02f09b0509f0c3bca6f10,6a21d5d599f968bc9253a998,6a21daad88e299a1b67332f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,146,2026-06-04_16h07.09.692,explain2,2025.1.1,Win32,59.52380952,69d02f09b0509f0c3bca6f10,6a21d5d599f968bc9253a998,6a21daad88e299a1b67332f1,6.0617,6.0619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,146,2026-06-04_16h07.09.692,explain2,2025.1.1,Win32,59.52380952,69d02f09b0509f0c3bca6f10,6a21d5d599f968bc9253a998,6a21daad88e299a1b67332f1,,,6.0622,12.9378,1,[1.8836999999284672],[1.8836999999284672],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,146,2026-06-04_16h07.09.692,explain2,2025.1.1,Win32,59.52380952,69d02f09b0509f0c3bca6f10,6a21d5d599f968bc9253a998,6a21daad88e299a1b67332f1,,,,,,,,12.9394,181.8405,1,[163.90289999997617],[163.90289999997617],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,146,2026-06-04_16h07.09.692,explain2,2025.1.1,Win32,59.52380952,69d02f09b0509f0c3bca6f10,6a21d5d599f968bc9253a998,6a21daad88e299a1b67332f1,,,,,,,,,,,,,181.841,261.3578,1,[74.51800000000003],[74.51800000000003],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,146,2026-06-04_16h07.09.692,explain2,2025.1.1,Win32,59.52380952,69d02f09b0509f0c3bca6f10,6a21d5d599f968bc9253a998,6a21daad88e299a1b67332f1,,,,,,,,,,,,,,,,,,261.3581,271.2746,1,[4.916800000071532],[4.916800000071532],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,146,2026-06-04_16h07.09.692,explain2,2025.1.1,Win32,59.52380952,69d02f09b0509f0c3bca6f10,6a21d5d599f968bc9253a998,6a21daad88e299a1b67332f1,,,,,,,,,,,,,,,,,,,,,,,271.2869,319.2449,1,[44.96769999992847],[44.96769999992847],I BELIEVE THE WEBBED FEET AND ANGLED STRIPES,319.2454,320.2423,0,0,0,0,1,F,W,W_F.png,training,1,1,7,high,stripes,feet,W,E,F,C,146,7_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,146,2026-06-04_16h07.09.692,explain2,2025.1.1,Win32,59.52380952,69d02f09b0509f0c3bca6f10,6a21d5d599f968bc9253a998,6a21daad88e299a1b67332f1,,,,,,,,,,,,,,,,,,,,,,,320.2513,340.6447,1,[17.40060000002387],[17.40070000004772],The angled stripes to the right is less fertility than the left.,340.6448,341.6419,0,1,1,1,1,F,E,E_F.png,training,1,2,5,low,stripes,feet,W,E,F,C,146,5_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,146,2026-06-04_16h07.09.692,explain2,2025.1.1,Win32,59.52380952,69d02f09b0509f0c3bca6f10,6a21d5d599f968bc9253a998,6a21daad88e299a1b67332f1,,,,,,,,,,,,,,,,,,,,,,,341.6499,371.8273,1,[27.184000000000026],[27.184000000000026],the angled stripe going to the right means low fertility,371.8277,372.8259,0,2,2,2,1,C,E,E_C.png,training,1,3,2,low,stripes,feet,W,E,F,C,146,2_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,146,2026-06-04_16h07.09.692,explain2,2025.1.1,Win32,59.52380952,69d02f09b0509f0c3bca6f10,6a21d5d599f968bc9253a998,6a21daad88e299a1b67332f1,,,,,,,,,,,,,,,,,,,,,,,372.8341,449.8972,1,[74.06830000007153],[74.06830000007153],the feet indicate a low fertility,449.8978,450.8938,0,3,3,3,1,C,W,W_C.png,training,1,4,4,high,stripes,feet,W,E,F,C,146,4_score.png,"Resources/E_F.png,Resources/E_C.png,Resources/W_F.png,Resources/W_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
